product,thr_ticks,month,active_mins,pct_profitable,mean_ret_active,mean_daily_pnl
IH04,15,2023-02,245,0.43673469387755104,-7.675705617176347e-05,-0.0009402739381041026
IH04,15,2023-03,30,0.5666666666666667,1.3508611868743674e-05,0.00013508611868743672
IH04,20,ALL,157,0.47770700636942676,-0.0001365615429520029,-0.0005642147958806436
IH04,20,2023-01,62,0.45161290322580644,-0.00019044390441210686,-0.0007871681382367083
IH04,20,2023-02,88,0.48863636363636365,-0.0001056428733895064,-0.0004648286429138282
IH04,20,2023-03,7,0.5714285714285714,-4.8009615948181e-05,-0.00011202243721242233
IH1000,1,ALL,7471,0.49390978450006695,-5.918012582997008e-06,-0.001163512421251859
IH1000,1,2023-01,2929,0.49436667804711504,-1.277099129184515e-05,-0.0024937488995876297
IH1000,1,2023-02,3973,0.49307827837905865,-2.7784950409386106e-07,-5.51948039882455e-05
IH1000,1,2023-03,569,0.4973637961335677,-1.0023448917383634e-05,-0.0019011141446637625
IH1000,2,ALL,6614,0.4928938615058966,-7.088204943712442e-06,-0.001233720723624055
IH1000,2,2023-01,2577,0.4959254947613504,-1.1821562372804826e-05,-0.0020309444156478692
IH1000,2,2023-02,3525,0.49163120567375884,-2.1080066807449444e-06,-0.0003715361774812964
IH1000,2,2023-03,512,0.486328125,-1.755175334642602e-05,-0.002995499237790041
IH1000,3,ALL,5581,0.49489338828166995,-5.374773698836652e-06,-0.0007893845266633516
IH1000,3,2023-01,2144,0.4920708955223881,-1.4392018779283467e-05,-0.002057099217518917
IH1000,3,2023-02,3003,0.49783549783549785,2.5726465830564537e-06,0.0003862828844459265
IH1000,3,2023-03,434,0.48847926267281105,-1.5819772901709985e-05,-0.0022885938131140446
IH1000,5,ALL,3783,0.48480042294475284,-1.37609460385541e-05,-0.0013699383911539517
IH1000,5,2023-01,1412,0.48371104815864024,-2.3512781891851552e-05,-0.0022133365354196264
IH1000,5,2023-02,2070,0.48792270531400966,-5.904351495346249e-06,-0.0006111003797683367
IH1000,5,2023-03,301,0.4684385382059801,-2.2045193479033342e-05,-0.0022118677457296787
IH1000,8,ALL,2175,0.4868965517241379,-1.7618081083469477e-05,-0.0010084033251722662
IH1000,8,2023-01,753,0.4820717131474104,-3.817822404893026e-05,-0.0019165468472562988
IH1000,8,2023-02,1220,0.4926229508196721,-9.026714815799768e-07,-5.506296037637859e-05
IH1000,8,2023-03,202,0.47029702970297027,-4.193002198105969e-05,-0.002823288146724686
IH1000,10,ALL,1343,0.5003723008190618,-1.0362773818478235e-05,-0.0003662422431109544
IH1000,10,2023-01,457,0.4726477024070022,-5.980099750541484e-05,-0.0018219370573316388
IH1000,10,2023-02,766,0.5156657963446475,2.2984206546227078e-05,0.000880295110720497
IH1000,10,2023-03,120,0.5083333333333333,-3.4950429938763555e-05,-0.0013980171975505422
IH1000,15,ALL,441,0.4943310657596372,-3.54015442043357e-05,-0.000410844236687159
IH1000,15,2023-01,152,0.4605263157894737,-0.00012148580468105364,-0.0012310561541013436
IH1000,15,2023-02,250,0.512,2.2840281313706523e-05,0.00028550351642133153
IH1000,15,2023-03,39,0.5128205128205128,-7.323869259021849e-05,-0.0009521030036728403
IH1000,20,ALL,145,0.4689655172413793,-8.339046640470839e-05,-0.00031820046391270305
IH1000,20,2023-01,57,0.40350877192982454,-0.0001832858303829095,-0.0006964861554550561
IH1000,20,2023-02,77,0.4935064935064935,-6.666392907332405e-05,-0.00025665612693229754
IH1000,20,2023-03,11,0.6363636363636364,0.0003171633856171888,0.0011629324139296922
IH2301,1,ALL,2495,0.4849699398797595,-1.4205594829142143e-05,-0.0027263814691315114
IH2301,1,2023-01,2495,0.4849699398797595,-1.4205594829142143e-05,-0.0027263814691315114
IH2301,2,ALL,2142,0.48739495798319327,-1.2452732322063422e-05,-0.002051827125681527
IH2301,2,2023-01,2142,0.48739495798319327,-1.2452732322063422e-05,-0.002051827125681527
IH2301,3,ALL,1758,0.4840728100113766,-1.6937332546845283e-05,-0.002290448509027231
IH2301,3,2023-01,1758,0.4840728100113766,-1.6937332546845283e-05,-0.002290448509027231
IH2301,5,ALL,1168,0.488013698630137,-1.4736323419387514e-05,-0.0013240019810649706
IH2301,5,2023-01,1168,0.488013698630137,-1.4736323419387514e-05,-0.0013240019810649706
IH2301,8,ALL,624,0.4855769230769231,-2.7430944264357884e-05,-0.0013166853246891785
IH2301,8,2023-01,624,0.4855769230769231,-2.7430944264357884e-05,-0.0013166853246891785
IH2301,10,ALL,387,0.4806201550387597,-4.684315714591411e-05,-0.0013944847550360585
IH2301,10,2023-01,387,0.4806201550387597,-4.684315714591411e-05,-0.0013944847550360585
IH2301,15,ALL,119,0.48739495798319327,-0.00010693074040245824,-0.000978827546760964
IH2301,15,2023-01,119,0.48739495798319327,-0.00010693074040245824,-0.000978827546760964
IH2301,20,ALL,45,0.4666666666666667,-4.413987331700743e-05,-0.0001527918691742565
IH2301,20,2023-01,45,0.4666666666666667,-4.413987331700743e-05,-0.0001527918691742565
IH2302,1,ALL,5457,0.49111233278358074,-5.041260850049785e-06,-0.0009825057306686313
IH2302,1,2023-01,2921,0.4895583704210887,-1.3206028586058092e-05,-0.002571653966658379
IH2302,1,2023-02,2536,0.49290220820189273,4.3630319562910124e-06,0.000851126849319539
IH2302,2,ALL,4778,0.4926747593135203,-3.3886090186740213e-06,-0.0005782419246865884
IH2302,2,2023-01,2565,0.4962962962962963,-6.452535627749497e-06,-0.0011033835923451641
IH2302,2,2023-02,2213,0.48847718029823767,1.6266606143379383e-07,2.769076876561429e-05
IH2302,3,ALL,3960,0.49292929292929294,-4.6879988284064244e-06,-0.0006630169771603371
IH2302,3,2023-01,2102,0.489058039961941,-1.535252669942578e-05,-0.002151400741479533
IH2302,3,2023-02,1858,0.49730893433799783,7.377037546664991e-06,0.0010543489047464272
IH2302,5,ALL,2651,0.48698604300264053,-1.4624420280455987e-05,-0.0013846192201246007
IH2302,5,2023-01,1422,0.4838255977496484,-2.5657635343109498e-05,-0.0024323438305267806
IH2302,5,2023-02,1229,0.4906427990235964,-1.8585685155306048e-06,-0.00017570620812208565
IH2302,8,ALL,1450,0.4917241379310345,-1.6550699127044613e-05,-0.0008570897762219531
IH2302,8,2023-01,757,0.4953764861294584,-2.7389733929261195e-05,-0.001382268572296715
IH2302,8,2023-02,693,0.48773448773448774,-4.71065678176618e-06,-0.0002511142422895356
IH2302,10,ALL,888,0.5,-1.2263796858424561e-05,-0.0003889375575100361
IH2302,10,2023-01,464,0.48060344827586204,-6.322188396746273e-05,-0.001955663610726847
IH2302,10,2023-02,424,0.5212264150943396,4.350165695901343e-05,0.0014188232731247457
IH2302,15,ALL,275,0.49818181818181817,-8.328559274868107e-06,-8.179835002102604e-05
IH2302,15,2023-01,146,0.4452054794520548,-0.00011571920030237025,-0.001126333549609737
IH2302,15,2023-02,129,0.5581395348837209,0.00011321433677176223,0.0011234345725813328
IH2302,20,ALL,103,0.44660194174757284,-0.00010441009897235219,-0.00038408000693400987
IH2302,20,2023-01,56,0.42857142857142855,-0.00014727789483222342,-0.0005498374740403008
IH2302,20,2023-02,47,0.46808510638297873,-5.3333576245697114e-05,-0.00019282139104213571
IH2303,1,ALL,7509,0.48927953122919166,-1.5095469803122488e-05,-0.0029829442829380727
IH2303,1,2023-01,2931,0.49061753667690206,-1.6750609965951135e-05,-0.0032730691873468516
IH2303,1,2023-02,4000,0.489,-1.2678471907654643e-05,-0.0025356943815309286
IH2303,1,2023-03,578,0.4844290657439446,-2.3428991887241202e-05,-0.004513985770275138
IH2303,2,ALL,6594,0.4875644525326054,-1.5538639181825292e-05,-0.002696362809604105
IH2303,2,2023-01,2555,0.48649706457925634,-2.0850468773921294e-05,-0.0035515298478245934
IH2303,2,2023-02,3539,0.48883865498728457,-1.0134125075561771e-05,-0.0017932334321206556
IH2303,2,2023-03,500,0.484,-2.6648340810347947e-05,-0.004441390135057992
IH2303,3,ALL,5588,0.48639942734430924,-1.5033360223605891e-05,-0.002210695182355519
IH2303,3,2023-01,2155,0.48306264501160096,-2.1420947882765593e-05,-0.0030774761791573235
IH2303,3,2023-02,3003,0.48951048951048953,-7.073029309854264e-06,-0.0010620153508746177
IH2303,3,2023-03,430,0.4813953488372093,-3.861387726664538e-05,-0.005534655741552504
IH2303,5,ALL,3793,0.4819404165568152,-1.9485466731213896e-05,-0.0019449572450393237
IH2303,5,2023-01,1408,0.4786931818181818,-2.983331547869464e-05,-0.002800353879600137
IH2303,5,2023-02,2078,0.48604427333974976,-9.751805184334551e-06,-0.00101321255865236
IH2303,5,2023-03,307,0.46905537459283386,-3.791145258776888e-05,-0.0038796053148150156
IH2303,8,ALL,2196,0.4849726775956284,-2.6648638697637323e-05,-0.0015400108047371464
IH2303,8,2023-01,770,0.4766233766233766,-4.7503767095727456e-05,-0.0024385267109140094
IH2303,8,2023-02,1235,0.49068825910931174,-1.1271596641456047e-05,-0.0006960210926099109
IH2303,8,2023-03,191,0.4816753926701571,-4.200046106860317e-05,-0.0026740293547010685
IH2303,10,ALL,1357,0.48931466470154755,-2.341561398322496e-05,-0.000836183899348323
IH2303,10,2023-01,453,0.4768211920529801,-4.126473292557296e-05,-0.0012461949343523034
IH2303,10,2023-02,784,0.4987244897959184,-6.491032014089135e-06,-0.00025444845495229405
IH2303,10,2023-03,120,0.475,-6.660912550754868e-05,-0.0026643650203019473
IH2303,15,ALL,451,0.48337028824833705,-3.7056325548408955e-05,-0.0004398000742719063
IH2303,15,2023-01,164,0.4573170731707317,-0.00010398258432645554,-0.0011368762553025805
IH2303,15,2023-02,250,0.504,5.6653252865177525e-06,7.081656608147191e-05
IH2303,15,2023-03,37,0.4594594594594595,-2.9070008497923496e-05,-0.0003585301048077231
IH2303,20,ALL,151,0.4503311258278146,-0.00012803031520332344,-0.0005087520419921537
IH2303,20,2023-01,57,0.38596491228070173,-0.00021940470774058353,-0.0008337378894142174
IH2303,20,2023-02,82,0.4634146341463415,-9.990419924343636e-05,-0.0004096072168980891
IH2303,20,2023-03,12,0.6666666666666666,0.00011380292362276705,0.0004552116944910682
IH2304,1,ALL,1954,0.48464687819856705,-1.7651179220329266e-05,-0.0034490404196523385
IH2304,1,2023-02,1395,0.4853046594982079,-1.7263249875310944e-05,-0.0034403190822941093
IH2304,1,2023-03,559,0.48300536672629696,-1.8619267657360677e-05,-0.0034693902068215396
IH2304,2,ALL,1742,0.4799081515499426,-1.9391632793171796e-05,-0.0033780224325705268
IH2304,2,2023-02,1251,0.47961630695443647,-1.948709617021858e-05,-0.003482622472706206
IH2304,2,2023-03,491,0.48065173116089616,-1.9148405329453812e-05,-0.0031339556722539408
IH2304,3,ALL,1463,0.4894053315105947,-1.038514557057171e-05,-0.001519346796974641
IH2304,3,2023-02,1064,0.49530075187969924,-6.256908458778977e-06,-0.0009510500857344047
IH2304,3,2023-03,399,0.47368421052631576,-2.139377786868566e-05,-0.0028453724565351926
IH2304,5,ALL,1060,0.480188679245283,-1.7433394267496147e-05,-0.0018479397923545915
IH2304,5,2023-02,771,0.48638132295719844,-1.2406298544829985e-05,-0.0013664651682948456
IH2304,5,2023-03,289,0.46366782006920415,-3.084478112623528e-05,-0.002971380581827332
IH2304,8,ALL,645,0.475968992248062,-2.641491524444786e-05,-0.0017037620332668868
IH2304,8,2023-02,467,0.4860813704496788,-2.000230221752538e-05,-0.001334439305083479
IH2304,8,2023-03,178,0.449438202247191,-4.323901796114896e-05,-0.002565515065694838
IH2304,10,ALL,428,0.4929906542056075,-1.5003196288850632e-05,-0.0006421368011628071
IH2304,10,2023-02,304,0.4967105263157895,-9.528874818253532e-06,-0.0004138254206784391
IH2304,10,2023-03,124,0.4838709677419355,-2.8424113442572553e-05,-0.0011748633556263322
IH2304,15,ALL,141,0.46808510638297873,-7.173049935447222e-05,-0.0010114000408980584
IH2304,15,2023-02,104,0.4807692307692308,-4.612516680968622e-05,-0.0006852881926010523
IH2304,15,2023-03,37,0.43243243243243246,-0.00014370224488576263,-0.0017723276869244058
IH2304,20,ALL,41,0.4878048780487805,-0.0001254827711015572,-0.0005144793615163845
IH2304,20,2023-02,30,0.4666666666666667,-0.00017471062829497175,-0.000748759835549879
IH2304,20,2023-03,11,0.5454545454545454,8.775021244118845e-06,3.217507789510243e-05
IH2306,1,ALL,7448,0.4940923737916219,-1.7424063860754415e-06,-0.0003415116516707865
IH2306,1,2023-01,2929,0.4902697166268351,-3.782620637448542e-06,-0.0007386197231391186
IH2306,1,2023-02,3950,0.49645569620253166,9.633406373640957e-07,0.0001902597758794089
IH2306,1,2023-03,569,0.4973637961335677,-1.0023448917383634e-05,-0.0019011141446637625
IH2306,2,ALL,6581,0.496277161525604,4.788602095994213e-07,8.293102735194189e-05
IH2306,2,2023-01,2567,0.4892871055707051,-3.5173243077298688e-06,-0.0006019314331961715
IH2306,2,2023-02,3502,0.5028555111364934,6.044217090430179e-06,0.0010583424125343243
IH2306,2,2023-03,512,0.486328125,-1.755175334642602e-05,-0.002995499237790041
IH2306,3,ALL,5475,0.49662100456621006,-3.4689255765719843e-07,-4.9979914557188455e-05
IH2306,3,2023-01,2099,0.4859456884230586,-5.240416887582788e-06,-0.0007333090031357514
IH2306,3,2023-02,2942,0.5054384772263766,5.426981554454535e-06,0.0007983089866602621
IH2306,3,2023-03,434,0.48847926267281105,-1.5819772901709985e-05,-0.0022885938131140446
IH2306,5,ALL,3712,0.49030172413793105,-1.057465751931255e-06,-0.00010329770713602153
IH2306,5,2023-01,1375,0.4938181818181818,2.7078539793347775e-06,0.0002482199481056879
IH2306,5,2023-02,2036,0.4911591355599214,-4.975485538139001e-07,-5.065044277825503e-05
IH2306,5,2023-03,301,0.4684385382059801,-2.2045193479033342e-05,-0.0022118677457296787
IH2306,8,ALL,2148,0.49441340782122906,-2.8248916374498536e-06,-0.00015968071676953385
IH2306,8,2023-01,757,0.4900924702774108,-1.2582190972498136e-05,-0.000634981237745406
IH2306,8,2023-02,1189,0.5012615643397813,1.0030879536680287e-05,0.000596335788455643
IH2306,8,2023-03,202,0.47029702970297027,-4.193002198105969e-05,-0.002823288146724686
IH2306,10,ALL,1333,0.5063765941485371,-6.860431047023495e-06,-0.00024065669962321893
IH2306,10,2023-01,457,0.49015317286652077,-3.994948719189148e-05,-0.001217127709779627
IH2306,10,2023-02,756,0.5158730158730159,1.7600545838179513e-05,0.0006653006326831856
IH2306,10,2023-03,120,0.5083333333333333,-3.4950429938763555e-05,-0.0013980171975505422
IH2306,15,ALL,454,0.4889867841409692,-2.648113290735803e-05,-0.000316379851051067
IH2306,15,2023-01,155,0.44516129032258067,-0.00012272077918295025,-0.001268114718223819
IH2306,15,2023-02,260,0.5115384615384615,3.790613632475101e-05,0.000492779772221763
IH2306,15,2023-03,39,0.5128205128205128,-7.323869259021849e-05,-0.0009521030036728403
IH2306,20,ALL,148,0.49324324324324326,-7.643613569826973e-05,-0.00029769863377220843
IH2306,20,2023-01,58,0.4482758620689655,-0.0001952029701982873,-0.0007547848181000442
IH2306,20,2023-02,79,0.5063291139240507,-4.404522852699158e-05,-0.0001739786526816167
IH2306,20,2023-03,11,0.6363636363636364,0.0003171633856171888,0.0011629324139296922
IH2309,1,ALL,4925,0.49218274111675125,-3.765944636271592e-06,-0.0007418910933455036
IH2309,1,2023-01,403,0.5062034739454094,-2.894280757880734e-06,-0.0005831975727129679
IH2309,1,2023-02,3951,0.49278663629460895,-3.8237742132285707e-07,-7.553865958233041e-05
IH2309,1,2023-03,571,0.47810858143607704,-2.7793535895910763e-05,-0.005290036332188349
IH2309,2,ALL,4351,0.49115145943461275,-4.23710450671425e-06,-0.000737425668348548
IH2309,2,2023-01,365,0.5068493150684932,-6.753683200663452e-06,-0.00123254718412108
IH2309,2,2023-02,3496,0.49084668192219677,-1.269571407470982e-06,-0.00022192108202592764
IH2309,2,2023-03,490,0.4816326530612245,-2.3534950408067325e-05,-0.0038440418999843295
IH2309,3,ALL,3625,0.4882758620689655,-9.252880846803443e-06,-0.0013416677227864992
IH2309,3,2023-01,310,0.5,-2.1246535254075325e-05,-0.0032932129643816754
IH2309,3,2023-02,2906,0.48864418444597385,-4.1508114997303444e-06,-0.000603112910910819
IH2309,3,2023-03,409,0.4767726161369193,-3.641322474983557e-05,-0.004964336307560917
IH2309,5,ALL,2517,0.48112832737385774,-1.979697816129208e-05,-0.0019931597612788867
IH2309,5,2023-01,226,0.4778761061946903,-7.466213775887183e-05,-0.008436821566752517
IH2309,5,2023-02,1998,0.482982982982983,-1.053700244483122e-05,-0.001052646544238639
IH2309,5,2023-03,293,0.4709897610921502,-4.062259390339368e-05,-0.003967473337898116
IH2309,8,ALL,1466,0.4815825375170532,-2.3878600198701856e-05,-0.0014002411156518767
IH2309,8,2023-01,140,0.42857142857142855,-0.00015036948614658747,-0.010525864030261123
IH2309,8,2023-02,1150,0.48782608695652174,-5.962681396441526e-06,-0.00034285418029538774
IH2309,8,2023-03,176,0.48295454545454547,-4.0325092186743866e-05,-0.0023657387416223066
IH2309,10,ALL,933,0.4930332261521972,-2.140283067354746e-05,-0.0007987536407367912
IH2309,10,2023-01,91,0.43956043956043955,-0.00013794158952014617,-0.00627634232316665
IH2309,10,2023-02,730,0.4931506849315068,-6.320403436467788e-06,-0.00023069472543107427
IH2309,10,2023-03,112,0.5357142857142857,-2.5020195209508878e-05,-0.0009340872878216647
IH2309,15,ALL,310,0.4483870967741935,-8.704386573560426e-05,-0.0010793439351214928
IH2309,15,2023-01,35,0.42857142857142855,-0.0002452393706290737,-0.00429168898600879
IH2309,15,2023-02,245,0.43673469387755104,-7.675705617176347e-05,-0.0009402739381041026
IH2309,15,2023-03,30,0.5666666666666667,1.3508611868743674e-05,0.00013508611868743672
IH2309,20,ALL,108,0.4722222222222222,-0.0001593036015629276,-0.0006881915587518472
IH2309,20,2023-01,13,0.3076923076923077,-0.0005824729845294116,-0.003786074399441175
IH2309,20,2023-02,88,0.48863636363636365,-0.0001056428733895064,-0.0004648286429138282
IH2309,20,2023-03,7,0.5714285714285714,-4.8009615948181e-05,-0.00011202243721242233
IHInd,1,ALL,8342,0.3489570846319827,-0.0007732750802901871,-0.16975422946791427
IHInd,1,2023-01,3294,0.34972677595628415,-0.0008015786910295173,-0.176026680550082
IHInd,1,2023-02,4391,0.34547938966066954,-0.0007784976289523366,-0.17091915443648548
IHInd,1,2023-03,657,0.3683409436834094,-0.0005964648748855412,-0.1306258075999335
IHInd,2,ALL,7670,0.33924380704041723,-0.0008242882825610441,-0.1663760822958739
IHInd,2,2023-01,3029,0.34004621987454603,-0.00086516019923785,-0.17470468289942984
IHInd,2,2023-02,4040,0.3349009900990099,-0.0008248696664724625,-0.16662367262743744
IHInd,2,2023-03,601,0.3643926788685524,-0.0006143884046639125,-0.12308247706767046
IHInd,3,ALL,7012,0.3287221905305191,-0.0008924917919246858,-0.1646882222362078
IHInd,3,2023-01,2796,0.3283261802575107,-0.0009356433358266524,-0.174403917798088
IHInd,3,2023-02,3675,0.32272108843537417,-0.0008963114464588536,-0.16469722828681438
IHInd,3,2023-03,541,0.37153419593345655,-0.0006435288581668934,-0.11604970408942979
IHInd,5,ALL,5807,0.3065266058205614,-0.0010241692605347512,-0.15650923410329734
IHInd,5,2023-01,2319,0.30832255282449333,-0.001107452197518832,-0.17121210973641138
IHInd,5,2023-02,3060,0.30163398692810456,-0.0009902201344023287,-0.1515036805635563
IHInd,5,2023-03,428,0.3317757009345794,-0.0008156440154392595,-0.11636521286933436
IHInd,8,ALL,4338,0.2782388197325957,-0.0012834351956343697,-0.14651425996478673
IHInd,8,2023-01,1762,0.28717366628830876,-0.0013840751358357647,-0.1625826926228412
IHInd,8,2023-02,2250,0.2693333333333333,-0.0012449013387882432,-0.14005140061367735
IHInd,8,2023-03,326,0.29141104294478526,-0.001005440113637214,-0.1092578256819106
IHInd,10,ALL,3542,0.2670807453416149,-0.0014471345595023968,-0.13488817394098654
IHInd,10,2023-01,1465,0.27918088737201363,-0.0015500005660524867,-0.15138338861779282
IHInd,10,2023-02,1822,0.2579582875960483,-0.0013988966692864255,-0.12743948657199336
IHInd,10,2023-03,255,0.2627450980392157,-0.0012008237217675656,-0.10207001635024308
IHInd,15,ALL,2165,0.23879907621247112,-0.0018896413463944917,-0.10765982934063355
IHInd,15,2023-01,926,0.24838012958963282,-0.001971871720475382,-0.12173021421068025
IHInd,15,2023-02,1103,0.23300090661831369,-0.0018618928613326677,-0.10268339130249662
IHInd,15,2023-03,136,0.22058823529411764,-0.0015547976156907205,-0.07048415857797934
IHInd,20,ALL,1356,0.2182890855457227,-0.002339153899761115,-0.08347086021252821
IHInd,20,2023-01,609,0.22988505747126436,-0.002417283674112991,-0.09814171716898744
IHInd,20,2023-02,668,0.20958083832335328,-0.002336096303021063,-0.07802561652090349
IHInd,20,2023-03,79,0.20253164556962025,-0.0017627164572555796,-0.0464182000410636
IM0000,1,ALL,8346,0.49089384136113107,1.7167477967957796e-06,0.0003770520292646731
IM0000,1,2023-01,3254,0.49754148740012294,7.347213077777335e-06,0.0015938554236724967
IM0000,1,2023-02,4435,0.48928974069898534,-1.9084125477501346e-06,-0.00042319048246359234
IM0000,1,2023-03,657,0.4687975646879756,-1.698698011808258e-06,-0.00037201486458600847
IM0000,2,ALL,7925,0.49198738170347,3.6491355477826748e-06,0.0007610368214783605
IM0000,2,2023-01,3057,0.4985279685966634,9.451212500455966e-06,0.0019261571075929258
IM0000,2,2023-02,4239,0.4909176692616183,5.476725047334993e-07,0.00011607918737826516
IM0000,2,2023-03,629,0.46740858505564387,-3.6479191498910847e-06,-0.0007648470484271641
IM0000,3,ALL,7535,0.4909090909090909,1.4839893311497614e-06,0.00029425946342666976
IM0000,3,2023-01,2873,0.4973894883397146,8.428937979001285e-06,0.001614422587578046
IM0000,3,2023-02,4067,0.49028768133759526,-2.1167853825967605e-06,-0.00043044830755105125
IM0000,3,2023-03,595,0.4638655462184874,-7.437837062918007e-06,-0.001475171017478738
IM0000,5,ALL,6492,0.49306839186691315,7.320993198876351e-07,0.00012507338907132964
IM0000,5,2023-01,2398,0.5,7.660267057601371e-06,0.0012246213602752057
IM0000,5,2023-02,3590,0.49220055710306404,-2.47404785271548e-06,-0.0004440915895624287
IM0000,5,2023-03,504,0.4662698412698413,-9.394245690811481e-06,-0.001578233276056329
IM0000,8,ALL,5338,0.494005245410266,-4.1428125757086825e-08,-5.819561455034986e-06
IM0000,8,2023-01,1885,0.5087533156498674,1.5799122480358787e-05,0.001985423058365088
IM0000,8,2023-02,3044,0.48817345597897505,-8.381790528855689e-06,-0.001275708518491836
IM0000,8,2023-03,409,0.46943765281173594,-1.0973884696652633e-05,-0.0014961062803103091
IM0000,10,ALL,4515,0.49080841638981176,-3.4738828619109724e-06,-0.0004127521347770537
IM0000,10,2023-01,1535,0.5055374592833877,1.2594979302833443e-05,0.001288886215323289
IM0000,10,2023-02,2638,0.48673237300985595,-9.596234186241176e-06,-0.001265743289165211
IM0000,10,2023-03,342,0.45614035087719296,-2.8371370082085254e-05,-0.003234336189357719
IM0000,15,ALL,3086,0.4935191186001296,2.542965061017481e-06,0.0002065155310078933
IM0000,15,2023-01,946,0.5010570824524313,6.577243876794587e-06,0.0004148048471631786
IM0000,15,2023-02,1916,0.4921711899791232,2.965966541607925e-07,2.8413959468603923e-05
IM0000,15,2023-03,224,0.4732142857142857,4.719813756607984e-06,0.00035241276049339615
IM0000,20,ALL,2038,0.48527968596663396,-1.0346519230691726e-05,-0.0005549001629513089
IM0000,20,2023-01,521,0.4798464491362764,-2.4885567886262517e-05,-0.0008643587245828514
IM0000,20,2023-02,1366,0.49267935578330896,-3.4269586144166208e-06,-0.00023406127336465522
IM0000,20,2023-03,151,0.4370860927152318,-2.2778806994131534e-05,-0.0011465332853712873
IM01,1,ALL,8340,0.49688249400479617,7.093498545570783e-07,0.00015568362597384296
IM01,1,2023-01,3238,0.5049413218035824,5.664054650942685e-06,0.0012226805973168276
IM01,1,2023-02,4445,0.49516310461192353,-2.5440239772752207e-06,-0.0005654093289494177
IM01,1,2023-03,657,0.4687975646879756,-1.698698011808258e-06,-0.00037201486458600847
IM01,2,ALL,7878,0.4975882203604976,2.1137965191583924e-06,0.0004382233941560477
IM01,2,2023-01,3017,0.5071262843884654,7.802904858984816e-06,0.0015694242639704796
IM01,2,2023-02,4232,0.4952741020793951,-1.0856176361875916e-06,-0.00022971669181729438
IM01,2,2023-03,629,0.46740858505564387,-3.6479191498910847e-06,-0.0007648470484271641
IM01,3,ALL,7473,0.4985949417904456,2.9896820085007196e-06,0.0005879445697243652
IM01,3,2023-01,2814,0.5092395167022032,9.479094731545743e-06,0.0017782781716379815
IM01,3,2023-02,4064,0.49630905511811024,2.294146835442225e-08,4.661706369618601e-06
IM01,3,2023-03,595,0.4638655462184874,-7.437837062918007e-06,-0.001475171017478738
IM01,5,ALL,6444,0.4972067039106145,2.9720204747716568e-06,0.0005039921036691725
IM01,5,2023-01,2369,0.5056986070071761,7.037044148907095e-06,0.0011113838392507274
IM01,5,2023-02,3571,0.495939512741529,2.0206222847484274e-06,0.0003607821089418317
IM01,5,2023-03,504,0.4662698412698413,-9.394245690811481e-06,-0.001578233276056329
IM01,8,ALL,5315,0.4982126058325494,5.184192748187696e-06,0.000725104854121516
IM01,8,2023-01,1866,0.5085744908896034,1.1925112807023202e-05,0.0014834840331936865
IM01,8,2023-02,3040,0.4957236842105263,3.220408815672118e-06,0.000489502139982162
IM01,8,2023-03,409,0.46943765281173594,-1.0973884696652633e-05,-0.0014961062803103091
IM01,10,ALL,4469,0.49474155292011635,7.109860035487517e-07,8.361569604893082e-05
IM01,10,2023-01,1512,0.5052910052910053,6.380629897401855e-06,0.0006431674936581071
IM01,10,2023-02,2615,0.4936902485659656,1.2362878061418443e-06,0.00016164463065304613
IM01,10,2023-03,342,0.45614035087719296,-2.8371370082085254e-05,-0.003234336189357719
IM01,15,ALL,3011,0.49551643972102294,6.703162487681178e-06,0.0005311374276423165
IM01,15,2023-01,904,0.4856194690265487,-9.5618483545583e-06,-0.0005762607275013802
IM01,15,2023-02,1883,0.5029208709506108,1.4747687138315743e-05,0.001388494744072427
IM01,15,2023-03,224,0.4732142857142857,4.719813756607984e-06,0.00035241276049339615
IM01,20,ALL,1980,0.49646464646464644,9.052698937883294e-06,0.0004716932604476032
IM01,20,2023-01,527,0.4857685009487666,-1.0731308849539306e-05,-0.00037702665091381425
IM01,20,2023-02,1302,0.5076804915514593,2.0752183960698922e-05,0.0013509671758414998
IM01,20,2023-03,151,0.4370860927152318,-2.2778806994131534e-05,-0.0011465332853712873
IM02,1,ALL,8308,0.4971112181030332,3.326742143201277e-06,0.0007273308875188476
IM02,1,2023-01,3250,0.5058461538461538,1.0177213980618729e-05,0.0022050630291340577
IM02,1,2023-02,4408,0.4916061705989111,-5.358767494562936e-07,-0.00011810723558016711
IM02,1,2023-03,650,0.4907692307692308,-4.731118461063563e-06,-0.0010250756665637721
IM02,2,ALL,7816,0.49628966223132037,3.4048337059838234e-06,0.0007003205327886727
IM02,2,2023-01,3008,0.5023271276595744,6.648178039767308e-06,0.0013331813029080041
IM02,2,2023-02,4202,0.49333650642551163,1.7757255617985575e-06,0.0003730799405338769
IM02,2,2023-03,606,0.4867986798679868,-1.397917670508314e-06,-0.00028237936944267944
IM02,3,ALL,7428,0.49340333871836295,-7.042075902211434e-08,-1.376540521095435e-05
IM02,3,2023-01,2834,0.4971771347918137,2.566397523731383e-06,0.00048487803881698267
IM02,3,2023-02,4021,0.491668739119622,-1.582719303045461e-06,-0.00031820571587728996
IM02,3,2023-03,573,0.4869109947643979,-2.499374629537881e-06,-0.0004773805542417353
IM02,5,ALL,6446,0.4931740614334471,-9.379973781493424e-08,-1.5911397630396478e-05
