code,rank,q,voi,n_total,cum1,cum20,cum120
IH0000,10425065,0.3288322135338862,-1.0,31703296,-1.633252e+06,-4.874801e+06,-4.972744e+06
IH0000,10432993,0.32908228217028285,-1.0,31703296,-1.633827e+06,-4.877478e+06,-4.978953e+06
IH0000,10440921,0.32933235080667955,-1.0,31703296,-1.634219e+06,-4.877794e+06,-4.974878e+06
IH0000,10448848,0.3295823879006145,-1.0,31703296,-1.634584e+06,-4.878841e+06,-4.974508e+06
IH0000,10456776,0.32983245653701115,-1.0,31703296,-1.634983e+06,-4.880041e+06,-4.975151e+06
IH0000,10464704,0.33008252517340786,-1.0,31703296,-1.635022e+06,-4.88049e+06,-4.975046e+06
IH0000,10472632,0.3303325938098045,-1.0,31703296,-1.635198e+06,-4.881203e+06,-4.975396e+06
IH0000,10480560,0.33058266244620116,-1.0,31703296,-1.635271e+06,-4.881853e+06,-4.978566e+06
IH0000,10488487,0.33083269954013617,-1.0,31703296,-1.635213e+06,-4.881764e+06,-4.974602e+06
IH0000,10496415,0.3310827681765328,-1.0,31703296,-1.635251e+06,-4.882212e+06,-4.97589e+06
IH0000,10504343,0.33133283681292947,-1.0,31703296,-1.635245e+06,-4.882259e+06,-4.975922e+06
IH0000,10512271,0.33158290544932617,-1.0,31703296,-1.635416e+06,-4.88343e+06,-4.979127e+06
IH0000,10520199,0.3318329740857228,-1.0,31703296,-1.63538e+06,-4.883542e+06,-4.978525e+06
IH0000,10528126,0.33208301117965777,-1.0,31703296,-1.635441e+06,-4.884847e+06,-4.982162e+06
IH0000,10536054,0.3323330798160545,-1.0,31703296,-1.635557e+06,-4.88589e+06,-4.98422e+06
IH0000,10543982,0.3325831484524511,-1.0,31703296,-1.635699e+06,-4.8866e+06,-4.983998e+06
IH0000,10551910,0.3328332170888478,-1.0,31703296,-1.635891e+06,-4.888456e+06,-4.989398e+06
IH0000,10559838,0.3330832857252445,-1.0,31703296,-1.636073e+06,-4.889237e+06,-4.991784e+06
IH0000,10567766,0.33333335436164113,-1.0,31703296,-1.636304e+06,-4.890017e+06,-4.992159e+06
IH0000,10575693,0.3335833914555761,-1.0,31703296,-1.636516e+06,-4.890801e+06,-4.993618e+06
IH0000,10583621,0.3338334600919728,-1.0,31703296,-1.636644e+06,-4.891445e+06,-4.995534e+06
IH0000,10591549,0.33408352872836944,-1.0,31703296,-1.637282e+06,-4.892441e+06,-4.996264e+06
IH0000,10599477,0.3343335973647661,-1.0,31703296,-1.637802e+06,-4.894731e+06,-5.000806e+06
IH0000,10607405,0.3345836660011628,-1.0,31703296,-1.638091e+06,-4.895378e+06,-5.00011e+06
IH0000,10615332,0.33483370309509775,-1.0,31703296,-1.638329e+06,-4.895673e+06,-5.000621e+06
IH0000,10623260,0.3350837717314944,-1.0,31703296,-1.638803e+06,-4.897488e+06,-5.005886e+06
IH0000,10631188,0.3353338403678911,-1.0,31703296,-1.639295e+06,-4.898675e+06,-5.006159e+06
IH0000,10639116,0.33558390900428775,-1.0,31703296,-1.639625e+06,-4.899108e+06,-5.003554e+06
IH0000,10647044,0.3358339776406844,-1.0,31703296,-1.639932e+06,-4.89967e+06,-5.002861e+06
IH0000,10654971,0.3360840147346194,-1.0,31703296,-1.64001e+06,-4.899605e+06,-5.001017e+06
IH0000,10662899,0.33633408337101606,-1.0,31703296,-1.640195e+06,-4.900492e+06,-5.00257e+06
IH0000,10670827,0.3365841520074127,-1.0,31703296,-1.640624e+06,-4.902506e+06,-5.008656e+06
IH0000,10678755,0.3368342206438094,-1.0,31703296,-1.641064e+06,-4.904265e+06,-5.012451e+06
IH0000,10686683,0.33708428928020606,-1.0,31703296,-1.641342e+06,-4.9049e+06,-5.009924e+06
IH0000,10694610,0.337334326374141,-1.0,31703296,-1.642149e+06,-4.907862e+06,-5.016555e+06
IH0000,10702538,0.3375843950105377,-1.0,31703296,-1.64286e+06,-4.909939e+06,-5.021154e+06
IH0000,10710466,0.33783446364693437,-1.0,31703296,-1.643456e+06,-4.911551e+06,-5.024654e+06
IH0000,10718394,0.338084532283331,-1.0,31703296,-1.643778e+06,-4.912319e+06,-5.026595e+06
IH0000,10726322,0.3383346009197277,-1.0,31703296,-1.643737e+06,-4.912106e+06,-5.024708e+06
IH0000,10734249,0.3385846380136627,-1.0,31703296,-1.643862e+06,-4.912573e+06,-5.025841e+06
IH0000,10742177,0.3388347066500593,-1.0,31703296,-1.644086e+06,-4.913466e+06,-5.02749e+06
IH0000,10750105,0.33908477528645603,-1.0,31703296,-1.644151e+06,-4.913488e+06,-5.026426e+06
IH0000,10758033,0.3393348439228527,-1.0,31703296,-1.644254e+06,-4.913556e+06,-5.026556e+06
IH0000,10765961,0.3395849125592494,-1.0,31703296,-1.644372e+06,-4.913697e+06,-5.023498e+06
IH0000,10773888,0.33983494965318434,-1.0,31703296,-1.644431e+06,-4.915878e+06,-5.029795e+06
IH0000,10781816,0.340085018289581,-1.0,31703296,-1.644711e+06,-4.917286e+06,-5.032828e+06
IH0000,10789744,0.3403350869259777,-1.0,31703296,-1.644909e+06,-4.91894e+06,-5.037727e+06
IH0000,10797672,0.34058515556237434,-1.0,31703296,-1.645044e+06,-4.919716e+06,-5.039668e+06
IH0000,10805600,0.340835224198771,-1.0,31703296,-1.645208e+06,-4.920568e+06,-5.041791e+06
IH0000,10813527,0.34108526129270594,-1.0,31703296,-1.6452e+06,-4.921182e+06,-5.041656e+06
IH0000,10821455,0.34133532992910265,-1.0,31703296,-1.645545e+06,-4.922298e+06,-5.040739e+06
IH0000,10829383,0.3415853985654993,-1.0,31703296,-1.646042e+06,-4.922999e+06,-5.035284e+06
IH0000,10837311,0.341835467201896,-1.0,31703296,-1.646614e+06,-4.927085e+06,-5.035112e+06
IH0000,10845239,0.34208553583829265,-1.0,31703296,-1.649439e+06,-4.942043e+06,-5.040203e+06
IH0000,10853167,0.3423356044746893,-1.0,31703296,-1.652489e+06,-4.955797e+06,-5.047463e+06
IH0000,10861094,0.3425856415686243,-1.0,31703296,-1.657053e+06,-4.976297e+06,-5.088453e+06
IH0000,10869022,0.34283571020502096,-1.0,31703296,-1.660697e+06,-4.98928e+06,-5.098893e+06
IH0000,10876950,0.3430857788414176,-1.0,31703296,-1.664061e+06,-5.000888e+06,-5.111493e+06
IH0000,10884878,0.3433358474778143,-1.0,31703296,-1.666324e+06,-5.003872e+06,-5.118063e+06
IH0000,10892806,0.34358591611421097,-1.0,31703296,-1.667936e+06,-5.011025e+06,-5.132322e+06
IH0000,10900733,0.3438359532081459,-1.0,31703296,-1.669263e+06,-5.017944e+06,-5.130882e+06
IH0000,10908661,0.3440860218445426,-1.0,31703296,-1.671049e+06,-5.022176e+06,-5.133783e+06
IH0000,10916589,0.34433609048093927,-1.0,31703296,-1.672245e+06,-5.024367e+06,-5.134352e+06
IH0000,10924517,0.3445861591173359,-1.0,31703296,-1.673242e+06,-5.026784e+06,-5.137523e+06
IH0000,10932445,0.3448362277537326,-1.0,31703296,-1.674076e+06,-5.029938e+06,-5.140324e+06
IH0000,10940372,0.3450862648476676,-1.0,31703296,-1.674828e+06,-5.033385e+06,-5.145348e+06
IH0000,10948300,0.34533633348406423,-1.0,31703296,-1.675969e+06,-5.036781e+06,-5.147233e+06
IH0000,10956228,0.34558640212046093,-1.0,31703296,-1.677015e+06,-5.038272e+06,-5.140495e+06
IH0000,10964156,0.3458364707568576,-1.0,31703296,-1.678106e+06,-5.04018e+06,-5.140672e+06
IH0000,10972084,0.34608653939325423,-1.0,31703296,-1.679352e+06,-5.044e+06,-5.140467e+06
IH0000,10980011,0.34633657648718924,-1.0,31703296,-1.680366e+06,-5.04771e+06,-5.143682e+06
IH0000,10987939,0.3465866451235859,-1.0,31703296,-1.681267e+06,-5.050234e+06,-5.144686e+06
IH0000,10995867,0.34683671375998254,-1.0,31703296,-1.681816e+06,-5.052866e+06,-5.149923e+06
IH0000,11003795,0.34708678239637925,-1.0,31703296,-1.682656e+06,-5.056153e+06,-5.157733e+06
IH0000,11011723,0.3473368510327759,-1.0,31703296,-1.683307e+06,-5.057305e+06,-5.154949e+06
IH0000,11019650,0.34758688812671085,-1.0,31703296,-1.683878e+06,-5.058944e+06,-5.160099e+06
IH0000,11027578,0.34783695676310755,-1.0,31703296,-1.684692e+06,-5.061001e+06,-5.162676e+06
IH0000,11035506,0.3480870253995042,-1.0,31703296,-1.685166e+06,-5.062142e+06,-5.161635e+06
IH0000,11043434,0.34833709403590085,-1.0,31703296,-1.685805e+06,-5.063812e+06,-5.165339e+06
IH0000,11051362,0.34858716267229756,-1.0,31703296,-1.686639e+06,-5.066669e+06,-5.169643e+06
IH0000,11059289,0.3488371997662325,-1.0,31703296,-1.687023e+06,-5.068357e+06,-5.171388e+06
IH0000,11067217,0.34908726840262916,-1.0,31703296,-1.687608e+06,-5.070992e+06,-5.177026e+06
IH0000,11075145,0.34933733703902586,-1.0,31703296,-1.688086e+06,-5.072033e+06,-5.177294e+06
IH0000,11083073,0.3495874056754225,-1.0,31703296,-1.688629e+06,-5.073342e+06,-5.176954e+06
IH0000,11091001,0.34983747431181916,-1.0,31703296,-1.689104e+06,-5.074333e+06,-5.175565e+06
IH0000,11098928,0.35008751140575417,-1.0,31703296,-1.689502e+06,-5.075879e+06,-5.175588e+06
IH0000,11106856,0.3503375800421508,-1.0,31703296,-1.689927e+06,-5.077017e+06,-5.175381e+06
IH0000,11114784,0.35058764867854747,-1.0,31703296,-1.690481e+06,-5.07908e+06,-5.178593e+06
IH0000,11122712,0.3508377173149442,-1.0,31703296,-1.691398e+06,-5.084145e+06,-5.192844e+06
IH0000,11130640,0.3510877859513408,-1.0,31703296,-1.692629e+06,-5.088798e+06,-5.200373e+06
IH0000,11138568,0.3513378545877375,-1.0,31703296,-1.693662e+06,-5.090555e+06,-5.200588e+06
IH0000,11146495,0.3515878916816725,-1.0,31703296,-1.694459e+06,-5.093003e+06,-5.201899e+06
IH0000,11154423,0.35183796031806913,-1.0,31703296,-1.695399e+06,-5.095797e+06,-5.204498e+06
IH0000,11162351,0.3520880289544658,-1.0,31703296,-1.69591e+06,-5.097075e+06,-5.203316e+06
IH0000,11170279,0.3523380975908625,-1.0,31703296,-1.696267e+06,-5.098481e+06,-5.205995e+06
IH0000,11178207,0.35258816622725914,-1.0,31703296,-1.696592e+06,-5.099369e+06,-5.20874e+06
IH0000,11186134,0.3528382033211941,-1.0,31703296,-1.697016e+06,-5.101358e+06,-5.214101e+06
IH0000,11194062,0.3530882719575908,-1.0,31703296,-1.697459e+06,-5.103057e+06,-5.214906e+06
IH0000,11201990,0.35333834059398744,-1.0,31703296,-1.697988e+06,-5.104897e+06,-5.217959e+06
IH0000,11209918,0.35358840923038415,-1.0,31703296,-1.698381e+06,-5.105715e+06,-5.217541e+06
IH0000,11217846,0.3538384778667808,-1.0,31703296,-1.698732e+06,-5.105648e+06,-5.213547e+06
IH0000,11225773,0.35408851496071575,-1.0,31703296,-1.699252e+06,-5.106767e+06,-5.212866e+06
IH0000,11233701,0.3543385835971124,-1.0,31703296,-1.699843e+06,-5.107919e+06,-5.213545e+06
IH0000,11241629,0.3545886522335091,-1.0,31703296,-1.700082e+06,-5.10892e+06,-5.214921e+06
IH0000,11249557,0.35483872086990575,-1.0,31703296,-1.700496e+06,-5.109996e+06,-5.212931e+06
IH0000,11257485,0.35508878950630246,-1.0,31703296,-1.700758e+06,-5.110919e+06,-5.214717e+06
IH0000,11265412,0.3553388266002374,-1.0,31703296,-1.701069e+06,-5.111427e+06,-5.211066e+06
IH0000,11273340,0.35558889523663406,-1.0,31703296,-1.70165e+06,-5.113239e+06,-5.218021e+06
IH0000,11281268,0.35583896387303077,-1.0,31703296,-1.70191e+06,-5.113512e+06,-5.218304e+06
IH0000,11289196,0.3560890325094274,-1.0,31703296,-1.702075e+06,-5.11398e+06,-5.21591e+06
IH0000,11297124,0.35633910114582407,-1.0,31703296,-1.702302e+06,-5.114814e+06,-5.215751e+06
IH0000,11305051,0.356589138239759,-1.0,31703296,-1.702556e+06,-5.115274e+06,-5.216181e+06
IH0000,11312979,0.3568392068761557,-1.0,31703296,-1.702868e+06,-5.116047e+06,-5.213502e+06
IH0000,11320907,0.3570892755125524,-1.0,31703296,-1.703246e+06,-5.116773e+06,-5.214456e+06
IH0000,11328835,0.3573393441489491,-1.0,31703296,-1.703655e+06,-5.117738e+06,-5.217338e+06
IH0000,11336763,0.35758941278534573,-1.0,31703296,-1.704198e+06,-5.119854e+06,-5.224149e+06
IH0000,11344690,0.3578394498792807,-1.0,31703296,-1.704675e+06,-5.120519e+06,-5.222523e+06
IH0000,11352618,0.3580895185156774,-1.0,31703296,-1.705093e+06,-5.12168e+06,-5.223279e+06
IH0000,11360546,0.35833958715207404,-1.0,31703296,-1.70564e+06,-5.123743e+06,-5.228343e+06
IH0000,11368474,0.3585896557884707,-1.0,31703296,-1.706043e+06,-5.12439e+06,-5.228618e+06
IH0000,11376402,0.3588397244248674,-1.0,31703296,-1.706929e+06,-5.130449e+06,-5.241154e+06
IH0000,11384329,0.35908976151880234,-1.0,31703296,-1.708793e+06,-5.140531e+06,-5.257251e+06
IH0000,11392257,0.359339830155199,-1.0,31703296,-1.710415e+06,-5.143263e+06,-5.251438e+06
IH0000,11400185,0.3595898987915957,-1.0,31703296,-1.711111e+06,-5.144616e+06,-5.252955e+06
IH0000,11408113,0.35983996742799235,-1.0,31703296,-1.711427e+06,-5.144573e+06,-5.250911e+06
IH0000,11416041,0.360090036064389,-1.0,31703296,-1.711663e+06,-5.144508e+06,-5.247214e+06
IH0000,11423969,0.3603401047007857,-1.0,31703296,-1.711782e+06,-5.144339e+06,-5.244967e+06
IH0000,11431896,0.36059014179472065,-1.0,31703296,-1.711958e+06,-5.14514e+06,-5.247794e+06
IH0000,11439824,0.3608402104311173,-1.0,31703296,-1.71206e+06,-5.146097e+06,-5.248881e+06
IH0000,11447752,0.361090279067514,-1.0,31703296,-1.712273e+06,-5.146985e+06,-5.248908e+06
IH0000,11455680,0.36134034770391066,-1.0,31703296,-1.712396e+06,-5.147728e+06,-5.251834e+06
IH0000,11463608,0.3615904163403073,-1.0,31703296,-1.712499e+06,-5.148618e+06,-5.251696e+06
IH0000,11471535,0.3618404534342423,-1.0,31703296,-1.712574e+06,-5.148598e+06,-5.248987e+06
IH0000,11479463,0.36209052207063896,-1.0,31703296,-1.712679e+06,-5.14903e+06,-5.249209e+06
IH0000,11487391,0.3623405907070356,-1.0,31703296,-1.712586e+06,-5.14934e+06,-5.247273e+06
IH0000,11495319,0.3625906593434323,-1.0,31703296,-1.712756e+06,-5.150819e+06,-5.251275e+06
IH0000,11503247,0.36284072797982897,-1.0,31703296,-1.71284e+06,-5.15079e+06,-5.250223e+06
IH0000,11511174,0.3630907650737639,-1.0,31703296,-1.713021e+06,-5.151288e+06,-5.250107e+06
IH0000,11519102,0.3633408337101606,-1.0,31703296,-1.713204e+06,-5.153083e+06,-5.255648e+06
IH0000,11527030,0.3635909023465573,-1.0,31703296,-1.713216e+06,-5.154234e+06,-5.25816e+06
IH0000,11534958,0.3638409709829539,-1.0,31703296,-1.713198e+06,-5.155359e+06,-5.261731e+06
IH0000,11542886,0.36409103961935063,-1.0,31703296,-1.713352e+06,-5.156046e+06,-5.259105e+06
IH0000,11550813,0.3643410767132856,-1.0,31703296,-1.713308e+06,-5.156334e+06,-5.259014e+06
IH0000,11558741,0.36459114534968223,-1.0,31703296,-1.713315e+06,-5.156859e+06,-5.259741e+06
IH0000,11566669,0.36484121398607894,-1.0,31703296,-1.713353e+06,-5.157563e+06,-5.261372e+06
IH0000,11574597,0.3650912826224756,-1.0,31703296,-1.713528e+06,-5.158212e+06,-5.262286e+06
IH0000,11582525,0.36534135125887224,-1.0,31703296,-1.713462e+06,-5.158769e+06,-5.260695e+06
IH0000,11590452,0.36559138835280724,-1.0,31703296,-1.713725e+06,-5.160056e+06,-5.264096e+06
IH0000,11598380,0.3658414569892039,-1.0,31703296,-1.713942e+06,-5.160514e+06,-5.262034e+06
IH0000,11606308,0.36609152562560054,-1.0,31703296,-1.714204e+06,-5.161246e+06,-5.259916e+06
IH0000,11614236,0.36634159426199725,-1.0,31703296,-1.714651e+06,-5.162336e+06,-5.256978e+06
IH0000,11622164,0.3665916628983939,-1.0,31703296,-1.714885e+06,-5.163334e+06,-5.259565e+06
IH0000,11630091,0.36684169999232885,-1.0,31703296,-1.715058e+06,-5.164242e+06,-5.260835e+06
IH0000,11638019,0.36709176862872556,-1.0,31703296,-1.715259e+06,-5.165037e+06,-5.259226e+06
IH0000,11645947,0.3673418372651222,-1.0,31703296,-1.715351e+06,-5.165563e+06,-5.256375e+06
IH0000,11653875,0.36759190590151886,-1.0,31703296,-1.715486e+06,-5.166336e+06,-5.256775e+06
IH0000,11661803,0.36784197453791556,-1.0,31703296,-1.715994e+06,-5.168247e+06,-5.260811e+06
IH0000,11669730,0.3680920116318505,-1.0,31703296,-1.716195e+06,-5.16932e+06,-5.258891e+06
IH0000,11677658,0.36834208026824716,-1.0,31703296,-1.716674e+06,-5.171397e+06,-5.261088e+06
IH0000,11685586,0.36859214890464387,-1.0,31703296,-1.717011e+06,-5.172391e+06,-5.26028e+06
IH0000,11693514,0.3688422175410405,-1.0,31703296,-1.717717e+06,-5.174682e+06,-5.261648e+06
IH0000,11701442,0.3690922861774372,-1.0,31703296,-1.718281e+06,-5.176404e+06,-5.26571e+06
IH0000,11709370,0.3693423548138339,-1.0,31703296,-1.718458e+06,-5.176288e+06,-5.262422e+06
IH0000,11717297,0.3695923919077688,-1.0,31703296,-1.718573e+06,-5.17649e+06,-5.262103e+06
IH0000,11725225,0.36984246054416553,-1.0,31703296,-1.718803e+06,-5.177341e+06,-5.263588e+06
IH0000,11733153,0.3700925291805622,-1.0,31703296,-1.718898e+06,-5.178108e+06,-5.263609e+06
IH0000,11741081,0.37034259781695883,-1.0,31703296,-1.71918e+06,-5.179397e+06,-5.265775e+06
IH0000,11749009,0.37059266645335553,-1.0,31703296,-1.719569e+06,-5.180759e+06,-5.264905e+06
IH0000,11756936,0.3708427035472905,-1.0,31703296,-1.719984e+06,-5.18163e+06,-5.262017e+06
IH0000,11764864,0.37109277218368714,-1.0,31703296,-1.720864e+06,-5.185032e+06,-5.26262e+06
IH0000,11772792,0.37134284082008384,-1.0,31703296,-1.721628e+06,-5.187579e+06,-5.271084e+06
IH0000,11780720,0.3715929094564805,-1.0,31703296,-1.722516e+06,-5.191399e+06,-5.266582e+06
IH0000,11788648,0.37184297809287714,-1.0,31703296,-1.723377e+06,-5.194076e+06,-5.268508e+06
IH0000,11796575,0.37209301518681215,-1.0,31703296,-1.724813e+06,-5.200057e+06,-5.279953e+06
IH0000,11804503,0.3723430838232088,-1.0,31703296,-1.725883e+06,-5.203514e+06,-5.283188e+06
IH0000,11812431,0.37259315245960545,-1.0,31703296,-1.72682e+06,-5.205132e+06,-5.28355e+06
IH0000,11820359,0.37284322109600215,-1.0,31703296,-1.727554e+06,-5.207146e+06,-5.283634e+06
IH0000,11828287,0.3730932897323988,-1.0,31703296,-1.728195e+06,-5.207948e+06,-5.280011e+06
IH0000,11836214,0.37334332682633375,-1.0,31703296,-1.728985e+06,-5.209981e+06,-5.283513e+06
IH0000,11844142,0.37359339546273046,-1.0,31703296,-1.729428e+06,-5.212044e+06,-5.287165e+06
IH0000,11852070,0.3738434640991271,-1.0,31703296,-1.730237e+06,-5.215295e+06,-5.295198e+06
IH0000,11859998,0.37409353273552376,-1.0,31703296,-1.731228e+06,-5.218242e+06,-5.298302e+06
IH0000,11867926,0.37434360137192046,-1.0,31703296,-1.731941e+06,-5.218784e+06,-5.292603e+06
IH0000,11875853,0.3745936384658554,-1.0,31703296,-1.732735e+06,-5.220871e+06,-5.2967e+06
IH0000,11883781,0.37484370710225207,-1.0,31703296,-1.733345e+06,-5.2223e+06,-5.291558e+06
IH0000,11891709,0.37509377573864877,-1.0,31703296,-1.734031e+06,-5.224361e+06,-5.292809e+06
IH0000,11899637,0.3753438443750454,-1.0,31703296,-1.734903e+06,-5.226893e+06,-5.293925e+06
IH0000,11907565,0.37559391301144207,-1.0,31703296,-1.735875e+06,-5.229684e+06,-5.294839e+06
IH0000,11915492,0.3758439501053771,-1.0,31703296,-1.736563e+06,-5.23171e+06,-5.294064e+06
IH0000,11923420,0.37609401874177373,-1.0,31703296,-1.737327e+06,-5.234315e+06,-5.298629e+06
IH0000,11931348,0.3763440873781704,-1.0,31703296,-1.738092e+06,-5.235223e+06,-5.295659e+06
IH0000,11939276,0.3765941560145671,-1.0,31703296,-1.73873e+06,-5.236824e+06,-5.294981e+06
IH0000,11947204,0.37684422465096373,-1.0,31703296,-1.739309e+06,-5.238477e+06,-5.294453e+06
IH0000,11955131,0.3770942617448987,-1.0,31703296,-1.739704e+06,-5.240063e+06,-5.29686e+06
IH0000,11963059,0.3773443303812954,-1.0,31703296,-1.740462e+06,-5.242982e+06,-5.300866e+06
IH0000,11970987,0.37759439901769204,-1.0,31703296,-1.741136e+06,-5.244539e+06,-5.302928e+06
IH0000,11978915,0.3778444676540887,-1.0,31703296,-1.741697e+06,-5.246375e+06,-5.30187e+06
IH0000,11986843,0.3780945362904854,-1.0,31703296,-1.742056e+06,-5.247646e+06,-5.300681e+06
IH0000,11994771,0.37834460492688204,-1.0,31703296,-1.74235e+06,-5.249208e+06,-5.305081e+06
IH0000,12002698,0.378594642020817,-1.0,31703296,-1.742645e+06,-5.250566e+06,-5.304906e+06
IH0000,12010626,0.3788447106572137,-1.0,31703296,-1.742966e+06,-5.251872e+06,-5.307071e+06
IH0000,12018554,0.37909477929361035,-1.0,31703296,-1.743547e+06,-5.253952e+06,-5.311967e+06
IH0000,12026482,0.379344847930007,-1.0,31703296,-1.744168e+06,-5.255152e+06,-5.311584e+06
IH0000,12034410,0.3795949165664037,-1.0,31703296,-1.745038e+06,-5.258865e+06,-5.322581e+06
IH0000,12042337,0.37984495366033866,-1.0,31703296,-1.745712e+06,-5.260051e+06,-5.322401e+06
IH0000,12050265,0.3800950222967353,-1.0,31703296,-1.746083e+06,-5.260408e+06,-5.323232e+06
IH0000,12058193,0.380345090933132,-1.0,31703296,-1.746507e+06,-5.261405e+06,-5.32502e+06
IH0000,12066121,0.38059515956952866,-1.0,31703296,-1.746708e+06,-5.261643e+06,-5.32467e+06
IH0000,12074049,0.3808452282059253,-1.0,31703296,-1.747151e+06,-5.263144e+06,-5.326533e+06
IH0000,12081976,0.3810952652998603,-1.0,31703296,-1.747599e+06,-5.264009e+06,-5.32286e+06
IH0000,12089904,0.38134533393625697,-1.0,31703296,-1.748102e+06,-5.265957e+06,-5.33053e+06
IH0000,12097832,0.3815954025726536,-1.0,31703296,-1.748575e+06,-5.267216e+06,-5.332701e+06
IH0000,12105760,0.3818454712090503,-1.0,31703296,-1.748935e+06,-5.268263e+06,-5.333842e+06
IH0000,12113688,0.382095539845447,-1.0,31703296,-1.749531e+06,-5.26926e+06,-5.329977e+06
IH0000,12121615,0.3823455769393819,-1.0,31703296,-1.749949e+06,-5.270738e+06,-5.330272e+06
IH0000,12129543,0.38259564557577863,-1.0,31703296,-1.750359e+06,-5.271687e+06,-5.328887e+06
IH0000,12137471,0.3828457142121753,-1.0,31703296,-1.750552e+06,-5.272885e+06,-5.328659e+06
IH0000,12145399,0.383095782848572,-1.0,31703296,-1.751037e+06,-5.274306e+06,-5.32781e+06
IH0000,12153327,0.38334585148496864,-1.0,31703296,-1.751678e+06,-5.275609e+06,-5.329997e+06
IH0000,12161254,0.3835958885789036,-1.0,31703296,-1.752185e+06,-5.276744e+06,-5.327477e+06
IH0000,12169182,0.38384595721530024,-1.0,31703296,-1.752786e+06,-5.277676e+06,-5.32304e+06
IH0000,12177110,0.38409602585169694,-1.0,31703296,-1.753517e+06,-5.280194e+06,-5.326536e+06
IH0000,12185038,0.3843460944880936,-1.0,31703296,-1.754395e+06,-5.282842e+06,-5.328537e+06
IH0000,12192966,0.3845961631244903,-1.0,31703296,-1.755251e+06,-5.287066e+06,-5.333116e+06
IH0000,12200893,0.38484620021842525,-1.0,31703296,-1.756164e+06,-5.291587e+06,-5.341142e+06
IH0000,12208821,0.3850962688548219,-1.0,31703296,-1.756763e+06,-5.294023e+06,-5.346421e+06
IH0000,12216749,0.3853463374912186,-1.0,31703296,-1.757523e+06,-5.296141e+06,-5.350558e+06
IH0000,12224677,0.38559640612761525,-1.0,31703296,-1.758251e+06,-5.298809e+06,-5.357092e+06
IH0000,12232605,0.3858464747640119,-1.0,31703296,-1.758618e+06,-5.301155e+06,-5.360746e+06
IH0000,12240533,0.3860965434004086,-1.0,31703296,-1.759305e+06,-5.30353e+06,-5.366154e+06
IH0000,12248460,0.38634658049434356,-1.0,31703296,-1.760507e+06,-5.308535e+06,-5.378642e+06
IH0000,12256388,0.3865966491307402,-1.0,31703296,-1.761107e+06,-5.309471e+06,-5.375254e+06
IH0000,12264316,0.3868467177671369,-1.0,31703296,-1.761999e+06,-5.311802e+06,-5.377109e+06
IH0000,12272244,0.38709678640353357,-1.0,31703296,-1.762367e+06,-5.312275e+06,-5.374069e+06
IH0000,12280172,0.3873468550399302,-1.0,31703296,-1.762554e+06,-5.312713e+06,-5.374981e+06
IH0000,12288099,0.3875968921338652,-1.0,31703296,-1.762954e+06,-5.314892e+06,-5.382083e+06
IH0000,12296027,0.3878469607702619,-1.0,31703296,-1.763143e+06,-5.315871e+06,-5.385241e+06
IH0000,12303955,0.3880970294066585,-1.0,31703296,-1.763357e+06,-5.316096e+06,-5.382532e+06
