code,factor,basis,J,k,bucket,mean_dy,n,nrows
IM0000,oir,last,120,5,neg5,0.0357255,1105093,22101846
IM0000,oir,last,120,5,pos5,-0.02236371,1105094,22101846
IM0000,oir,last,120,5,pos1,-0.025341712,221019,22101846
IM0000,oir,last,120,5,pos0.1,-0.08211926,22102,22101846
IM0000,oir,last,120,20,neg0.1,0.21520479,22072,22071424
IM0000,oir,last,120,20,neg1,0.24587706,220716,22071424
IM0000,oir,last,120,20,neg5,0.1543559,1103573,22071424
IM0000,oir,last,120,20,pos5,-0.12943695,1103572,22071424
IM0000,oir,last,120,20,pos1,-0.105239786,220715,22071424
IM0000,oir,last,120,20,pos0.1,-0.3555636,22072,22071424
IM0000,oir,last,120,60,neg0.1,0.018128814,21954,21953284
IM0000,oir,last,120,60,neg1,0.621102,219534,21953284
IM0000,oir,last,120,60,neg5,0.39804676,1097665,21953284
IM0000,oir,last,120,60,pos5,-0.33298594,1097665,21953284
IM0000,oir,last,120,60,pos1,-0.31193033,219533,21953284
IM0000,oir,last,120,60,pos0.1,-0.6286326,21954,21953284
IM0000,oir,last,120,120,neg0.1,0.05551975,21722,21721255
IM0000,oir,last,120,120,neg1,0.85352165,217213,21721255
IM0000,oir,last,120,120,neg5,0.5588792,1086063,21721255
IM0000,oir,last,120,120,pos5,-0.5855001,1086063,21721255
IM0000,oir,last,120,120,pos1,-0.9398885,217213,21721255
IM0000,oir,last,120,120,pos0.1,-1.3164073,21722,21721255
IM0000,oir,last,120,240,neg0.1,1.8262082,21146,21145788
IM0000,oir,last,120,240,neg1,1.1614174,211458,21145788
IM0000,oir,last,120,240,neg5,0.61123455,1057293,21145788
IM0000,oir,last,120,240,pos5,-0.8664936,1057290,21145788
IM0000,oir,last,120,240,pos1,-1.4911613,211458,21145788
IM0000,oir,last,120,240,pos0.1,-0.7826539,21146,21145788
IM0000,oir,last,120,600,neg0.1,2.2954617,19214,19213682
IM0000,oir,last,120,600,neg1,1.5508153,192137,19213682
IM0000,oir,last,120,600,neg5,0.60408354,960685,19213682
IM0000,oir,last,120,600,pos5,-0.73141927,960687,19213682
IM0000,oir,last,120,600,pos1,-1.3458314,192137,19213682
IM0000,oir,last,120,600,pos0.1,0.5813905,19216,19213682
IM0000,oir,last,240,1,neg0.1,-0.01612093,21897,21896563
IM0000,oir,last,240,1,neg1,-0.0059004594,218966,21896563
IM0000,oir,last,240,1,neg5,0.0013070534,1094829,21896563
IM0000,oir,last,240,1,pos5,-0.002498107,1094829,21896563
IM0000,oir,last,240,1,pos1,-0.00772266,218966,21896563
IM0000,oir,last,240,1,pos0.1,-0.0046581724,21897,21896563
IM0000,oir,last,240,5,neg0.1,-0.08611238,21890,21889452
IM0000,oir,last,240,5,neg1,-0.008095206,218895,21889452
IM0000,oir,last,240,5,neg5,0.030689657,1094473,21889452
IM0000,oir,last,240,5,pos5,-0.02954844,1094474,21889452
IM0000,oir,last,240,5,pos1,-0.0520889,218895,21889452
IM0000,oir,last,240,5,pos0.1,-0.03549566,21890,21889452
IM0000,oir,last,240,20,neg0.1,-0.39775845,21860,21859341
IM0000,oir,last,240,20,neg1,-0.04371117,218594,21859341
IM0000,oir,last,240,20,neg5,0.14376816,1092968,21859341
IM0000,oir,last,240,20,pos5,-0.12058816,1092968,21859341
IM0000,oir,last,240,20,pos1,-0.20904508,218594,21859341
IM0000,oir,last,240,20,pos0.1,-0.12035681,21860,21859341
IM0000,oir,last,240,60,neg0.1,-0.82473326,21744,21743308
IM0000,oir,last,240,60,neg1,0.005656889,217434,21743308
IM0000,oir,last,240,60,neg5,0.3627045,1087166,21743308
IM0000,oir,last,240,60,pos5,-0.35991192,1087166,21743308
IM0000,oir,last,240,60,pos1,-0.54498374,217434,21743308
IM0000,oir,last,240,60,pos0.1,-0.024512509,21744,21743308
IM0000,oir,last,240,120,neg0.1,0.20236103,21516,21515437
IM0000,oir,last,240,120,neg1,0.6024262,215155,21515437
IM0000,oir,last,240,120,neg5,0.49601868,1075772,21515437
IM0000,oir,last,240,120,pos5,-0.6490068,1075773,21515437
IM0000,oir,last,240,120,pos1,-0.8851758,215155,21515437
IM0000,oir,last,240,120,pos0.1,-0.25432235,21516,21515437
IM0000,oir,last,240,240,neg0.1,1.2383658,20951,20949635
IM0000,oir,last,240,240,neg1,1.1084359,209497,20949635
IM0000,oir,last,240,240,neg5,0.7531318,1047482,20949635
IM0000,oir,last,240,240,pos5,-0.7679378,1047482,20949635
IM0000,oir,last,240,240,pos1,-0.94573194,209497,20949635
IM0000,oir,last,240,240,pos0.1,1.1603341,20950,20949635
IM0000,oir,last,240,600,neg0.1,4.182964,19042,19041782
IM0000,oir,last,240,600,neg1,2.0576255,190419,19041782
IM0000,oir,last,240,600,neg5,0.87843925,952092,19041782
IM0000,oir,last,240,600,pos5,-0.4777542,952090,19041782
IM0000,oir,last,240,600,pos1,-1.217138,190418,19041782
IM0000,oir,last,240,600,pos0.1,1.0775129,19042,19041782
IM0000,oir,last,600,1,neg0.1,0.030056445,21260,21259363
IM0000,oir,last,600,1,neg1,0.004407462,212594,21259363
IM0000,oir,last,600,1,neg5,0.0029568041,1062972,21259363
IM0000,oir,last,600,1,pos5,0.00049578113,1062969,21259363
IM0000,oir,last,600,1,pos1,-0.003532555,212594,21259363
IM0000,oir,last,600,1,pos0.1,0.0076669804,21260,21259363
IM0000,oir,last,600,5,neg0.1,0.1392274,21253,21252255
IM0000,oir,last,600,5,neg1,0.03585007,212524,21252255
IM0000,oir,last,600,5,neg5,0.029336175,1062613,21252255
IM0000,oir,last,600,5,pos5,-0.007855165,1062613,21252255
IM0000,oir,last,600,5,pos1,-0.033027012,212523,21252255
IM0000,oir,last,600,5,pos0.1,0.03604197,21253,21252255
IM0000,oir,last,600,20,neg0.1,0.5575555,21223,21222535
IM0000,oir,last,600,20,neg1,0.18351662,212226,21222535
IM0000,oir,last,600,20,neg5,0.1297611,1061127,21222535
IM0000,oir,last,600,20,pos5,-0.035981555,1061127,21222535
IM0000,oir,last,600,20,pos1,-0.15794954,212226,21222535
IM0000,oir,last,600,20,pos0.1,0.13876455,21223,21222535
IM0000,oir,last,600,60,neg0.1,1.6749088,21111,21110966
IM0000,oir,last,600,60,neg1,0.5150301,211110,21110966
IM0000,oir,last,600,60,neg5,0.3626113,1055549,21110966
IM0000,oir,last,600,60,pos5,-0.07321214,1055549,21110966
IM0000,oir,last,600,60,pos1,-0.3558206,211112,21110966
IM0000,oir,last,600,60,pos0.1,0.48519728,21111,21110966
IM0000,oir,last,600,120,neg0.1,2.7602298,20895,20894756
IM0000,oir,last,600,120,neg1,0.97728145,208948,20894756
IM0000,oir,last,600,120,neg5,0.6476523,1044738,20894756
IM0000,oir,last,600,120,pos5,-0.10612497,1044740,20894756
IM0000,oir,last,600,120,pos1,-0.3889915,208948,20894756
IM0000,oir,last,600,120,pos0.1,1.2522613,20895,20894756
IM0000,oir,last,600,240,neg0.1,4.206534,20355,20354741
IM0000,oir,last,600,240,neg1,1.6856909,203548,20354741
IM0000,oir,last,600,240,neg5,0.9014216,1017738,20354741
IM0000,oir,last,600,240,pos5,-0.17044137,1017740,20354741
IM0000,oir,last,600,240,pos1,-0.20045395,203548,20354741
IM0000,oir,last,600,240,pos0.1,1.7206583,20355,20354741
IM0000,oir,last,600,600,neg0.1,5.0633645,18512,18511880
IM0000,oir,last,600,600,neg1,2.7138274,185119,18511880
IM0000,oir,last,600,600,neg5,1.4757539,925594,18511880
IM0000,oir,last,600,600,pos5,-0.013262834,925594,18511880
IM0000,oir,last,600,600,pos1,0.5959108,185120,18511880
IM0000,oir,last,600,600,pos0.1,-0.3195765,18512,18511880
IM0000,mpb,mid,1,1,neg0.1,-1.7371485,24044,22319593
IM0000,mpb,mid,1,1,neg1,-1.1221614,231227,22319593
IM0000,mpb,mid,1,1,neg5,-0.88283455,1122989,22319593
IM0000,mpb,mid,1,1,pos5,0.88406926,1116378,22319593
IM0000,mpb,mid,1,1,pos1,1.1109741,223327,22319593
IM0000,mpb,mid,1,1,pos0.1,1.709724,23221,22319593
IM0000,mpb,mid,1,5,neg0.1,-1.699017,24008,22312449
IM0000,mpb,mid,1,5,neg1,-1.2457517,231036,22312449
IM0000,mpb,mid,1,5,neg5,-1.0350611,1122384,22312449
IM0000,mpb,mid,1,5,pos5,0.9995514,1115658,22312449
IM0000,mpb,mid,1,5,pos1,1.1662639,228035,22312449
IM0000,mpb,mid,1,5,pos0.1,1.6438681,23174,22312449
IM0000,mpb,mid,1,20,neg0.1,-1.6849968,23795,22281205
IM0000,mpb,mid,1,20,neg1,-1.1451358,230095,22281205
IM0000,mpb,mid,1,20,neg5,-1.0344143,1119782,22281205
IM0000,mpb,mid,1,20,pos5,0.91639423,1114289,22281205
IM0000,mpb,mid,1,20,pos1,0.94800866,227134,22281205
IM0000,mpb,mid,1,20,pos0.1,1.1979978,22975,22281205
IM0000,mpb,mid,1,60,neg0.1,-1.3120773,22919,22158572
IM0000,mpb,mid,1,60,neg1,-1.0172312,226305,22158572
IM0000,mpb,mid,1,60,neg5,-0.9761458,1109449,22158572
IM0000,mpb,mid,1,60,pos5,0.747828,1107958,22158572
IM0000,mpb,mid,1,60,pos1,0.64590985,223621,22158572
IM0000,mpb,mid,1,60,pos0.1,0.35426292,22297,22158572
IM0000,mpb,mid,1,120,neg0.1,-1.4851909,21946,21920108
IM0000,mpb,mid,1,120,neg1,-1.1627152,220508,21920108
IM0000,mpb,mid,1,120,neg5,-1.1230073,1098772,21920108
IM0000,mpb,mid,1,120,pos5,0.5181745,1096095,21920108
IM0000,mpb,mid,1,120,pos1,0.20843259,220407,21920108
IM0000,mpb,mid,1,120,pos0.1,0.070617475,21928,21920108
IM0000,mpb,mid,1,240,neg0.1,-1.664206,22487,21336485
IM0000,mpb,mid,1,240,neg1,-1.855212,213374,21336485
IM0000,mpb,mid,1,240,neg5,-1.5425533,1068882,21336485
IM0000,mpb,mid,1,240,pos5,-0.02615967,1066833,21336485
IM0000,mpb,mid,1,240,pos1,-0.44669822,213370,21336485
IM0000,mpb,mid,1,240,pos0.1,-0.9881506,22153,21336485
IM0000,mpb,mid,1,600,neg0.1,-0.69789946,19376,19375869
IM0000,mpb,mid,1,600,neg1,-1.8174069,195084,19375869
IM0000,mpb,mid,1,600,neg5,-1.5999409,983901,19375869
IM0000,mpb,mid,1,600,pos5,-0.53218544,1091752,19375869
IM0000,mpb,mid,1,600,pos1,-0.7382372,205925,19375869
IM0000,mpb,mid,1,600,pos0.1,-0.8191008,19439,19375869
IM0000,mpb,mid,5,1,neg0.1,-0.28750056,22313,22312513
IM0000,mpb,mid,5,1,neg1,-0.27644572,223505,22312513
IM0000,mpb,mid,5,1,neg5,-0.2905311,1115989,22312513
IM0000,mpb,mid,5,1,pos5,0.27909538,1118528,22312513
IM0000,mpb,mid,5,1,pos1,0.25959325,223126,22312513
IM0000,mpb,mid,5,1,pos0.1,0.22132838,22313,22312513
IM0000,mpb,mid,5,5,neg0.1,-0.39483353,22317,22305382
IM0000,mpb,mid,5,5,neg1,-0.40574425,223371,22305382
IM0000,mpb,mid,5,5,neg5,-0.42170003,1115556,22305382
IM0000,mpb,mid,5,5,pos5,0.39081895,1117987,22305382
IM0000,mpb,mid,5,5,pos1,0.39849147,223065,22305382
IM0000,mpb,mid,5,5,pos0.1,0.42387652,22319,22305382
IM0000,mpb,mid,5,20,neg0.1,-0.22684667,22297,22274278
IM0000,mpb,mid,5,20,neg1,-0.34462526,222755,22274278
IM0000,mpb,mid,5,20,neg5,-0.43809822,1114451,22274278
IM0000,mpb,mid,5,20,pos5,0.34431016,1115715,22274278
IM0000,mpb,mid,5,20,pos1,0.2502166,222751,22274278
IM0000,mpb,mid,5,20,pos0.1,0.05989408,22281,22274278
IM0000,mpb,mid,5,60,neg0.1,-0.3037398,22381,22151861
IM0000,mpb,mid,5,60,neg1,-0.31049106,221541,22151861
IM0000,mpb,mid,5,60,neg5,-0.41084144,1107594,22151861
IM0000,mpb,mid,5,60,pos5,0.22146422,1107662,22151861
IM0000,mpb,mid,5,60,pos1,-0.012796844,221539,22151861
IM0000,mpb,mid,5,60,pos0.1,-0.6495215,22154,22151861
IM0000,mpb,mid,5,120,neg0.1,-0.36201653,22028,21913609
IM0000,mpb,mid,5,120,neg1,-0.5063374,221384,21913609
IM0000,mpb,mid,5,120,neg5,-0.65674114,1096062,21913609
IM0000,mpb,mid,5,120,pos5,0.032172028,1097817,21913609
IM0000,mpb,mid,5,120,pos1,-0.24833411,219402,21913609
IM0000,mpb,mid,5,120,pos0.1,-0.98626024,21980,21913609
IM0000,mpb,mid,5,240,neg0.1,-0.82492626,21351,21330422
IM0000,mpb,mid,5,240,neg1,-1.2052858,213858,21330422
IM0000,mpb,mid,5,240,neg5,-1.1635455,1067232,21330422
IM0000,mpb,mid,5,240,pos5,-0.4496574,1067178,21330422
IM0000,mpb,mid,5,240,pos1,-0.786153,215549,21330422
IM0000,mpb,mid,5,240,pos0.1,-1.1191638,21332,21330422
IM0000,mpb,mid,5,600,neg0.1,-0.7153358,19386,19370570
IM0000,mpb,mid,5,600,neg1,-1.5739231,193708,19370570
IM0000,mpb,mid,5,600,neg5,-1.3891193,969294,19370570
IM0000,mpb,mid,5,600,pos5,-0.9125376,968536,19370570
IM0000,mpb,mid,5,600,pos1,-1.0698508,194085,19370570
IM0000,mpb,mid,5,600,pos0.1,-0.4088117,19372,19370570
IM0000,mpb,mid,20,1,neg0.1,-0.052609146,22287,22285963
IM0000,mpb,mid,20,1,neg1,-0.10351896,222935,22285963
IM0000,mpb,mid,20,1,neg5,-0.116783075,1114301,22285963
IM0000,mpb,mid,20,1,pos5,0.11590841,1114587,22285963
IM0000,mpb,mid,20,1,pos1,0.09948723,222908,22285963
IM0000,mpb,mid,20,1,pos0.1,0.07892258,22294,22285963
IM0000,mpb,mid,20,5,neg0.1,-0.0037253143,22280,22278839
IM0000,mpb,mid,20,5,neg1,-0.14026503,222846,22278839
IM0000,mpb,mid,20,5,neg5,-0.17853138,1113947,22278839
IM0000,mpb,mid,20,5,pos5,0.16661939,1114177,22278839
IM0000,mpb,mid,20,5,pos1,0.1509342,222809,22278839
IM0000,mpb,mid,20,5,pos0.1,0.08805186,22288,22278839
IM0000,mpb,mid,20,20,neg0.1,0.21192916,22248,22247960
IM0000,mpb,mid,20,20,neg1,-0.10022145,222627,22247960
IM0000,mpb,mid,20,20,neg5,-0.1774251,1112399,22247960
IM0000,mpb,mid,20,20,pos5,0.15143801,1112574,22247960
IM0000,mpb,mid,20,20,pos1,0.075873874,222514,22247960
IM0000,mpb,mid,20,20,pos0.1,-0.0014380084,22253,22247960
IM0000,mpb,mid,20,60,neg0.1,0.25905004,22127,22126302
IM0000,mpb,mid,20,60,neg1,-0.12957877,221402,22126302
IM0000,mpb,mid,20,60,neg5,-0.18674235,1106372,22126302
IM0000,mpb,mid,20,60,pos5,0.085344955,1106322,22126302
IM0000,mpb,mid,20,60,pos1,-0.29474673,221290,22126302
IM0000,mpb,mid,20,60,pos0.1,-0.7254056,22129,22126302
IM0000,mpb,mid,20,120,neg0.1,0.16324806,21890,21889223
IM0000,mpb,mid,20,120,neg1,-0.43889165,219029,21889223
IM0000,mpb,mid,20,120,neg5,-0.47406352,1094462,21889223
IM0000,mpb,mid,20,120,pos5,-0.06447905,1094464,21889223
IM0000,mpb,mid,20,120,pos1,-0.301291,218903,21889223
IM0000,mpb,mid,20,120,pos0.1,-1.1181362,21890,21889223
IM0000,mpb,mid,20,240,neg0.1,-0.014993665,21309,21307164
IM0000,mpb,mid,20,240,neg1,-1.1514322,213112,21307164
IM0000,mpb,mid,20,240,neg5,-1.1062905,1065430,21307164
IM0000,mpb,mid,20,240,pos5,-0.49248946,1065371,21307164
IM0000,mpb,mid,20,240,pos1,-0.5314138,213075,21307164
IM0000,mpb,mid,20,240,pos0.1,-1.6986812,21308,21307164
IM0000,mpb,mid,20,600,neg0.1,-0.6286497,19351,19350126
IM0000,mpb,mid,20,600,neg1,-1.716083,193502,19350126
IM0000,mpb,mid,20,600,neg5,-1.5642468,967528,19350126
IM0000,mpb,mid,20,600,pos5,-1.0706139,967508,19350126
IM0000,mpb,mid,20,600,pos1,-0.5759734,193502,19350126
IM0000,mpb,mid,20,600,pos0.1,-1.1611637,19353,19350126
IM0000,mpb,mid,60,1,neg0.1,-0.08655144,22218,22215163
IM0000,mpb,mid,60,1,neg1,-0.06918011,222152,22215163
IM0000,mpb,mid,60,1,neg5,-0.059559274,1110759,22215163
IM0000,mpb,mid,60,1,pos5,0.060854863,1110774,22215163
IM0000,mpb,mid,60,1,pos1,0.05531123,222152,22215163
IM0000,mpb,mid,60,1,pos0.1,0.057278536,22216,22215163
IM0000,mpb,mid,60,5,neg0.1,-0.25228512,22209,22208044
IM0000,mpb,mid,60,5,neg1,-0.15228678,222081,22208044
IM0000,mpb,mid,60,5,neg5,-0.09424809,1110415,22208044
IM0000,mpb,mid,60,5,pos5,0.08179363,1110441,22208044
IM0000,mpb,mid,60,5,pos1,0.08797241,222081,22208044
IM0000,mpb,mid,60,5,pos0.1,0.13098294,22209,22208044
IM0000,mpb,mid,60,20,neg0.1,-0.39325008,22178,22177466
IM0000,mpb,mid,60,20,neg1,-0.27307633,221775,22177466
IM0000,mpb,mid,60,20,neg5,-0.106746905,1108908,22177466
IM0000,mpb,mid,60,20,pos5,0.028508032,1108898,22177466
IM0000,mpb,mid,60,20,pos1,0.106900655,221776,22177466
IM0000,mpb,mid,60,20,pos0.1,-0.18304175,22178,22177466
IM0000,mpb,mid,60,60,neg0.1,-0.2778357,22058,22057128
IM0000,mpb,mid,60,60,neg1,-0.37721244,220572,22057128
IM0000,mpb,mid,60,60,neg5,-0.22174317,1102857,22057128
IM0000,mpb,mid,60,60,pos5,0.07420538,1102858,22057128
IM0000,mpb,mid,60,60,pos1,0.040750682,220573,22057128
IM0000,mpb,mid,60,60,pos0.1,-1.0342959,22058,22057128
IM0000,mpb,mid,60,120,neg0.1,-0.41999632,21824,21822808
IM0000,mpb,mid,60,120,neg1,-0.72173065,218231,21822808
IM0000,mpb,mid,60,120,neg5,-0.49820188,1091144,21822808
IM0000,mpb,mid,60,120,pos5,-0.1340599,1091154,21822808
IM0000,mpb,mid,60,120,pos1,-0.2800394,218230,21822808
IM0000,mpb,mid,60,120,pos0.1,-1.7949411,21823,21822808
IM0000,mpb,mid,60,240,neg0.1,-0.4278654,21245,21243529
IM0000,mpb,mid,60,240,neg1,-1.6767418,212437,21243529
IM0000,mpb,mid,60,240,neg5,-1.112171,1062177,21243529
IM0000,mpb,mid,60,240,pos5,-0.333387,1062177,21243529
IM0000,mpb,mid,60,240,pos1,-0.58887297,212438,21243529
IM0000,mpb,mid,60,240,pos0.1,-1.918118,21244,21243529
IM0000,mpb,mid,60,600,neg0.1,-1.0403732,19295,19294781
IM0000,mpb,mid,60,600,neg1,-2.6222079,192958,19294781
IM0000,mpb,mid,60,600,neg5,-1.6506987,964740,19294781
IM0000,mpb,mid,60,600,pos5,-0.9872872,964740,19294781
IM0000,mpb,mid,60,600,pos1,-0.20036745,192948,19294781
IM0000,mpb,mid,60,600,pos0.1,0.4032651,19295,19294781
IM0000,mpb,mid,120,1,neg0.1,-0.05418608,22109,22108963
IM0000,mpb,mid,120,1,neg1,-0.053763174,221090,22108963
IM0000,mpb,mid,120,1,neg5,-0.0442786,1105455,22108963
IM0000,mpb,mid,120,1,pos5,0.04241625,1105449,22108963
IM0000,mpb,mid,120,1,pos1,0.032152064,221090,22108963
IM0000,mpb,mid,120,1,pos0.1,0.036659278,22109,22108963
IM0000,mpb,mid,120,5,neg0.1,-0.16396706,22102,22101849
IM0000,mpb,mid,120,5,neg1,-0.11893547,221019,22101849
IM0000,mpb,mid,120,5,neg5,-0.090822265,1105098,22101849
IM0000,mpb,mid,120,5,pos5,0.06965025,1105093,22101849
IM0000,mpb,mid,120,5,pos1,0.040385667,221019,22101849
IM0000,mpb,mid,120,5,pos0.1,0.094652064,22102,22101849
IM0000,mpb,mid,120,20,neg0.1,-0.44481698,22072,22071466
IM0000,mpb,mid,120,20,neg1,-0.22751285,220715,22071466
IM0000,mpb,mid,120,20,neg5,-0.16708818,1103579,22071466
IM0000,mpb,mid,120,20,pos5,0.068401396,1103574,22071466
IM0000,mpb,mid,120,20,pos1,0.059730876,220715,22071466
IM0000,mpb,mid,120,20,pos0.1,0.16523197,22072,22071466
IM0000,mpb,mid,120,60,neg0.1,-0.6274197,21955,21953283
IM0000,mpb,mid,120,60,neg1,-0.26930803,219533,21953283
IM0000,mpb,mid,120,60,neg5,-0.29107487,1097666,21953283
IM0000,mpb,mid,120,60,pos5,0.031327862,1097665,21953283
IM0000,mpb,mid,120,60,pos1,-0.07285465,219533,21953283
IM0000,mpb,mid,120,60,pos0.1,0.11444384,21954,21953283
IM0000,mpb,mid,120,120,neg0.1,-0.21236534,21722,21721392
IM0000,mpb,mid,120,120,neg1,-0.47641727,217214,21721392
IM0000,mpb,mid,120,120,neg5,-0.46953788,1086070,21721392
IM0000,mpb,mid,120,120,pos5,-0.10699863,1086070,21721392
IM0000,mpb,mid,120,120,pos1,-0.4367398,217214,21721392
IM0000,mpb,mid,120,120,pos0.1,-0.22021453,21722,21721392
IM0000,mpb,mid,120,240,neg0.1,-1.1762425,21147,21146155
IM0000,mpb,mid,120,240,neg1,-1.2940812,211462,21146155
IM0000,mpb,mid,120,240,neg5,-1.1278671,1057313,21146155
IM0000,mpb,mid,120,240,pos5,-0.25038847,1057309,21146155
IM0000,mpb,mid,120,240,pos1,-0.43099704,211462,21146155
IM0000,mpb,mid,120,240,pos0.1,0.50546175,21147,21146155
IM0000,mpb,mid,120,600,neg0.1,-3.3820927,19210,19209857
IM0000,mpb,mid,120,600,neg1,-1.874974,192100,19209857
IM0000,mpb,mid,120,600,neg5,-1.7615094,960493,19209857
IM0000,mpb,mid,120,600,pos5,-0.743601,960507,19209857
IM0000,mpb,mid,120,600,pos1,0.08539303,192100,19209857
IM0000,mpb,mid,120,600,pos0.1,0.934253,19210,19209857
IM0000,mpb,mid,240,1,neg0.1,-0.048979312,21897,21896563
IM0000,mpb,mid,240,1,neg1,-0.028897181,218966,21896563
IM0000,mpb,mid,240,1,neg5,-0.028811805,1094829,21896563
IM0000,mpb,mid,240,1,pos5,0.024536252,1094829,21896563
IM0000,mpb,mid,240,1,pos1,0.013387923,218966,21896563
IM0000,mpb,mid,240,1,pos0.1,0.022445997,21897,21896563
IM0000,mpb,mid,240,5,neg0.1,-0.16416171,21890,21889455
IM0000,mpb,mid,240,5,neg1,-0.067388475,218895,21889455
IM0000,mpb,mid,240,5,neg5,-0.054355383,1094473,21889455
IM0000,mpb,mid,240,5,pos5,0.033443492,1094473,21889455
IM0000,mpb,mid,240,5,pos1,-0.018232403,218896,21889455
IM0000,mpb,mid,240,5,pos0.1,0.036135223,21890,21889455
IM0000,mpb,mid,240,20,neg0.1,-0.5472781,21860,21859394
IM0000,mpb,mid,240,20,neg1,-0.12653138,218594,21859394
IM0000,mpb,mid,240,20,neg5,-0.093067884,1092971,21859394
IM0000,mpb,mid,240,20,pos5,0.024328163,1092972,21859394
IM0000,mpb,mid,240,20,pos1,-0.1416027,218594,21859394
IM0000,mpb,mid,240,20,pos0.1,-0.047483988,21860,21859394
IM0000,mpb,mid,240,60,neg0.1,-0.6805326,21744,21743357
IM0000,mpb,mid,240,60,neg1,-0.2362717,217434,21743357
IM0000,mpb,mid,240,60,neg5,-0.20194027,1087168,21743357
IM0000,mpb,mid,240,60,pos5,0.054409713,1087168,21743357
IM0000,mpb,mid,240,60,pos1,-0.15564723,217434,21743357
IM0000,mpb,mid,240,60,pos0.1,0.20587288,21744,21743357
IM0000,mpb,mid,240,120,neg0.1,-0.825409,21516,21515569
IM0000,mpb,mid,240,120,neg1,-0.5252096,215156,21515569
IM0000,mpb,mid,240,120,neg5,-0.43736446,1075779,21515569
IM0000,mpb,mid,240,120,pos5,0.025813852,1075779,21515569
IM0000,mpb,mid,240,120,pos1,-0.16597027,215156,21515569
IM0000,mpb,mid,240,120,pos0.1,0.5866797,21516,21515569
IM0000,mpb,mid,240,240,neg0.1,-3.3177176,20951,20950048
IM0000,mpb,mid,240,240,neg1,-1.6233264,209501,20950048
IM0000,mpb,mid,240,240,neg5,-1.1905495,1047505,20950048
IM0000,mpb,mid,240,240,pos5,-0.24941051,1047504,20950048
IM0000,mpb,mid,240,240,pos1,-0.2633639,209501,20950048
IM0000,mpb,mid,240,240,pos0.1,2.3501027,20951,20950048
IM0000,mpb,mid,240,600,neg0.1,-6.6079364,19039,19038182
IM0000,mpb,mid,240,600,neg1,-2.2473054,190382,19038182
IM0000,mpb,mid,240,600,neg5,-1.9767311,951911,19038182
IM0000,mpb,mid,240,600,pos5,-0.5749693,951910,19038182
IM0000,mpb,mid,240,600,pos1,0.6314147,190382,19038182
IM0000,mpb,mid,240,600,pos0.1,3.1082778,19039,19038182
IM0000,mpb,mid,600,1,neg0.1,-0.0071495767,21260,21259363
IM0000,mpb,mid,600,1,neg1,-0.026865764,212594,21259363
IM0000,mpb,mid,600,1,neg5,-0.017383857,1062969,21259363
IM0000,mpb,mid,600,1,pos5,0.0117919715,1062969,21259363
IM0000,mpb,mid,600,1,pos1,0.017516958,212594,21259363
IM0000,mpb,mid,600,1,pos0.1,0.01832079,21260,21259363
IM0000,mpb,mid,600,5,neg0.1,-0.013503976,21253,21252255
IM0000,mpb,mid,600,5,neg1,-0.08117945,212523,21252255
IM0000,mpb,mid,600,5,neg5,-0.043459848,1062613,21252255
IM0000,mpb,mid,600,5,pos5,0.015515527,1062613,21252255
IM0000,mpb,mid,600,5,pos1,0.04842064,212523,21252255
IM0000,mpb,mid,600,5,pos0.1,0.045781773,21253,21252255
IM0000,mpb,mid,600,20,neg0.1,0.023559347,21223,21222580
IM0000,mpb,mid,600,20,neg1,-0.30508044,212226,21222580
IM0000,mpb,mid,600,20,neg5,-0.12027849,1061129,21222580
IM0000,mpb,mid,600,20,pos5,0.0073025995,1061129,21222580
IM0000,mpb,mid,600,20,pos1,0.16945143,212226,21222580
IM0000,mpb,mid,600,20,pos0.1,0.23441549,21223,21222580
IM0000,mpb,mid,600,60,neg0.1,-0.7851222,21112,21111100
