code,rank,q,voi,n_total,cum1,cum5,cum10,cum20
IH0000,2057475,0.4141036042445783,0.0,4968503,-228585.0,-626239.0,-776638.0,-844691.0
IH0000,2058717,0.4143535789351441,0.0,4968503,-228522.0,-626221.0,-776764.0,-844872.0
IH0000,2059960,0.4146037548935766,0.0,4968503,-228508.0,-626133.0,-776722.0,-844574.0
IH0000,2061202,0.41485372958414235,0.0,4968503,-228515.0,-626198.0,-776727.0,-844535.0
IH0000,2062444,0.4151037042747081,0.0,4968503,-228513.0,-626244.0,-776764.0,-844603.0
IH0000,2063687,0.4153538802331406,0.0,4968503,-228549.0,-626328.0,-776902.0,-844902.0
IH0000,2064929,0.4156038549237064,0.0,4968503,-228589.0,-626347.0,-777132.0,-845388.0
IH0000,2066172,0.41585403088213896,0.0,4968503,-228662.0,-626552.0,-777489.0,-846207.0
IH0000,2067414,0.4161040055727047,0.0,4968503,-228696.0,-626652.0,-777539.0,-846107.0
IH0000,2068657,0.41635418153113724,0.0,4968503,-228802.0,-626670.0,-777511.0,-845665.0
IH0000,2069899,0.416604156221703,0.0,4968503,-228688.0,-626448.0,-777090.0,-844792.0
IH0000,2071141,0.41685413091226875,0.0,4968503,-228718.0,-626473.0,-777036.0,-844777.0
IH0000,2072384,0.41710430687070127,0.0,4968503,-228726.0,-626515.0,-777145.0,-844816.0
IH0000,2073626,0.417354281561267,0.0,4968503,-228738.0,-626587.0,-777079.0,-844699.0
IH0000,2074869,0.4176044575196996,0.0,4968503,-228703.0,-626445.0,-776874.0,-844474.0
IH0000,2076111,0.41785443221026536,0.0,4968503,-228666.0,-626285.0,-776711.0,-844393.0
IH0000,2077354,0.4181046081686979,0.0,4968503,-228717.0,-626402.0,-776935.0,-844756.0
IH0000,2078596,0.41835458285926364,0.0,4968503,-228850.0,-626677.0,-777332.0,-845362.0
IH0000,2079839,0.4186047588176962,0.0,4968503,-228830.0,-626651.0,-777343.0,-845462.0
IH0000,2081081,0.41885473350826197,0.0,4968503,-228772.0,-626749.0,-777612.0,-846005.0
IH0000,2082323,0.41910470819882767,0.0,4968503,-228850.0,-626740.0,-777404.0,-845545.0
IH0000,2083566,0.41935488415726024,0.0,4968503,-228801.0,-626788.0,-777499.0,-845824.0
IH0000,2084808,0.419604858847826,0.0,4968503,-228825.0,-626984.0,-777671.0,-846080.0
IH0000,2086051,0.4198550348062585,0.0,4968503,-228827.0,-626944.0,-777566.0,-846127.0
IH0000,2087293,0.4201050094968243,0.0,4968503,-228719.0,-626735.0,-777164.0,-845423.0
IH0000,2088536,0.42035518545525685,0.0,4968503,-228708.0,-626655.0,-776910.0,-844985.0
IH0000,2089778,0.4206051601458226,0.0,4968503,-228683.0,-626559.0,-776778.0,-844583.0
IH0000,2091020,0.42085513483638837,0.0,4968503,-228722.0,-626463.0,-776732.0,-844281.0
IH0000,2092263,0.4211053107948209,0.0,4968503,-228651.0,-626386.0,-776536.0,-844116.0
IH0000,2093505,0.42135528548538664,0.0,4968503,-228614.0,-626378.0,-776520.0,-844063.0
IH0000,2094748,0.4216054614438192,0.0,4968503,-228580.0,-626369.0,-776538.0,-844024.0
IH0000,2095990,0.4218554361343849,0.0,4968503,-228608.0,-626383.0,-776382.0,-843718.0
IH0000,2097233,0.4221056120928175,0.0,4968503,-228584.0,-626335.0,-776469.0,-843803.0
IH0000,2098475,0.42235558678338325,0.0,4968503,-228584.0,-626337.0,-776642.0,-844128.0
IH0000,2099718,0.42260576274181577,0.0,4968503,-228603.0,-626353.0,-776657.0,-843995.0
IH0000,2100960,0.42285573743238153,0.0,4968503,-228635.0,-626351.0,-776558.0,-843968.0
IH0000,2102202,0.4231057121229473,0.0,4968503,-228645.0,-626365.0,-776764.0,-844418.0
IH0000,2103445,0.42335588808137986,0.0,4968503,-228628.0,-626281.0,-776708.0,-844472.0
IH0000,2104687,0.4236058627719456,0.0,4968503,-228626.0,-626295.0,-776882.0,-844622.0
IH0000,2105930,0.42385603873037814,0.0,4968503,-228602.0,-626419.0,-777181.0,-845248.0
IH0000,2107172,0.4241060134209439,0.0,4968503,-228648.0,-626573.0,-777387.0,-845791.0
IH0000,2108415,0.42435618937937647,0.0,4968503,-228670.0,-626592.0,-777354.0,-845734.0
IH0000,2109657,0.42460616406994217,0.0,4968503,-228681.0,-626544.0,-777243.0,-845643.0
IH0000,2110899,0.42485613876050793,0.0,4968503,-228650.0,-626590.0,-777252.0,-845860.0
IH0000,2112142,0.4251063147189405,0.0,4968503,-228674.0,-626535.0,-777147.0,-845648.0
IH0000,2113384,0.42535628940950626,0.0,4968503,-228712.0,-626483.0,-777183.0,-845742.0
IH0000,2114627,0.4256064653679388,0.0,4968503,-228798.0,-626532.0,-777244.0,-845789.0
IH0000,2115869,0.42585644005850454,0.0,4968503,-228892.0,-626697.0,-777482.0,-846347.0
IH0000,2117112,0.4261066160169371,0.0,4968503,-228910.0,-626754.0,-777517.0,-846550.0
IH0000,2118354,0.42635659070750287,0.0,4968503,-228919.0,-626888.0,-777538.0,-846627.0
IH0000,2119597,0.4266067666659354,0.0,4968503,-229007.0,-627050.0,-777824.0,-847223.0
IH0000,2120839,0.42685674135650115,0.0,4968503,-229008.0,-627051.0,-777786.0,-846904.0
IH0000,2122081,0.4271067160470669,0.0,4968503,-229127.0,-627233.0,-778183.0,-847346.0
IH0000,2123324,0.4273568920054994,0.0,4968503,-229083.0,-627269.0,-778241.0,-847332.0
IH0000,2124566,0.4276068666960652,0.0,4968503,-229037.0,-627098.0,-777860.0,-846471.0
IH0000,2125809,0.42785704265449775,0.0,4968503,-229067.0,-627285.0,-778013.0,-846749.0
IH0000,2127051,0.4281070173450635,0.0,4968503,-229074.0,-627141.0,-777581.0,-845940.0
IH0000,2128294,0.42835719330349603,0.0,4968503,-229118.0,-627280.0,-777665.0,-845876.0
IH0000,2129536,0.4286071679940618,0.0,4968503,-229069.0,-627242.0,-777373.0,-845346.0
IH0000,2130778,0.42885714268462755,0.0,4968503,-229065.0,-627283.0,-777509.0,-845510.0
IH0000,2132021,0.42910731864306006,0.0,4968503,-229067.0,-627303.0,-777421.0,-845218.0
IH0000,2133263,0.4293572933336258,0.0,4968503,-229036.0,-627252.0,-777443.0,-845363.0
IH0000,2134506,0.4296074692920584,0.0,4968503,-229025.0,-627337.0,-777546.0,-845315.0
IH0000,2135748,0.42985744398262415,0.0,4968503,-229068.0,-627407.0,-777622.0,-845292.0
IH0000,2136991,0.4301076199410567,0.0,4968503,-229112.0,-627324.0,-777553.0,-845022.0
IH0000,2138233,0.43035759463162243,0.0,4968503,-229189.0,-627443.0,-777675.0,-845256.0
IH0000,2139475,0.4306075693221882,0.0,4968503,-229189.0,-627499.0,-777798.0,-845445.0
IH0000,2140718,0.43085774528062076,0.0,4968503,-229205.0,-627535.0,-777754.0,-845374.0
IH0000,2141960,0.43110771997118646,0.0,4968503,-229238.0,-627595.0,-777769.0,-845426.0
IH0000,2143203,0.43135789592961904,0.0,4968503,-229251.0,-627607.0,-777765.0,-845244.0
IH0000,2144445,0.4316078706201848,0.0,4968503,-229277.0,-627672.0,-777839.0,-845394.0
IH0000,2145688,0.4318580465786173,0.0,4968503,-229252.0,-627637.0,-777799.0,-845366.0
IH0000,2146930,0.4321080212691831,0.0,4968503,-229275.0,-627710.0,-777805.0,-845327.0
IH0000,2148173,0.43235819722761565,0.0,4968503,-229253.0,-627719.0,-777793.0,-845392.0
IH0000,2149415,0.4326081719181814,0.0,4968503,-229242.0,-627688.0,-777820.0,-845389.0
IH0000,2150657,0.43285814660874716,0.0,4968503,-229167.0,-627579.0,-777719.0,-845149.0
IH0000,2151900,0.4331083225671797,0.0,4968503,-229072.0,-627432.0,-777466.0,-844717.0
IH0000,2153142,0.43335829725774544,0.0,4968503,-229048.0,-627268.0,-777105.0,-843978.0
IH0000,2154385,0.433608473216178,0.0,4968503,-229057.0,-627079.0,-776800.0,-843544.0
IH0000,2155627,0.4338584479067437,0.0,4968503,-229094.0,-627217.0,-776995.0,-843956.0
IH0000,2156870,0.4341086238651763,0.0,4968503,-229073.0,-627230.0,-776978.0,-843970.0
IH0000,2158112,0.43435859855574205,0.0,4968503,-229045.0,-627159.0,-776886.0,-843623.0
IH0000,2159354,0.4346085732463078,0.0,4968503,-229061.0,-626971.0,-776687.0,-843426.0
IH0000,2160597,0.4348587492047403,0.0,4968503,-229005.0,-626963.0,-776653.0,-843337.0
IH0000,2161839,0.4351087238953061,0.0,4968503,-229011.0,-627053.0,-776693.0,-843407.0
IH0000,2163082,0.43535889985373866,0.0,4968503,-229005.0,-627187.0,-776813.0,-843664.0
IH0000,2164324,0.4356088745443044,0.0,4968503,-228920.0,-627186.0,-776798.0,-843617.0
IH0000,2165567,0.43585905050273693,0.0,4968503,-228898.0,-627092.0,-776773.0,-843803.0
IH0000,2166809,0.4361090251933027,0.0,4968503,-228874.0,-627172.0,-776772.0,-843834.0
IH0000,2168052,0.43635920115173527,0.0,4968503,-228871.0,-627172.0,-776822.0,-843875.0
IH0000,2169294,0.43660917584230097,0.0,4968503,-228828.0,-627271.0,-776885.0,-843966.0
IH0000,2170536,0.4368591505328667,0.0,4968503,-228800.0,-627232.0,-776887.0,-844021.0
IH0000,2171779,0.4371093264912993,0.0,4968503,-228830.0,-627268.0,-776940.0,-844104.0
IH0000,2173021,0.43735930118186506,0.0,4968503,-228798.0,-627232.0,-776923.0,-844068.0
IH0000,2174264,0.4376094771402976,0.0,4968503,-228799.0,-627198.0,-776765.0,-843759.0
IH0000,2175506,0.43785945183086333,0.0,4968503,-228775.0,-627258.0,-776832.0,-843968.0
IH0000,2176749,0.4381096277892959,0.0,4968503,-228778.0,-627256.0,-776853.0,-843964.0
IH0000,2177991,0.43835960247986167,0.0,4968503,-228784.0,-627246.0,-776926.0,-844224.0
IH0000,2179233,0.43860957717042737,0.0,4968503,-228752.0,-627100.0,-776710.0,-843922.0
IH0000,2180476,0.43885975312885994,0.0,4968503,-228729.0,-627200.0,-776783.0,-844016.0
IH0000,2181718,0.4391097278194257,0.0,4968503,-228755.0,-627244.0,-776804.0,-844008.0
IH0000,2182961,0.4393599037778582,0.0,4968503,-228728.0,-627234.0,-776733.0,-843849.0
IH0000,2184203,0.439609878468424,0.0,4968503,-228705.0,-627193.0,-776600.0,-843689.0
IH0000,2185446,0.43986005442685655,0.0,4968503,-228711.0,-627153.0,-776553.0,-843648.0
IH0000,2186688,0.4401100291174223,0.0,4968503,-228658.0,-627102.0,-776441.0,-843501.0
IH0000,2187930,0.44036000380798807,0.0,4968503,-228633.0,-627046.0,-776299.0,-843323.0
IH0000,2189173,0.4406101797664206,0.0,4968503,-228641.0,-627000.0,-776238.0,-843305.0
IH0000,2190415,0.44086015445698634,0.0,4968503,-228700.0,-627072.0,-776308.0,-843325.0
IH0000,2191658,0.4411103304154189,0.0,4968503,-228720.0,-627011.0,-776177.0,-843023.0
IH0000,2192900,0.4413603051059846,0.0,4968503,-228691.0,-626961.0,-776090.0,-842893.0
IH0000,2194143,0.4416104810644172,0.0,4968503,-228701.0,-627041.0,-776132.0,-842682.0
IH0000,2195385,0.44186045575498295,0.0,4968503,-228703.0,-627046.0,-776036.0,-842757.0
IH0000,2196628,0.44211063171341547,0.0,4968503,-228705.0,-626985.0,-775894.0,-842565.0
IH0000,2197870,0.4423606064039812,0.0,4968503,-228735.0,-627021.0,-775907.0,-842637.0
IH0000,2199112,0.442610581094547,0.0,4968503,-228761.0,-627086.0,-776132.0,-843054.0
IH0000,2200355,0.44286075705297956,0.0,4968503,-228798.0,-627143.0,-776219.0,-843163.0
IH0000,2201597,0.4431107317435453,0.0,4968503,-228842.0,-627205.0,-776288.0,-843459.0
IH0000,2202840,0.44336090770197784,0.0,4968503,-228834.0,-627142.0,-776274.0,-843374.0
IH0000,2204082,0.4436108823925436,0.0,4968503,-228912.0,-627247.0,-776461.0,-843681.0
IH0000,2205325,0.4438610583509761,0.0,4968503,-228943.0,-627268.0,-776488.0,-843572.0
IH0000,2206567,0.44411103304154187,0.0,4968503,-228868.0,-627127.0,-776299.0,-843180.0
IH0000,2207809,0.4443610077321076,0.0,4968503,-228888.0,-627161.0,-776279.0,-843288.0
IH0000,2209052,0.4446111836905402,0.0,4968503,-228874.0,-627101.0,-776311.0,-843221.0
IH0000,2210294,0.44486115838110596,0.0,4968503,-228856.0,-627045.0,-776155.0,-842993.0
IH0000,2211537,0.4451113343395385,0.0,4968503,-228778.0,-626968.0,-776032.0,-842823.0
IH0000,2212779,0.44536130903010424,0.0,4968503,-228740.0,-626945.0,-775936.0,-842709.0
IH0000,2214022,0.4456114849885368,0.0,4968503,-228728.0,-626912.0,-775880.0,-842660.0
IH0000,2215264,0.4458614596791025,0.0,4968503,-228751.0,-626944.0,-775959.0,-842891.0
IH0000,2216507,0.4461116356375351,0.0,4968503,-228823.0,-626980.0,-776157.0,-843136.0
IH0000,2217749,0.44636161032810084,0.0,4968503,-228825.0,-627046.0,-776132.0,-843044.0
IH0000,2218991,0.4466115850186666,0.0,4968503,-228767.0,-627066.0,-776145.0,-843059.0
IH0000,2220234,0.4468617609770991,0.0,4968503,-228777.0,-627176.0,-776228.0,-843202.0
IH0000,2221476,0.4471117356676649,0.0,4968503,-228753.0,-627183.0,-776334.0,-843359.0
IH0000,2222719,0.44736191162609745,0.0,4968503,-228745.0,-627125.0,-776253.0,-843370.0
IH0000,2223961,0.4476118863166632,0.0,4968503,-228749.0,-627139.0,-776264.0,-843484.0
IH0000,2225204,0.44786206227509573,0.0,4968503,-228746.0,-627102.0,-776173.0,-843266.0
IH0000,2226446,0.4481120369656615,0.0,4968503,-228751.0,-627031.0,-776027.0,-843022.0
IH0000,2227688,0.44836201165622724,0.0,4968503,-228748.0,-626946.0,-775956.0,-842782.0
IH0000,2228931,0.44861218761465976,0.0,4968503,-228754.0,-627016.0,-776054.0,-842860.0
IH0000,2230173,0.4488621623052255,0.0,4968503,-228750.0,-626988.0,-776054.0,-842897.0
IH0000,2231416,0.4491123382636581,0.0,4968503,-228752.0,-626956.0,-776011.0,-842857.0
IH0000,2232658,0.44936231295422385,0.0,4968503,-228766.0,-626992.0,-775987.0,-842820.0
IH0000,2233901,0.44961248891265637,0.0,4968503,-228753.0,-626989.0,-775991.0,-842840.0
IH0000,2235143,0.44986246360322213,0.0,4968503,-228709.0,-626936.0,-775958.0,-842702.0
IH0000,2236385,0.4501124382937879,0.0,4968503,-228701.0,-626902.0,-775858.0,-842531.0
IH0000,2237628,0.45036261425222046,0.0,4968503,-228667.0,-626895.0,-775952.0,-842541.0
IH0000,2238870,0.45061258894278616,0.0,4968503,-228638.0,-626821.0,-775868.0,-842486.0
IH0000,2240113,0.45086276490121874,0.0,4968503,-228680.0,-626949.0,-776035.0,-842816.0
IH0000,2241355,0.4511127395917845,0.0,4968503,-228697.0,-627020.0,-776089.0,-843103.0
IH0000,2242598,0.451362915550217,0.0,4968503,-228671.0,-627030.0,-776089.0,-843136.0
IH0000,2243840,0.45161289024078277,0.0,4968503,-228678.0,-626867.0,-775879.0,-842679.0
IH0000,2245083,0.45186306619921535,0.0,4968503,-228664.0,-626862.0,-775917.0,-842702.0
IH0000,2246325,0.4521130408897811,0.0,4968503,-228646.0,-626897.0,-775996.0,-842615.0
IH0000,2247567,0.45236301558034686,0.0,4968503,-228594.0,-626825.0,-775848.0,-842537.0
IH0000,2248810,0.4526131915387794,0.0,4968503,-228587.0,-626788.0,-775748.0,-842611.0
IH0000,2250052,0.45286316622934514,0.0,4968503,-228594.0,-626736.0,-775663.0,-842586.0
IH0000,2251295,0.4531133421877777,0.0,4968503,-228589.0,-626802.0,-775728.0,-842734.0
IH0000,2252537,0.4533633168783434,0.0,4968503,-228555.0,-626792.0,-775673.0,-842570.0
IH0000,2253780,0.453613492836776,0.0,4968503,-228559.0,-626814.0,-775626.0,-842483.0
IH0000,2255022,0.45386346752734175,0.0,4968503,-228564.0,-626794.0,-775513.0,-842336.0
IH0000,2256264,0.4541134422179075,0.0,4968503,-228558.0,-626871.0,-775634.0,-842686.0
IH0000,2257507,0.45436361817634,0.0,4968503,-228553.0,-626927.0,-775679.0,-842543.0
IH0000,2258749,0.4546135928669058,0.0,4968503,-228481.0,-626754.0,-775410.0,-842128.0
IH0000,2259992,0.45486376882533835,0.0,4968503,-228486.0,-626866.0,-775557.0,-842545.0
IH0000,2261234,0.4551137435159041,0.0,4968503,-228435.0,-626784.0,-775371.0,-842121.0
IH0000,2262477,0.45536391947433663,0.0,4968503,-228400.0,-626737.0,-775434.0,-842308.0
IH0000,2263719,0.4556138941649024,0.0,4968503,-228347.0,-626640.0,-775272.0,-842037.0
IH0000,2264962,0.45586407012333496,0.0,4968503,-228429.0,-626750.0,-775378.0,-841967.0
IH0000,2266204,0.45611404481390067,0.0,4968503,-228445.0,-626727.0,-775397.0,-842032.0
IH0000,2267446,0.4563640195044664,0.0,4968503,-228473.0,-626685.0,-775396.0,-841963.0
IH0000,2268689,0.456614195462899,0.0,4968503,-228449.0,-626670.0,-775404.0,-842023.0
IH0000,2269931,0.45686417015346475,0.0,4968503,-228462.0,-626749.0,-775453.0,-842153.0
IH0000,2271174,0.4571143461118973,0.0,4968503,-228459.0,-626706.0,-775385.0,-841951.0
IH0000,2272416,0.45736432080246303,0.0,4968503,-228463.0,-626750.0,-775443.0,-842039.0
IH0000,2273659,0.4576144967608956,0.0,4968503,-228475.0,-626773.0,-775463.0,-842029.0
IH0000,2274901,0.4578644714514613,0.0,4968503,-228500.0,-626787.0,-775441.0,-842031.0
IH0000,2276143,0.45811444614202707,0.0,4968503,-228542.0,-626767.0,-775491.0,-842105.0
IH0000,2277386,0.45836462210045964,0.0,4968503,-228525.0,-626735.0,-775468.0,-842100.0
IH0000,2278628,0.4586145967910254,0.0,4968503,-228519.0,-626682.0,-775507.0,-842241.0
IH0000,2279871,0.4588647727494579,0.0,4968503,-228479.0,-626555.0,-775330.0,-842014.0
IH0000,2281113,0.4591147474400237,0.0,4968503,-228491.0,-626627.0,-775420.0,-842096.0
IH0000,2282356,0.45936492339845625,0.0,4968503,-228476.0,-626634.0,-775305.0,-842039.0
IH0000,2283598,0.459614898089022,0.0,4968503,-228491.0,-626687.0,-775514.0,-842471.0
IH0000,2284841,0.4598650740474545,0.0,4968503,-228442.0,-626622.0,-775502.0,-842354.0
IH0000,2286083,0.4601150487380203,0.0,4968503,-228385.0,-626568.0,-775445.0,-842250.0
IH0000,2287325,0.46036502342858604,0.0,4968503,-228401.0,-626616.0,-775525.0,-842469.0
IH0000,2288568,0.46061519938701856,0.0,4968503,-228395.0,-626655.0,-775614.0,-842579.0
IH0000,2289810,0.4608651740775843,0.0,4968503,-228394.0,-626662.0,-775680.0,-842700.0
IH0000,2291053,0.4611153500360169,0.0,4968503,-228399.0,-626714.0,-775810.0,-842966.0
IH0000,2292295,0.46136532472658265,0.0,4968503,-228450.0,-626606.0,-775433.0,-842365.0
IH0000,2293538,0.46161550068501517,0.0,4968503,-228428.0,-626431.0,-775126.0,-841976.0
IH0000,2294780,0.4618654753755809,0.0,4968503,-228473.0,-626452.0,-775219.0,-842102.0
IH0000,2296022,0.4621154500661467,0.0,4968503,-228500.0,-626434.0,-775106.0,-841767.0
IH0000,2297265,0.46236562602457926,0.0,4968503,-228455.0,-626467.0,-775316.0,-842224.0
IH0000,2298507,0.46261560071514496,0.0,4968503,-228405.0,-626382.0,-775093.0,-841762.0
IH0000,2299750,0.46286577667357753,0.0,4968503,-228433.0,-626428.0,-775207.0,-841809.0
IH0000,2300992,0.4631157513641433,0.0,4968503,-228440.0,-626368.0,-775182.0,-841707.0
IH0000,2302235,0.4633659273225758,0.0,4968503,-228456.0,-626387.0,-775177.0,-841614.0
IH0000,2303477,0.46361590201314157,0.0,4968503,-228439.0,-626280.0,-774959.0,-841083.0
IH0000,2304719,0.4638658767037073,0.0,4968503,-228462.0,-626199.0,-774813.0,-840637.0
IH0000,2305962,0.4641160526621399,0.0,4968503,-228478.0,-626204.0,-774849.0,-840734.0
IH0000,2307204,0.46436602735270566,0.0,4968503,-228496.0,-626239.0,-774954.0,-841017.0
IH0000,2308447,0.4646162033111382,0.0,4968503,-228466.0,-626212.0,-774982.0,-840940.0
IH0000,2309689,0.46486617800170393,0.0,4968503,-228506.0,-626228.0,-775061.0,-841160.0
IH0000,2310932,0.4651163539601365,0.0,4968503,-228467.0,-626212.0,-774994.0,-841161.0
IH0000,2312174,0.4653663286507022,0.0,4968503,-228437.0,-626274.0,-775105.0,-841238.0
IH0000,2313417,0.4656165046091348,0.0,4968503,-228416.0,-626310.0,-775171.0,-841555.0
IH0000,2314659,0.46586647929970054,0.0,4968503,-228396.0,-626355.0,-775148.0,-841496.0
IH0000,2315901,0.4661164539902663,0.0,4968503,-228419.0,-626330.0,-775112.0,-841644.0
IH0000,2317144,0.4663666299486988,0.0,4968503,-228392.0,-626288.0,-775094.0,-841673.0
IH0000,2318386,0.4666166046392646,0.0,4968503,-228339.0,-626211.0,-775063.0,-841630.0
IH0000,2319629,0.46686678059769715,0.0,4968503,-228331.0,-626190.0,-775115.0,-841652.0
IH0000,2320871,0.4671167552882629,0.0,4968503,-228352.0,-626149.0,-775035.0,-841543.0
IH0000,2322114,0.4673669312466954,0.0,4968503,-228343.0,-626094.0,-774995.0,-841368.0
IH0000,2323356,0.4676169059372612,0.0,4968503,-228299.0,-626031.0,-774887.0,-841223.0
IH0000,2324598,0.46786688062782694,0.0,4968503,-228317.0,-626058.0,-774962.0,-841321.0
IH0000,2325841,0.46811705658625946,0.0,4968503,-228316.0,-626014.0,-774972.0,-841301.0
IH0000,2327083,0.4683670312768252,0.0,4968503,-228302.0,-626056.0,-774896.0,-841167.0
IH0000,2328326,0.4686172072352578,0.0,4968503,-228281.0,-625936.0,-774781.0,-840950.0
IH0000,2329568,0.46886718192582355,0.0,4968503,-228258.0,-625992.0,-774870.0,-841075.0
IH0000,2330811,0.46911735788425607,0.0,4968503,-228216.0,-625859.0,-774665.0,-840507.0
IH0000,2332053,0.4693673325748218,0.0,4968503,-228209.0,-625862.0,-774529.0,-840415.0
IH0000,2333296,0.4696175085332544,0.0,4968503,-228264.0,-625883.0,-774621.0,-840597.0
IH0000,2334538,0.46986748322382016,0.0,4968503,-228280.0,-625888.0,-774648.0,-840653.0
IH0000,2335780,0.47011745791438586,0.0,4968503,-228282.0,-625765.0,-774508.0,-840541.0
IH0000,2337023,0.47036763387281844,0.0,4968503,-228264.0,-625731.0,-774352.0,-840394.0
IH0000,2338265,0.4706176085633842,0.0,4968503,-228264.0,-625770.0,-774462.0,-840629.0
IH0000,2339508,0.4708677845218167,0.0,4968503,-228284.0,-625803.0,-774488.0,-840601.0
IH0000,2340750,0.47111775921238247,0.0,4968503,-228326.0,-625825.0,-774511.0,-840659.0
IH0000,2341993,0.47136793517081504,0.0,4968503,-228318.0,-625789.0,-774452.0,-840445.0
IH0000,2343235,0.4716179098613808,0.0,4968503,-228358.0,-625855.0,-774504.0,-840552.0
IH0000,2344477,0.47186788455194656,0.0,4968503,-228377.0,-625842.0,-774501.0,-840528.0
IH0000,2345720,0.4721180605103791,0.0,4968503,-228433.0,-625819.0,-774456.0,-840464.0
IH0000,2346962,0.47236803520094484,0.0,4968503,-228413.0,-625797.0,-774414.0,-840273.0
IH0000,2348205,0.47261821115937735,0.0,4968503,-228401.0,-625683.0,-774401.0,-840214.0
IH0000,2349447,0.4728681858499431,0.0,4968503,-228451.0,-625826.0,-774670.0,-840551.0
IH0000,2350690,0.4731183618083757,0.0,4968503,-228503.0,-625816.0,-774518.0,-840085.0
IH0000,2351932,0.47336833649894144,0.0,4968503,-228523.0,-625858.0,-774532.0,-840115.0
IH0000,2353174,0.4736183111895072,0.0,4968503,-228584.0,-625871.0,-774510.0,-840228.0
IH0000,2354417,0.4738684871479397,0.0,4968503,-228551.0,-625805.0,-774404.0,-840087.0
IH0000,2355659,0.4741184618385055,0.0,4968503,-228583.0,-625824.0,-774444.0,-840174.0
IH0000,2356902,0.47436863779693805,0.0,4968503,-228638.0,-625833.0,-774461.0,-840279.0
IH0000,2358144,0.47461861248750375,0.0,4968503,-228665.0,-625791.0,-774442.0,-840233.0
IH0000,2359387,0.47486878844593633,0.0,4968503,-228682.0,-625788.0,-774557.0,-840592.0
IH0000,2360629,0.4751187631365021,0.0,4968503,-228694.0,-625799.0,-774576.0,-840503.0
