tod,avg_spread,n,code,year,month
583,0.38695989650712254,3865,IF0000,2023,12
584,0.39755399427530624,3843,IF0000,2023,12
585,0.39191813172396206,3811,IF0000,2023,12
570,1.5790281329923475,3910,IM0000,2023,12
571,1.3240010311936112,3879,IM0000,2023,12
572,1.2476092013440363,3869,IM0000,2023,12
573,1.2219499478623788,3836,IM0000,2023,12
574,1.1519027484143887,3784,IM0000,2023,12
575,1.1249675913922808,3857,IM0000,2023,12
576,1.1490666666666884,3750,IM0000,2023,12
577,1.1353004872766845,3694,IM0000,2023,12
578,1.1372517006802634,3675,IM0000,2023,12
579,1.1498791297341056,3723,IM0000,2023,12
580,1.163665594855314,3732,IM0000,2023,12
581,1.1393807713199486,3682,IM0000,2023,12
582,1.1391377852916642,3549,IM0000,2023,12
583,1.1411698852504921,3573,IM0000,2023,12
584,1.1511841738645876,3589,IM0000,2023,12
585,1.1673548031929575,3633,IM0000,2023,12
570,1.8816965991593637,2617,IC0000,2024,1
571,1.4723011909335628,2603,IC0000,2024,1
572,1.2868169659916033,2617,IC0000,2024,1
573,1.3428132205995487,2602,IC0000,2024,1
574,1.2824941905499836,2582,IC0000,2024,1
575,1.3739635800077599,2581,IC0000,2024,1
576,1.2989891135303329,2572,IC0000,2024,1
577,1.390085870413758,2562,IC0000,2024,1
578,1.3735563520510048,2511,IC0000,2024,1
579,1.3746896275530769,2497,IC0000,2024,1
580,1.4831675288499926,2513,IC0000,2024,1
581,1.3932979158153103,2447,IC0000,2024,1
582,1.4175525339926087,2427,IC0000,2024,1
583,1.361474730737384,2414,IC0000,2024,1
584,1.3651406971860807,2381,IC0000,2024,1
585,1.2896608767576783,2418,IC0000,2024,1
570,0.7889775750665311,2631,IF0000,2024,1
571,0.6299884659746393,2601,IF0000,2024,1
572,0.5730518234165145,2605,IF0000,2024,1
573,0.5688940092166013,2604,IF0000,2024,1
574,0.5516116504854339,2575,IF0000,2024,1
575,0.5382937280872655,2567,IF0000,2024,1
576,0.5297997644287433,2547,IF0000,2024,1
577,0.5450471698113272,2544,IF0000,2024,1
578,0.519858156028376,2538,IF0000,2024,1
579,0.5717978848413806,2553,IF0000,2024,1
580,0.559651898734193,2528,IF0000,2024,1
581,0.5675413807024752,2477,IF0000,2024,1
582,0.5904298459043058,2466,IF0000,2024,1
583,0.5429390094146543,2443,IF0000,2024,1
584,0.5585286984640346,2474,IF0000,2024,1
585,0.5618577887381904,2433,IF0000,2024,1
570,1.8985131528784047,2623,IM0000,2024,1
571,1.5882761280370323,2593,IM0000,2024,1
572,1.5450995405819354,2612,IM0000,2024,1
573,1.5260000000000224,2600,IM0000,2024,1
574,1.415264187866959,2555,IM0000,2024,1
575,1.5238058551618001,2596,IM0000,2024,1
576,1.4235976789168514,2585,IM0000,2024,1
577,1.4237234878240428,2546,IM0000,2024,1
578,1.4496649586125443,2537,IM0000,2024,1
579,1.4394809280377676,2543,IM0000,2024,1
580,1.5483794466403338,2530,IM0000,2024,1
581,1.4537337020940575,2531,IM0000,2024,1
582,1.4783794624950035,2493,IM0000,2024,1
583,1.4075732899023068,2456,IM0000,2024,1
584,1.4789366053169972,2445,IM0000,2024,1
585,1.4471882640586973,2454,IM0000,2024,1
570,1.8248282630029597,2038,IC0000,2024,2
571,1.6730392156862928,2040,IC0000,2024,2
572,1.5168384879725247,2037,IC0000,2024,2
573,1.4663721158566583,2037,IC0000,2024,2
574,1.4221677292790575,2039,IC0000,2024,2
575,1.398330878743269,2037,IC0000,2024,2
576,1.3833988212180757,2036,IC0000,2024,2
577,1.445123152709365,2030,IC0000,2024,2
578,1.3320569464899468,2037,IC0000,2024,2
579,1.4071885770556483,2031,IC0000,2024,2
580,1.3710073710073705,2035,IC0000,2024,2
581,1.41603166749135,2021,IC0000,2024,2
582,1.4853057199211166,2028,IC0000,2024,2
583,1.3935834155972546,2026,IC0000,2024,2
584,1.3902922238732127,2019,IC0000,2024,2
585,1.3533760473139684,2029,IC0000,2024,2
570,0.6771344455348501,2038,IF0000,2024,2
571,0.5616290480863712,2038,IF0000,2024,2
572,0.5444007858546266,2036,IF0000,2024,2
573,0.586094674556222,2028,IF0000,2024,2
574,0.5553359683794635,2024,IF0000,2024,2
575,0.545454545454552,2024,IF0000,2024,2
576,0.561396508728194,2005,IF0000,2024,2
577,0.510581222056639,2013,IF0000,2024,2
578,0.5629297458893988,2007,IF0000,2024,2
579,0.6053677932405693,2012,IF0000,2024,2
580,0.5473684210526398,1995,IF0000,2024,2
581,0.5766220901436426,2019,IF0000,2024,2
582,0.6068102153229957,1997,IF0000,2024,2
583,0.5800604229607342,1986,IF0000,2024,2
584,0.5546788062721375,1977,IF0000,2024,2
585,0.5847695390781631,1996,IF0000,2024,2
570,1.9188420019627186,2038,IM0000,2024,2
571,1.6743137254902043,2040,IM0000,2024,2
572,1.4464705882353137,2040,IM0000,2024,2
573,1.4131372549019734,2040,IM0000,2024,2
574,1.4250368188512634,2037,IM0000,2024,2
575,1.3542156862745265,2040,IM0000,2024,2
576,1.2925871379479716,2037,IM0000,2024,2
577,1.3608439646712613,2038,IM0000,2024,2
578,1.3180392156862852,2040,IM0000,2024,2
579,1.4086359175662562,2038,IM0000,2024,2
580,1.276583210603837,2037,IM0000,2024,2
581,1.3540433925049498,2028,IM0000,2024,2
582,1.3879056047197729,2034,IM0000,2024,2
583,1.3768172888015868,2036,IM0000,2024,2
584,1.3192118226601084,2030,IM0000,2024,2
585,1.2957248157248114,2035,IM0000,2024,2
570,1.33437250199842,2502,IC0000,2024,3
571,1.2787805856398082,2493,IC0000,2024,3
572,1.2023462783171561,2472,IC0000,2024,3
573,1.153492127573694,2477,IC0000,2024,3
574,1.1224489795918593,2450,IC0000,2024,3
575,1.139364303178507,2454,IC0000,2024,3
576,1.1264621676891677,2445,IC0000,2024,3
577,1.1258649093904596,2428,IC0000,2024,3
578,1.1209417596035027,2421,IC0000,2024,3
579,1.1437941054379583,2409,IC0000,2024,3
580,1.1232500000000247,2400,IC0000,2024,3
581,1.1150537634408733,2418,IC0000,2024,3
582,1.1521594684385505,2408,IC0000,2024,3
583,1.1219120135363805,2364,IC0000,2024,3
584,1.156649831649844,2376,IC0000,2024,3
585,1.164887406171815,2398,IC0000,2024,3
570,0.608597830454003,2489,IF0000,2024,3
571,0.5320261437908645,2448,IF0000,2024,3
572,0.5058436213991924,2430,IF0000,2024,3
573,0.5172158154860016,2428,IF0000,2024,3
574,0.5048060708263103,2372,IF0000,2024,3
575,0.5113692946058256,2410,IF0000,2024,3
576,0.5194490818030114,2396,IF0000,2024,3
577,0.516032492518183,2339,IF0000,2024,3
578,0.5012897678417905,2326,IF0000,2024,3
579,0.5260120585702052,2322,IF0000,2024,3
580,0.5097654584221805,2345,IF0000,2024,3
581,0.5099653379549501,2308,IF0000,2024,3
582,0.5043848446147423,2349,IF0000,2024,3
583,0.5110824742268111,2328,IF0000,2024,3
584,0.5353859496964537,2306,IF0000,2024,3
585,0.5507158351410107,2305,IF0000,2024,3
570,1.2173774412116543,2509,IM0000,2024,3
571,1.1781586289358295,2509,IM0000,2024,3
572,1.091469763716482,2497,IM0000,2024,3
573,1.023472668810313,2488,IM0000,2024,3
574,0.9643668831168952,2464,IM0000,2024,3
575,1.0061624649859975,2499,IM0000,2024,3
576,0.9827309236947919,2490,IM0000,2024,3
577,0.9407735697018694,2482,IM0000,2024,3
578,0.9584342211461087,2478,IM0000,2024,3
579,0.9504707327057125,2443,IM0000,2024,3
580,0.9900974025974131,2464,IM0000,2024,3
581,0.9563488843813486,2465,IM0000,2024,3
582,0.9990990990991144,2442,IM0000,2024,3
583,0.9490163934426388,2440,IM0000,2024,3
584,1.0900788709008071,2409,IM0000,2024,3
585,1.0353181076672142,2452,IM0000,2024,3
570,1.5142737547091025,2389,IC0000,2024,4
571,1.3962853524694008,2369,IC0000,2024,4
572,1.2905644481887215,2374,IC0000,2024,4
573,1.2429730884237666,2341,IC0000,2024,4
574,1.221612349914254,2332,IC0000,2024,4
575,1.2527072758037427,2364,IC0000,2024,4
576,1.1763202725724207,2348,IC0000,2024,4
577,1.211063094209174,2314,IC0000,2024,4
578,1.2229465449804693,2301,IC0000,2024,4
579,1.2052128583840362,2302,IC0000,2024,4
580,1.2263089571614099,2311,IC0000,2024,4
581,1.1818890814558305,2308,IC0000,2024,4
582,1.2645951859956392,2285,IC0000,2024,4
583,1.2438612099644286,2248,IC0000,2024,4
584,1.2143107989464346,2278,IC0000,2024,4
585,1.2760439560439785,2275,IC0000,2024,4
570,0.7059764309764371,2376,IF0000,2024,4
571,0.5991500212494777,2353,IF0000,2024,4
572,0.5338228941684858,2315,IF0000,2024,4
573,0.5229824561403666,2280,IF0000,2024,4
574,0.5159050966608247,2276,IF0000,2024,4
575,0.5220294882914238,2306,IF0000,2024,4
576,0.489299867899605,2271,IF0000,2024,4
577,0.5226090788893869,2269,IF0000,2024,4
578,0.5057563587684111,2241,IF0000,2024,4
579,0.5277777777777856,2232,IF0000,2024,4
580,0.5286948613006008,2199,IF0000,2024,4
581,0.5082882882883031,2220,IF0000,2024,4
582,0.5183340878225489,2209,IF0000,2024,4
583,0.5262707838479984,2105,IF0000,2024,4
584,0.5206085753803735,2169,IF0000,2024,4
585,0.5378927911275511,2164,IF0000,2024,4
570,1.3151919866444266,2396,IM0000,2024,4
571,1.1894472361809068,2388,IM0000,2024,4
572,1.0911297071129817,2390,IM0000,2024,4
573,1.040485152655825,2391,IM0000,2024,4
574,1.0379035639413168,2385,IM0000,2024,4
575,0.9925304238355033,2383,IM0000,2024,4
576,1.0459663865546305,2380,IM0000,2024,4
577,1.0558922558922847,2376,IM0000,2024,4
578,1.0234453781512647,2380,IM0000,2024,4
579,1.032953105196463,2367,IM0000,2024,4
580,1.0693220338983125,2360,IM0000,2024,4
581,1.035979729729753,2368,IM0000,2024,4
582,1.0395947657239482,2369,IM0000,2024,4
583,1.0686131386861368,2329,IM0000,2024,4
584,1.1086734693877796,2352,IM0000,2024,4
585,1.126800170430348,2347,IM0000,2024,4
570,1.2477025898078598,2394,IC0000,2024,5
571,1.0109427609427817,2376,IC0000,2024,5
572,0.8968828980623542,2374,IC0000,2024,5
573,0.8599662162162272,2368,IC0000,2024,5
574,0.829572649572667,2340,IC0000,2024,5
575,0.8545844044558671,2334,IC0000,2024,5
576,0.8075776926351798,2349,IC0000,2024,5
577,0.7901372212693102,2332,IC0000,2024,5
578,0.7785683297180167,2305,IC0000,2024,5
579,0.820497165285661,2293,IC0000,2024,5
580,0.8339735381989132,2343,IC0000,2024,5
581,0.7872027669693283,2313,IC0000,2024,5
582,0.8036091549295783,2272,IC0000,2024,5
583,0.8026714158504283,2246,IC0000,2024,5
584,0.8078414096916493,2270,IC0000,2024,5
585,0.824956970740124,2324,IC0000,2024,5
570,0.5996654119615276,2391,IF0000,2024,5
571,0.48402018502943994,2378,IF0000,2024,5
572,0.4373140671483296,2353,IF0000,2024,5
573,0.41150895140665683,2346,IF0000,2024,5
574,0.42877820349086143,2349,IF0000,2024,5
575,0.40882852292021254,2356,IF0000,2024,5
576,0.40530367835758124,2338,IF0000,2024,5
577,0.4001758241758298,2275,IF0000,2024,5
578,0.3939072847682237,2265,IF0000,2024,5
579,0.39982532751093547,2290,IF0000,2024,5
580,0.3998256320837092,2294,IF0000,2024,5
581,0.40735930735932113,2310,IF0000,2024,5
582,0.40839964633069575,2262,IF0000,2024,5
583,0.40766456266906703,2218,IF0000,2024,5
584,0.40959211116092525,2231,IF0000,2024,5
585,0.4118473014480156,2279,IF0000,2024,5
570,1.16300626304802,2395,IM0000,2024,5
571,0.9690893901420395,2394,IM0000,2024,5
572,0.8497703549060591,2395,IM0000,2024,5
573,0.8825343893289067,2399,IM0000,2024,5
574,0.8192307692307903,2392,IM0000,2024,5
575,0.8254803675856478,2394,IM0000,2024,5
576,0.7987447698744823,2390,IM0000,2024,5
577,0.7994129979035854,2385,IM0000,2024,5
578,0.7761444771104884,2381,IM0000,2024,5
579,0.7551260504201771,2380,IM0000,2024,5
580,0.7780487804878289,2378,IM0000,2024,5
581,0.7300041963911084,2383,IM0000,2024,5
582,0.7751474304970689,2374,IM0000,2024,5
583,0.753401360544237,2352,IM0000,2024,5
584,0.7809808102345566,2345,IM0000,2024,5
585,0.7890146750524327,2385,IM0000,2024,5
570,1.3093309859155027,2272,IC0000,2024,6
571,1.0644701691896703,2246,IC0000,2024,6
572,1.0076173604960266,2258,IC0000,2024,6
573,1.019013771657058,2251,IC0000,2024,6
574,0.9677419354838803,2232,IC0000,2024,6
575,0.971300849351817,2237,IC0000,2024,6
576,0.9433691756272521,2232,IC0000,2024,6
577,0.9215029425079355,2209,IC0000,2024,6
578,0.9201826484018438,2190,IC0000,2024,6
579,0.9527853881278815,2190,IC0000,2024,6
580,0.9128065395095537,2202,IC0000,2024,6
581,0.8955768353853244,2193,IC0000,2024,6
582,0.8960658737419954,2186,IC0000,2024,6
583,0.8608736059479818,2152,IC0000,2024,6
584,0.9465170640486252,2139,IC0000,2024,6
585,0.9352643678161002,2175,IC0000,2024,6
570,0.6198675496688788,2265,IF0000,2024,6
571,0.5143505903723924,2202,IF0000,2024,6
572,0.46955736224030564,2214,IF0000,2024,6
573,0.44041970802920166,2192,IF0000,2024,6
574,0.4376905311778425,2165,IF0000,2024,6
575,0.44638609332114415,2186,IF0000,2024,6
576,0.43154456369576133,2143,IF0000,2024,6
577,0.41323943661971396,2130,IF0000,2024,6
578,0.4244821092278841,2124,IF0000,2024,6
579,0.42302568981921645,2102,IF0000,2024,6
580,0.4396996715157267,2131,IF0000,2024,6
581,0.42080152671756355,2096,IF0000,2024,6
582,0.4178350023843726,2097,IF0000,2024,6
583,0.42113502935420327,2044,IF0000,2024,6
584,0.42630297126157213,2053,IF0000,2024,6
585,0.41480750246792386,2026,IF0000,2024,6
570,1.2276923076923165,2275,IM0000,2024,6
571,1.0267487901451966,2273,IM0000,2024,6
572,0.9414248021108305,2274,IM0000,2024,6
573,0.8756613756613914,2268,IM0000,2024,6
574,0.8220744680851251,2256,IM0000,2024,6
575,0.8695960940967699,2253,IM0000,2024,6
576,0.8093499554764034,2246,IM0000,2024,6
577,0.8728494623656109,2232,IM0000,2024,6
578,0.8410690423162648,2245,IM0000,2024,6
579,0.832693166592246,2239,IM0000,2024,6
580,0.8398402839396842,2254,IM0000,2024,6
581,0.7605192479856926,2234,IM0000,2024,6
582,0.7821826280623823,2245,IM0000,2024,6
583,0.8042933810375795,2236,IM0000,2024,6
584,0.8157799819657581,2218,IM0000,2024,6
585,0.8430425055928484,2235,IM0000,2024,6
570,1.4714809384164396,2728,IC0000,2024,7
571,1.2079850746268683,2680,IC0000,2024,7
572,1.1905505952381064,2688,IC0000,2024,7
573,1.203153153153149,2664,IC0000,2024,7
574,1.1159651118695588,2637,IC0000,2024,7
575,1.19498690609804,2673,IC0000,2024,7
576,1.1334881920247961,2583,IC0000,2024,7
577,1.1765973826020197,2598,IC0000,2024,7
578,1.1795791114575354,2566,IC0000,2024,7
579,1.1463300970873853,2575,IC0000,2024,7
580,1.1473766640563998,2554,IC0000,2024,7
581,1.1101240496198583,2499,IC0000,2024,7
582,1.0907258064516323,2480,IC0000,2024,7
583,1.1281632653061289,2450,IC0000,2024,7
584,1.1714857829395569,2497,IC0000,2024,7
585,1.1661150512214282,2538,IC0000,2024,7
570,0.6963154016212298,2714,IF0000,2024,7
571,0.5702466793168898,2635,IF0000,2024,7
572,0.5530454895913715,2594,IF0000,2024,7
573,0.503056092843338,2585,IF0000,2024,7
574,0.482444530945907,2569,IF0000,2024,7
575,0.49291217257319214,2596,IF0000,2024,7
576,0.45517512790241205,2541,IF0000,2024,7
577,0.45925925925926697,2511,IF0000,2024,7
578,0.47364185110665047,2485,IF0000,2024,7
579,0.4837675350701487,2495,IF0000,2024,7
580,0.4590620031796524,2516,IF0000,2024,7
581,0.4758561643835713,2336,IF0000,2024,7
582,0.46106231702216993,2391,IF0000,2024,7
583,0.46136939983094805,2366,IF0000,2024,7
584,0.46495366470093635,2374,IF0000,2024,7
585,0.453690721649486,2425,IF0000,2024,7
570,1.273338203067941,2738,IM0000,2024,7
571,1.0214912280701898,2736,IM0000,2024,7
572,0.9749726377234813,2741,IM0000,2024,7
573,0.9591326718118537,2721,IM0000,2024,7
574,0.9220750551876781,2718,IM0000,2024,7
575,1.005798165137619,2725,IM0000,2024,7
576,0.9517420311341833,2698,IM0000,2024,7
577,0.9839464882943225,2691,IM0000,2024,7
578,1.0209701492537453,2680,IM0000,2024,7
579,0.94718518518521,2700,IM0000,2024,7
580,0.9553988868274742,2695,IM0000,2024,7
581,0.9813725490196261,2652,IM0000,2024,7
582,0.9358062074186527,2642,IM0000,2024,7
583,0.9560531309298237,2635,IM0000,2024,7
584,0.9994676806083956,2630,IM0000,2024,7
585,0.9580081753994942,2691,IM0000,2024,7
570,1.1664255805100996,2627,IC0000,2024,8
571,1.063342215454898,2627,IC0000,2024,8
572,0.9900000000000244,2620,IC0000,2024,8
573,0.9900306748466303,2608,IC0000,2024,8
574,0.9649285438393359,2589,IC0000,2024,8
575,0.991792489353471,2583,IC0000,2024,8
576,0.9706131893559672,2593,IC0000,2024,8
577,0.9722461779694476,2551,IC0000,2024,8
578,0.9877742946708429,2552,IC0000,2024,8
579,0.9988085782367131,2518,IC0000,2024,8
580,1.0045819935691438,2488,IC0000,2024,8
581,0.9912836767036627,2524,IC0000,2024,8
582,1.0238267148014513,2493,IC0000,2024,8
583,1.0612641815235084,2468,IC0000,2024,8
584,1.0064282844516064,2489,IC0000,2024,8
585,1.0640533124265328,2551,IC0000,2024,8
570,0.607686453576881,2628,IF0000,2024,8
571,0.5281874039938639,2604,IF0000,2024,8
572,0.48586872586872926,2590,IF0000,2024,8
573,0.46346749226007034,2584,IF0000,2024,8
574,0.45610612563404,2563,IF0000,2024,8
575,0.4508261211644462,2542,IF0000,2024,8
576,0.44078277886497397,2555,IF0000,2024,8
577,0.44643288996373126,2481,IF0000,2024,8
578,0.4525308888003289,2509,IF0000,2024,8
579,0.45236746256577304,2471,IF0000,2024,8
580,0.4243902439024476,2419,IF0000,2024,8
581,0.45228758169935174,2448,IF0000,2024,8
582,0.46448000000000866,2500,IF0000,2024,8
583,0.4487489911218783,2478,IF0000,2024,8
584,0.4412176059234989,2431,IF0000,2024,8
585,0.46743722598645393,2509,IF0000,2024,8
570,1.075901328273266,2635,IM0000,2024,8
571,0.927562642369018,2634,IM0000,2024,8
572,0.8630261660978564,2637,IM0000,2024,8
573,0.8521244309559983,2636,IM0000,2024,8
574,0.8405333333333439,2625,IM0000,2024,8
575,0.8624615384615467,2600,IM0000,2024,8
576,0.8145801526717695,2620,IM0000,2024,8
577,0.8163859111791917,2612,IM0000,2024,8
578,0.8348125478194609,2614,IM0000,2024,8
579,0.8152073732719143,2604,IM0000,2024,8
580,0.8320281910728319,2554,IM0000,2024,8
581,0.8168274797375726,2591,IM0000,2024,8
582,0.8180422264875341,2605,IM0000,2024,8
583,0.8223252220934826,2589,IM0000,2024,8
584,0.8179861644888672,2602,IM0000,2024,8
585,0.8958988118053071,2609,IM0000,2024,8
570,1.3456473707467995,2263,IC0000,2024,9
571,1.2392087912088128,2275,IC0000,2024,9
572,1.1898989898989933,2277,IC0000,2024,9
573,1.1532329495128637,2258,IC0000,2024,9
574,1.168849557522127,2260,IC0000,2024,9
575,1.1107773851590235,2264,IC0000,2024,9
576,1.1006651884700678,2255,IC0000,2024,9
577,1.1674107142857253,2240,IC0000,2024,9
578,1.1351111111111294,2250,IC0000,2024,9
579,1.1780639431616353,2252,IC0000,2024,9
580,1.103288888888909,2250,IC0000,2024,9
581,1.1114783385440024,2239,IC0000,2024,9
582,1.1384269662921505,2225,IC0000,2024,9
583,1.1688666363222808,2197,IC0000,2024,9
584,1.0975676916016741,2179,IC0000,2024,9
585,1.1408866995074276,2233,IC0000,2024,9
570,0.7614840989399355,2264,IF0000,2024,9
571,0.6406554472985004,2258,IF0000,2024,9
572,0.5735815602837024,2256,IF0000,2024,9
573,0.5802325581395386,2236,IF0000,2024,9
574,0.5583629893238544,2248,IF0000,2024,9
575,0.5335403726708268,2254,IF0000,2024,9
576,0.5124494382022583,2225,IF0000,2024,9
577,0.5097091722595207,2235,IF0000,2024,9
578,0.5299547511312257,2210,IF0000,2024,9
579,0.5412762159750205,2241,IF0000,2024,9
580,0.5233333333333485,2220,IF0000,2024,9
581,0.5367374604609273,2213,IF0000,2024,9
582,0.5281377435432807,2207,IF0000,2024,9
583,0.5143378995433815,2190,IF0000,2024,9
584,0.5167977788061158,2161,IF0000,2024,9
585,0.5155838255338585,2201,IF0000,2024,9
570,1.2143738977072571,2268,IM0000,2024,9
571,1.1349714787187644,2279,IM0000,2024,9
572,1.10438981562776,2278,IM0000,2024,9
573,1.022388717496711,2269,IM0000,2024,9
574,0.9442003514938673,2276,IM0000,2024,9
575,0.9442146942367156,2273,IM0000,2024,9
576,0.8831796223100603,2277,IM0000,2024,9
577,0.9409691629956092,2270,IM0000,2024,9
578,0.9302857142857317,2275,IM0000,2024,9
579,0.9517817861856571,2273,IM0000,2024,9
580,0.9242197802197871,2275,IM0000,2024,9
581,0.926928162185987,2269,IM0000,2024,9
582,0.9416703490941389,2263,IM0000,2024,9
583,0.9057409879839915,2247,IM0000,2024,9
584,0.8893221089942541,2257,IM0000,2024,9
585,0.9179690949227385,2265,IM0000,2024,9
573,1.9620537897310752,2045,IC0000,2024,10
574,2.112880562060908,2135,IC0000,2024,10
575,1.9489776951673095,2152,IC0000,2024,10
576,2.0321411983279174,2153,IC0000,2024,10
577,2.0647795823665986,2155,IC0000,2024,10
578,1.9196252927400608,2135,IC0000,2024,10
579,2.1892473118279687,2139,IC0000,2024,10
580,2.063350539652765,2131,IC0000,2024,10
581,2.1242537313433103,2144,IC0000,2024,10
582,2.06446511627908,2150,IC0000,2024,10
583,2.0631086142322377,2136,IC0000,2024,10
584,2.1484082397003808,2136,IC0000,2024,10
585,1.9228235294117815,2125,IC0000,2024,10
570,1.8821042281219378,2034,IC0000,2024,10
571,1.9819164619164695,2035,IC0000,2024,10
572,2.0602847324497002,2037,IC0000,2024,10
573,0.8811815150071549,2099,IF0000,2024,10
574,0.9348009367681647,2135,IF0000,2024,10
575,0.8627906976744287,2150,IF0000,2024,10
576,0.8478886310904893,2155,IF0000,2024,10
577,0.8527584608252295,2157,IF0000,2024,10
578,0.7923543123543231,2145,IF0000,2024,10
579,0.9568445475638138,2155,IF0000,2024,10
580,0.9195712954333701,2146,IF0000,2024,10
581,0.9504904250350371,2141,IF0000,2024,10
582,0.9081460674157404,2136,IF0000,2024,10
583,0.873323956868266,2133,IF0000,2024,10
584,0.9207724917569602,2123,IF0000,2024,10
585,0.9130885122410647,2124,IF0000,2024,10
570,0.9588206388206392,2035,IF0000,2024,10
571,0.8971484759095428,2034,IF0000,2024,10
572,0.8673209028459408,2038,IF0000,2024,10
579,1.5627037392138252,2086,IM0000,2024,10
580,1.40200477326971,2095,IM0000,2024,10
583,1.4094726562500224,2048,IM0000,2024,10
584,1.4419915453264491,2129,IM0000,2024,10
585,1.3900615238996725,2113,IM0000,2024,10
570,1.7227518427518416,2035,IM0000,2024,10
571,1.654616895874287,2036,IM0000,2024,10
572,1.584207945071132,2039,IM0000,2024,10
573,1.5357318876293902,2029,IM0000,2024,10
574,1.4528189910979266,2022,IM0000,2024,10
575,1.3591956841589115,2039,IM0000,2024,10
576,1.430995586071615,2039,IM0000,2024,10
577,1.5018645731108988,2038,IM0000,2024,10
578,1.4156265356265492,2035,IM0000,2024,10
581,1.5337910740559426,2039,IM0000,2024,10
582,1.4733169533169788,2035,IM0000,2024,10
570,1.1361972951472006,2514,IC0000,2024,11
571,0.9704527402700673,2518,IC0000,2024,11
572,1.0282988871224323,2516,IC0000,2024,11
573,1.0453895071542274,2516,IC0000,2024,11
574,1.0095541401274073,2512,IC0000,2024,11
575,1.0211952191235125,2510,IC0000,2024,11
576,1.0396970904743086,2509,IC0000,2024,11
577,1.0347582900519443,2503,IC0000,2024,11
578,1.0347721822542109,2502,IC0000,2024,11
579,1.0733009708738,2472,IC0000,2024,11
580,1.0706310679611641,2472,IC0000,2024,11
581,1.1108042242079792,2462,IC0000,2024,11
582,1.0296537678207929,2455,IC0000,2024,11
583,1.0663140764849741,2458,IC0000,2024,11
584,1.0695226438188734,2451,IC0000,2024,11
585,1.0467426710097998,2456,IC0000,2024,11
570,0.6124105011933232,2514,IF0000,2024,11
571,0.5254169976171664,2518,IF0000,2024,11
572,0.5343129467831773,2518,IF0000,2024,11
573,0.5350039777247523,2514,IF0000,2024,11
574,0.5400716275368167,2513,IF0000,2024,11
575,0.5262529832935646,2514,IF0000,2024,11
576,0.5377388535031985,2512,IF0000,2024,11
577,0.5497807891590301,2509,IF0000,2024,11
578,0.548121502797773,2502,IF0000,2024,11
579,0.5229959514170176,2470,IF0000,2024,11
580,0.4972008113590295,2465,IF0000,2024,11
581,0.524397221087051,2447,IF0000,2024,11
582,0.5364448051948093,2464,IF0000,2024,11
583,0.5021224489796123,2450,IF0000,2024,11
584,0.5080440996325201,2449,IF0000,2024,11
585,0.50876330876332,2442,IF0000,2024,11
570,1.0601988071570652,2515,IM0000,2024,11
571,0.8750793650793863,2520,IM0000,2024,11
572,0.8709523809523922,2520,IM0000,2024,11
573,0.8712698412698461,2520,IM0000,2024,11
574,0.8811111111111251,2520,IM0000,2024,11
575,0.9323015873016013,2520,IM0000,2024,11
576,0.9019467620182804,2517,IM0000,2024,11
577,0.9259523809523982,2520,IM0000,2024,11
578,0.9275477707006492,2512,IM0000,2024,11
579,0.9253731343283765,2479,IM0000,2024,11
580,0.932957292506054,2482,IM0000,2024,11
581,0.9057350565428277,2476,IM0000,2024,11
582,0.8695161290322723,2480,IM0000,2024,11
583,0.8866828087167206,2478,IM0000,2024,11
584,0.8866612772837699,2474,IM0000,2024,11
585,0.8985062575696526,2477,IM0000,2024,11
570,1.1902077151335366,2022,IC0000,2024,12
571,1.082895389191875,2017,IC0000,2024,12
572,1.061767626613712,2014,IC0000,2024,12
573,1.1165839126117316,2014,IC0000,2024,12
574,1.0878878878879013,1998,IC0000,2024,12
575,1.0420682730923783,1992,IC0000,2024,12
576,1.0560804020100587,1990,IC0000,2024,12
577,1.0247474747474972,1980,IC0000,2024,12
578,1.0295991778006266,1946,IC0000,2024,12
579,1.0136550308008463,1948,IC0000,2024,12
580,1.0292731829574184,1995,IC0000,2024,12
581,1.015688259109328,1976,IC0000,2024,12
582,1.0327700972862341,1953,IC0000,2024,12
583,1.061989528795819,1910,IC0000,2024,12
584,1.0972078593588668,1934,IC0000,2024,12
585,1.057589510842172,1983,IC0000,2024,12
570,0.6817690417690476,2035,IF0000,2024,12
571,0.5437037037037149,2025,IF0000,2024,12
572,0.5123762376237655,2020,IF0000,2024,12
573,0.49885856079405294,2015,IF0000,2024,12
574,0.5155643958229796,2011,IF0000,2024,12
575,0.5023325062034816,2015,IF0000,2024,12
576,0.5053526763381776,1999,IF0000,2024,12
577,0.49402310396785415,1991,IF0000,2024,12
578,0.46079027355624086,1974,IF0000,2024,12
579,0.46377396569123236,1982,IF0000,2024,12
580,0.48005997001498724,2001,IF0000,2024,12
581,0.48547094188377143,1996,IF0000,2024,12
582,0.4959193954660046,1985,IF0000,2024,12
583,0.4758726899384098,1948,IF0000,2024,12
584,0.4935171005615241,1959,IF0000,2024,12
585,0.46815642458101536,1969,IF0000,2024,12
570,1.0775650466372282,2037,IM0000,2024,12
571,0.9107843137255054,2040,IM0000,2024,12
572,0.871316306483322,2036,IM0000,2024,12
573,0.8528949950932406,2038,IM0000,2024,12
574,0.8649656526005997,2038,IM0000,2024,12
575,0.8739941118744089,2038,IM0000,2024,12
