date,c1115,c1119,c1120,c1129,o1121,code,ym
2020-06-17,5682.4,5682.799999999999,5684.4,5679.6,5684.3,IC0000,2020-06
2020-06-18,5471.6,5470.3,5466.7,5461.8,5466.1,IC0000,2020-06
2020-06-19,5698.4,5691.5,5689.6,5684.4,5689.7,IC0000,2020-06
2020-06-22,5736.6,5744.1,5740.6,5744.8,5741.6,IC0000,2020-06
2020-06-23,5721.0,5719.0,5721.4,5724.1,5721.4,IC0000,2020-06
2020-06-24,5729.1,5726.3,5724.4,5714.700000000001,5724.700000000001,IC0000,2020-06
2020-06-29,5684.9,5690.7,5697.3,5703.4,5697.3,IC0000,2020-06
2020-06-30,5804.9,5804.1,5807.4,5817.6,5807.3,IC0000,2020-06
2020-06-01,3922.6,3924.9,3924.3999999999996,3936.9,3924.3999999999996,IF0000,2020-06
2020-06-02,3943.8,3941.1,3942.2,3941.3,3942.2,IF0000,2020-06
2020-06-03,3971.3,3971.2,3971.5,3976.8999999999996,3971.7,IF0000,2020-06
2020-06-04,3943.7,3943.3,3946.9,3953.8,3946.8,IF0000,2020-06
2020-06-05,3949.5,3947.9,3949.3,3944.6000000000004,3949.3,IF0000,2020-06
2020-06-08,4003.1,4000.1,3996.7,3990.1000000000004,3996.8999999999996,IF0000,2020-06
2020-06-09,4004.8,4005.3999999999996,4007.8,4022.2,4007.8,IF0000,2020-06
2020-06-10,4002.7,4003.5,4006.3,4006.3,4006.5,IF0000,2020-06
2020-06-11,4012.7,4019.2,4023.3999999999996,4013.4,4023.3,IF0000,2020-06
2020-06-12,3969.7,3965.6000000000004,3964.3,3966.1,3964.3,IF0000,2020-06
2020-06-15,3972.7,3980.5,3979.8,3978.7,3979.6,IF0000,2020-06
2020-06-16,3990.3,3990.3999999999996,3992.7,3982.9,3992.6000000000004,IF0000,2020-06
2020-06-17,3990.6000000000004,3991.5,3991.8,3992.5,3992.1,IF0000,2020-06
2020-06-18,3980.3,3983.0,3978.8999999999996,3978.5,3978.8999999999996,IF0000,2020-06
2020-06-19,4033.2,4028.3,4027.7,4022.9,4027.7,IF0000,2020-06
2020-06-22,4067.3999999999996,4071.1,4068.9,4071.8999999999996,4069.3999999999996,IF0000,2020-06
2020-06-23,4071.1000000000004,4066.5,4068.6000000000004,4071.7,4068.8,IF0000,2020-06
2020-06-24,4093.7,4092.8999999999996,4092.3999999999996,4085.0,4092.5,IF0000,2020-06
2020-06-29,4055.3,4058.3,4061.5,4060.5,4061.5,IF0000,2020-06
2020-06-30,4117.299999999999,4117.9,4118.1,4126.3,4118.299999999999,IF0000,2020-06
2020-06-01,2833.7,2834.8,2834.5,2840.3999999999996,2834.6000000000004,IH0000,2020-06
2020-06-02,2855.2,2853.5,2854.6000000000004,2852.5,2854.7,IH0000,2020-06
2020-06-03,2878.5,2877.6000000000004,2878.0,2880.0,2877.7,IH0000,2020-06
2020-06-04,2859.3999999999996,2856.5,2859.1,2864.1,2859.1,IH0000,2020-06
2020-06-05,2857.3999999999996,2857.5,2859.1000000000004,2855.7,2859.2,IH0000,2020-06
2020-06-08,2896.3999999999996,2895.8,2894.3,2889.8999999999996,2894.2,IH0000,2020-06
2020-06-09,2901.1,2901.3999999999996,2903.1,2910.2,2903.1,IH0000,2020-06
2020-06-10,2891.3999999999996,2892.3999999999996,2893.7,2892.5,2893.5,IH0000,2020-06
2020-06-11,2886.8,2892.4,2894.5,2887.2,2894.6000000000004,IH0000,2020-06
2020-06-12,2856.7,2853.5,2853.0,2854.9,2853.0,IH0000,2020-06
2020-06-15,2850.1000000000004,2855.3999999999996,2854.3,2853.7,2854.3999999999996,IH0000,2020-06
2020-06-16,2863.6000000000004,2863.3,2864.2,2858.7,2864.3,IH0000,2020-06
2020-06-17,2860.2,2862.1,2862.3,2863.9,2862.5,IH0000,2020-06
2020-06-18,2780.3,2787.3999999999996,2786.2,2785.1000000000004,2786.1,IH0000,2020-06
2020-06-19,2864.5,2862.1,2861.5,2858.0,2861.5,IH0000,2020-06
2020-06-22,2889.3,2890.5,2889.2,2892.1,2889.7,IH0000,2020-06
2020-06-23,2886.7,2882.1,2883.6000000000004,2884.8,2883.6000000000004,IH0000,2020-06
2020-06-24,2905.3,2904.7,2904.3,2899.6000000000004,2904.5,IH0000,2020-06
2020-06-29,2875.8999999999996,2878.2,2879.6000000000004,2877.0,2879.3999999999996,IH0000,2020-06
2020-06-30,2904.7,2905.5,2905.9,2909.8999999999996,2906.2,IH0000,2020-06
2020-07-01,5819.8,5826.6,5822.3,5817.1,5822.4,IC0000,2020-07
2020-07-02,5913.9,5918.2,5919.1,5910.5,5918.6,IC0000,2020-07
2020-07-03,6011.4,6001.0,6006.3,6014.0,6005.6,IC0000,2020-07
2020-07-06,6254.200000000001,6255.7,6271.4,6292.9,6270.4,IC0000,2020-07
2020-07-07,6476.1,6461.3,6470.299999999999,6472.799999999999,6469.7,IC0000,2020-07
2020-07-08,6484.0,6467.700000000001,6476.2,6477.6,6475.9,IC0000,2020-07
2020-07-09,6645.2,6637.299999999999,6644.8,6699.3,6645.6,IC0000,2020-07
2020-07-10,6742.6,6728.2,6726.1,6707.1,6726.5,IC0000,2020-07
2020-07-13,6819.0,6816.4,6821.5,6843.0,6821.6,IC0000,2020-07
2020-07-14,6767.299999999999,6760.4,6758.7,6725.8,6758.6,IC0000,2020-07
2020-07-15,6604.799999999999,6592.3,6615.6,6661.200000000001,6615.7,IC0000,2020-07
2020-07-16,6515.1,6510.5,6500.7,6531.5,6500.6,IC0000,2020-07
2020-07-17,6331.4,6334.4,6310.299999999999,6258.1,6310.1,IC0000,2020-07
2020-07-20,6406.3,6402.799999999999,6391.9,6401.799999999999,6391.799999999999,IC0000,2020-07
2020-07-21,6449.8,6479.2,6484.8,6482.799999999999,6484.8,IC0000,2020-07
2020-07-22,6661.5,6671.0,6662.9,6631.8,6662.299999999999,IC0000,2020-07
2020-07-23,6451.9,6440.2,6471.6,6482.7,6471.5,IC0000,2020-07
2020-07-24,6369.7,6373.2,6364.8,6313.1,6364.8,IC0000,2020-07
2020-07-27,6241.3,6211.3,6211.1,6228.1,6211.1,IC0000,2020-07
2020-07-28,6281.5,6281.0,6279.7,6268.3,6279.5,IC0000,2020-07
2020-07-29,6408.2,6408.6,6404.9,6404.6,6405.0,IC0000,2020-07
2020-07-30,6493.4,6486.5,6480.6,6457.1,6481.0,IC0000,2020-07
2020-07-31,6436.700000000001,6439.5,6442.2,6462.1,6441.8,IC0000,2020-07
2020-07-01,4176.9,4183.2,4183.7,4181.8,4183.6,IF0000,2020-07
2020-07-02,4265.200000000001,4268.6,4271.299999999999,4272.9,4272.1,IF0000,2020-07
2020-07-03,4350.4,4340.200000000001,4340.9,4353.0,4341.3,IF0000,2020-07
2020-07-06,4599.6,4607.2,4619.200000000001,4626.5,4619.4,IF0000,2020-07
2020-07-07,4777.200000000001,4758.7,4762.299999999999,4765.0,4761.9,IF0000,2020-07
2020-07-08,4734.6,4725.6,4726.9,4725.5,4727.3,IF0000,2020-07
2020-07-09,4793.799999999999,4788.6,4796.2,4827.7,4796.299999999999,IF0000,2020-07
2020-07-10,4811.3,4800.4,4795.9,4785.0,4795.9,IF0000,2020-07
2020-07-13,4811.1,4810.9,4812.4,4825.4,4812.5,IF0000,2020-07
2020-07-14,4792.4,4794.4,4791.1,4777.3,4791.2,IF0000,2020-07
2020-07-15,4733.3,4727.9,4741.9,4758.700000000001,4741.700000000001,IF0000,2020-07
2020-07-16,4655.5,4646.4,4638.5,4668.3,4638.0,IF0000,2020-07
2020-07-17,4524.7,4525.4,4512.4,4492.5,4512.5,IF0000,2020-07
2020-07-20,4633.1,4628.4,4618.1,4637.299999999999,4618.4,IF0000,2020-07
2020-07-21,4638.9,4652.9,4655.8,4654.6,4655.799999999999,IF0000,2020-07
2020-07-22,4767.299999999999,4768.4,4762.7,4738.8,4762.8,IF0000,2020-07
2020-07-23,4634.799999999999,4626.6,4645.9,4651.5,4645.9,IF0000,2020-07
2020-07-24,4571.299999999999,4574.4,4570.3,4534.0,4570.700000000001,IF0000,2020-07
2020-07-27,4498.299999999999,4485.799999999999,4484.1,4494.7,4484.299999999999,IF0000,2020-07
2020-07-28,4534.1,4531.0,4531.9,4525.7,4531.7,IF0000,2020-07
2020-07-29,4626.5,4625.1,4623.7,4616.200000000001,4622.1,IF0000,2020-07
2020-07-30,4668.8,4668.200000000001,4664.9,4653.5,4664.5,IF0000,2020-07
2020-07-31,4628.799999999999,4630.3,4631.9,4642.299999999999,4631.799999999999,IF0000,2020-07
2020-07-01,2949.8,2954.5,2956.2,2956.9,2956.1,IH0000,2020-07
2020-07-02,3019.8,3023.8,3025.7,3027.3,3025.5,IH0000,2020-07
2020-07-03,3097.3999999999996,3091.7,3092.2,3099.8,3092.1000000000004,IH0000,2020-07
2020-07-06,3311.9,3319.2,3327.8,3328.8,3327.6,IH0000,2020-07
2020-07-07,3439.3,3421.5,3423.5,3427.0,3423.8,IH0000,2020-07
2020-07-08,3398.2,3391.3,3391.9,3389.0,3391.8,IH0000,2020-07
2020-07-09,3411.8,3408.8,3413.7,3430.3,3414.1,IH0000,2020-07
2020-07-10,3396.4,3388.6,3384.8999999999996,3376.0,3385.2,IH0000,2020-07
2020-07-13,3364.3999999999996,3361.3999999999996,3363.1000000000004,3368.7,3363.3,IH0000,2020-07
2020-07-14,3349.0,3350.8999999999996,3351.4,3344.7,3351.9,IH0000,2020-07
2020-07-15,3312.4,3306.8,3316.3,3325.1000000000004,3316.5,IH0000,2020-07
2020-07-16,3242.1,3236.1,3231.7,3248.5,3231.3,IH0000,2020-07
2020-07-17,3178.2,3179.7,3173.6,3160.2,3173.6,IH0000,2020-07
2020-07-20,3278.5,3276.2,3267.9,3281.1,3267.9,IH0000,2020-07
2020-07-21,3269.7,3275.8999999999996,3278.1,3278.0,3278.3,IH0000,2020-07
2020-07-22,3339.3,3338.6000000000004,3335.2,3319.5,3335.0,IH0000,2020-07
2020-07-23,3249.8999999999996,3242.4,3257.0,3256.5,3257.0,IH0000,2020-07
2020-07-24,3202.7,3205.7,3202.3999999999996,3182.6000000000004,3202.6,IH0000,2020-07
2020-07-27,3152.2,3146.5,3143.3,3151.3,3143.1000000000004,IH0000,2020-07
2020-07-28,3177.6000000000004,3174.8999999999996,3174.3,3172.6,3174.5,IH0000,2020-07
2020-07-29,3223.6000000000004,3221.3999999999996,3219.9,3214.1,3220.3999999999996,IH0000,2020-07
2020-07-30,3251.6,3251.0,3249.8,3246.6,3249.6000000000004,IH0000,2020-07
2020-07-31,3217.1000000000004,3215.3,3215.3,3222.3,3215.3,IH0000,2020-07
2020-08-03,6648.6,6613.4,6608.5,6618.6,6609.3,IC0000,2020-08
2020-08-04,6615.1,6620.6,6632.700000000001,6625.299999999999,6632.200000000001,IC0000,2020-08
2020-08-05,6675.0,6667.1,6682.9,6726.200000000001,6683.2,IC0000,2020-08
2020-08-06,6621.299999999999,6645.799999999999,6654.799999999999,6657.6,6655.200000000001,IC0000,2020-08
2020-08-07,6572.9,6581.1,6582.1,6538.2,6582.9,IC0000,2020-08
2020-08-10,6602.3,6598.9,6585.0,6604.7,6584.9,IC0000,2020-08
2020-08-11,6646.9,6628.9,6629.5,6638.8,6630.1,IC0000,2020-08
2020-08-12,6355.1,6334.7,6351.0,6322.1,6351.0,IC0000,2020-08
2020-08-13,6449.1,6456.3,6454.4,6457.1,6454.299999999999,IC0000,2020-08
2020-08-14,6485.8,6476.5,6469.8,6488.0,6469.8,IC0000,2020-08
2020-08-17,6701.299999999999,6705.7,6714.1,6728.1,6714.2,IC0000,2020-08
2020-08-18,6750.6,6758.6,6768.1,6786.0,6768.0,IC0000,2020-08
2020-08-19,6615.1,6613.9,6618.6,6618.0,6618.7,IC0000,2020-08
2020-08-20,6507.6,6495.3,6494.5,6496.6,6494.5,IC0000,2020-08
2020-08-21,6556.4,6555.6,6556.9,6564.5,6557.1,IC0000,2020-08
2020-08-24,6574.3,6583.4,6588.6,6580.799999999999,6588.200000000001,IC0000,2020-08
2020-08-25,6567.7,6562.3,6552.1,6536.3,6552.4,IC0000,2020-08
2020-08-26,6473.6,6481.6,6482.5,6456.6,6481.8,IC0000,2020-08
2020-08-27,6480.7,6478.6,6474.8,6495.799999999999,6475.0,IC0000,2020-08
2020-08-28,6554.1,6540.1,6542.200000000001,6538.6,6542.200000000001,IC0000,2020-08
2020-08-31,6695.8,6696.9,6691.5,6679.4,6691.7,IC0000,2020-08
2020-08-03,4729.799999999999,4707.9,4707.0,4717.200000000001,4705.9,IF0000,2020-08
2020-08-04,4736.9,4740.1,4747.3,4749.9,4747.8,IF0000,2020-08
2020-08-05,4736.9,4731.9,4745.1,4766.5,4743.8,IF0000,2020-08
2020-08-06,4686.8,4698.8,4704.1,4706.0,4703.8,IF0000,2020-08
2020-08-07,4661.2,4667.5,4667.9,4635.6,4667.799999999999,IF0000,2020-08
2020-08-10,4678.5,4677.1,4670.7,4675.0,4669.9,IF0000,2020-08
2020-08-11,4737.3,4728.700000000001,4726.5,4732.2,4727.1,IF0000,2020-08
2020-08-12,4576.1,4560.7,4574.1,4547.2,4573.6,IF0000,2020-08
2020-08-13,4609.1,4612.4,4611.1,4611.2,4611.1,IF0000,2020-08
2020-08-14,4623.9,4617.7,4615.9,4628.700000000001,4615.799999999999,IF0000,2020-08
2020-08-17,4805.1,4806.6,4813.2,4824.1,4813.5,IF0000,2020-08
2020-08-18,4804.200000000001,4805.9,4811.799999999999,4819.4,4811.5,IF0000,2020-08
2020-08-19,4762.9,4760.0,4766.1,4757.1,4766.299999999999,IF0000,2020-08
2020-08-20,4654.1,4644.700000000001,4644.1,4647.7,4644.200000000001,IF0000,2020-08
2020-08-21,4706.1,4703.4,4706.700000000001,4710.299999999999,4706.8,IF0000,2020-08
2020-08-24,4726.1,4732.700000000001,4736.299999999999,4726.799999999999,4736.2,IF0000,2020-08
2020-08-25,4749.9,4751.0,4744.1,4733.0,4743.8,IF0000,2020-08
2020-08-26,4701.4,4703.700000000001,4702.3,4678.8,4702.5,IF0000,2020-08
2020-08-27,4691.2,4690.3,4688.6,4698.200000000001,4688.7,IF0000,2020-08
2020-08-28,4756.2,4746.299999999999,4749.200000000001,4755.5,4749.3,IF0000,2020-08
2020-08-31,4869.4,4872.1,4867.4,4861.9,4868.7,IF0000,2020-08
2020-08-03,3265.4,3250.3,3250.6,3256.3,3250.3,IH0000,2020-08
2020-08-04,3292.7,3295.8,3300.7,3305.3,3301.8,IH0000,2020-08
2020-08-05,3279.8999999999996,3277.5,3284.1,3297.8999999999996,3284.6,IH0000,2020-08
2020-08-06,3249.6,3258.1000000000004,3260.7,3265.4,3260.6,IH0000,2020-08
2020-08-07,3248.5,3250.8,3250.5,3232.2,3250.5,IH0000,2020-08
2020-08-10,3277.3,3275.6,3273.1000000000004,3272.8,3272.9,IH0000,2020-08
2020-08-11,3310.3999999999996,3306.0,3304.5,3310.2,3304.6000000000004,IH0000,2020-08
2020-08-12,3218.5,3208.0,3215.9,3198.3,3215.9,IH0000,2020-08
2020-08-13,3234.1,3237.9,3236.5,3236.6,3236.3999999999996,IH0000,2020-08
2020-08-14,3234.0,3230.5,3230.5,3238.7,3230.4,IH0000,2020-08
2020-08-17,3366.1,3366.3999999999996,3369.7,3377.3,3369.3,IH0000,2020-08
2020-08-18,3361.9,3362.2,3365.8999999999996,3370.3,3365.3,IH0000,2020-08
2020-08-19,3340.3,3338.7,3342.0,3336.8,3342.3,IH0000,2020-08
2020-08-20,3255.6,3246.7,3247.5,3250.5,3247.2,IH0000,2020-08
2020-08-21,3291.0,3288.8,3291.3,3290.6,3291.3,IH0000,2020-08
2020-08-24,3300.3,3303.5,3304.1000000000004,3297.3999999999996,3304.0,IH0000,2020-08
2020-08-25,3317.6000000000004,3317.4,3313.5,3307.3,3313.7,IH0000,2020-08
2020-08-26,3284.6,3285.3,3283.7,3269.2,3283.7,IH0000,2020-08
2020-08-27,3267.5,3268.3999999999996,3267.2,3272.6000000000004,3267.2,IH0000,2020-08
2020-08-28,3314.5,3309.7,3309.6,3316.5,3309.8999999999996,IH0000,2020-08
2020-08-31,3386.7,3389.1,3386.2,3383.5,3386.6000000000004,IH0000,2020-08
2020-09-01,6625.4,6621.9,6627.299999999999,6619.9,6628.3,IC0000,2020-09
2020-09-02,6579.200000000001,6613.700000000001,6624.4,6634.299999999999,6624.3,IC0000,2020-09
2020-09-03,6573.4,6562.2,6558.8,6605.2,6557.8,IC0000,2020-09
2020-09-04,6496.8,6511.8,6512.5,6516.200000000001,6512.6,IC0000,2020-09
2020-09-07,6545.7,6554.7,6550.4,6531.6,6550.7,IC0000,2020-09
2020-09-08,6408.9,6425.2,6424.299999999999,6404.5,6425.0,IC0000,2020-09
2020-09-09,6374.0,6392.6,6398.4,6381.299999999999,6397.9,IC0000,2020-09
2020-09-10,6310.0,6302.9,6309.1,6307.0,6309.0,IC0000,2020-09
2020-09-11,6214.4,6215.200000000001,6225.6,6220.3,6225.6,IC0000,2020-09
2020-09-14,6318.799999999999,6330.4,6326.9,6324.6,6326.6,IC0000,2020-09
2020-09-15,6321.6,6344.6,6351.7,6347.4,6351.799999999999,IC0000,2020-09
2020-09-16,6340.3,6334.9,6336.5,6338.4,6336.2,IC0000,2020-09
2020-09-17,6048.799999999999,6043.0,6035.1,6042.799999999999,6035.200000000001,IC0000,2020-09
2020-09-18,6326.3,6313.4,6319.7,6319.299999999999,6319.5,IC0000,2020-09
2020-09-21,6371.2,6377.6,6380.1,6383.4,6380.3,IC0000,2020-09
2020-09-22,6399.7,6400.9,6409.4,6406.1,6409.9,IC0000,2020-09
2020-09-23,6325.9,6331.0,6325.8,6328.0,6326.1,IC0000,2020-09
2020-09-24,6170.9,6177.1,6179.5,6168.6,6180.9,IC0000,2020-09
2020-09-25,6192.6,6198.3,6198.799999999999,6171.1,6198.799999999999,IC0000,2020-09
2020-09-28,6155.5,6152.5,6150.7,6136.5,6151.0,IC0000,2020-09
2020-09-29,6235.9,6222.299999999999,6227.1,6231.8,6227.1,IC0000,2020-09
2020-09-30,6230.0,6230.700000000001,6232.5,6231.6,6232.8,IC0000,2020-09
2020-09-01,4807.5,4805.6,4810.5,4805.0,4810.0,IF0000,2020-09
2020-09-02,4781.5,4801.6,4803.5,4808.6,4803.4,IF0000,2020-09
2020-09-03,4794.0,4786.9,4782.9,4805.1,4783.1,IF0000,2020-09
2020-09-04,4716.4,4726.5,4728.5,4725.8,4728.700000000001,IF0000,2020-09
2020-09-07,4742.3,4747.3,4745.5,4738.3,4745.7,IF0000,2020-09
2020-09-08,4636.9,4649.1,4649.0,4637.4,4649.4,IF0000,2020-09
2020-09-09,4606.799999999999,4621.299999999999,4616.0,4610.7,4615.7,IF0000,2020-09
2020-09-10,4609.0,4609.700000000001,4612.4,4612.5,4612.5,IF0000,2020-09
2020-09-11,4564.299999999999,4568.1,4572.1,4571.700000000001,4572.5,IF0000,2020-09
2020-09-14,4636.5,4641.5,4641.299999999999,4639.5,4641.5,IF0000,2020-09
2020-09-15,4655.200000000001,4668.299999999999,4670.3,4665.9,4670.3,IF0000,2020-09
2020-09-16,4665.2,4662.0,4662.1,4660.700000000001,4662.1,IF0000,2020-09
2020-09-17,4513.5,4507.6,4503.200000000001,4504.9,4502.700000000001,IF0000,2020-09
2020-09-18,4635.2,4626.0,4630.299999999999,4632.4,4630.1,IF0000,2020-09
2020-09-21,4688.1,4688.2,4689.9,4689.4,4690.1,IF0000,2020-09
2020-09-22,4684.9,4686.9,4691.8,4681.6,4692.299999999999,IF0000,2020-09
2020-09-23,4622.700000000001,4631.2,4628.4,4627.0,4628.6,IF0000,2020-09
2020-09-24,4544.3,4543.0,4546.299999999999,4538.3,4546.4,IF0000,2020-09
2020-09-25,4561.6,4564.4,4565.3,4549.9,4565.700000000001,IF0000,2020-09
2020-09-28,4570.6,4567.1,4565.1,4559.8,4565.200000000001,IF0000,2020-09
2020-09-29,4597.9,4592.4,4593.0,4594.1,4593.0,IF0000,2020-09
2020-09-30,4610.8,4609.2,4610.4,4611.4,4610.5,IF0000,2020-09
2020-09-01,3341.9,3341.8999999999996,3343.3999999999996,3339.8,3342.8,IH0000,2020-09
2020-09-02,3318.8999999999996,3327.8,3328.3,3332.4,3328.6,IH0000,2020-09
2020-09-03,3327.5,3322.5,3319.3,3330.3,3319.7,IH0000,2020-09
2020-09-04,3281.9,3286.8,3288.3,3284.8,3288.1,IH0000,2020-09
2020-09-07,3307.6000000000004,3311.4,3310.3999999999996,3306.8,3310.4,IH0000,2020-09
2020-09-08,3242.5,3251.9,3252.6000000000004,3246.3,3252.7,IH0000,2020-09
2020-09-09,3242.4,3248.9,3245.6,3244.2,3245.4,IH0000,2020-09
2020-09-10,3248.8999999999996,3249.6,3252.5,3251.7,3252.9,IH0000,2020-09
2020-09-11,3230.3,3232.2,3235.3999999999996,3235.6,3235.5,IH0000,2020-09
2020-09-14,3282.5,3285.5,3285.2,3284.0,3285.3,IH0000,2020-09
2020-09-15,3302.0,3308.1000000000004,3308.9,3306.6,3308.9,IH0000,2020-09
2020-09-16,3306.7,3305.5,3305.5,3302.3999999999996,3305.6000000000004,IH0000,2020-09
2020-09-17,3205.1000000000004,3201.6,3198.3,3200.7,3197.5,IH0000,2020-09
2020-09-18,3237.5,3234.0,3236.7,3240.3999999999996,3236.4,IH0000,2020-09
2020-09-21,3313.8999999999996,3313.9,3315.5,3313.8,3315.5,IH0000,2020-09
2020-09-22,3302.7,3304.7,3308.5,3301.3,3308.1,IH0000,2020-09
2020-09-23,3255.0,3262.6,3261.2,3259.7,3261.2,IH0000,2020-09
2020-09-24,3206.3,3205.3,3207.3,3201.7,3207.2,IH0000,2020-09
2020-09-25,3218.6,3220.0,3221.2,3210.8,3221.3,IH0000,2020-09
2020-09-28,3237.9,3235.5,3232.3999999999996,3230.8,3232.1,IH0000,2020-09
2020-09-29,3250.4,3247.5,3247.7,3247.8,3247.8,IH0000,2020-09
2020-09-30,3222.5,3220.8,3221.5,3223.2,3221.7,IH0000,2020-09
2020-10-09,6367.4,6369.9,6368.0,6364.4,6367.9,IC0000,2020-10
2020-10-12,6495.3,6494.9,6496.7,6501.1,6496.7,IC0000,2020-10
2020-10-13,6353.0,6354.9,6354.1,6359.5,6354.0,IC0000,2020-10
2020-10-14,6355.9,6363.0,6364.799999999999,6353.3,6364.1,IC0000,2020-10
2020-10-15,6344.4,6353.1,6348.9,6334.0,6348.3,IC0000,2020-10
2020-10-16,6296.2,6275.5,6271.5,6258.1,6271.2,IC0000,2020-10
2020-10-19,6330.5,6303.7,6293.299999999999,6285.5,6293.0,IC0000,2020-10
2020-10-20,6281.6,6284.7,6297.5,6313.9,6296.8,IC0000,2020-10
2020-10-21,6251.1,6253.4,6253.200000000001,6255.3,6253.3,IC0000,2020-10
2020-10-22,6242.5,6227.7,6222.5,6217.6,6222.5,IC0000,2020-10
2020-10-23,6250.0,6233.4,6228.700000000001,6233.2,6228.5,IC0000,2020-10
2020-10-26,6188.1,6182.7,6182.4,6162.7,6182.5,IC0000,2020-10
2020-10-27,6138.0,6138.6,6143.299999999999,6146.8,6141.8,IC0000,2020-10
2020-10-28,6145.7,6158.1,6158.0,6181.4,6157.4,IC0000,2020-10
2020-10-29,6255.5,6264.700000000001,6260.299999999999,6247.1,6259.6,IC0000,2020-10
2020-10-30,6151.0,6166.700000000001,6174.7,6181.6,6175.9,IC0000,2020-10
2020-10-09,4692.0,4692.6,4692.1,4690.8,4691.9,IF0000,2020-10
2020-10-12,4780.299999999999,4781.8,4783.799999999999,4792.1,4783.9,IF0000,2020-10
2020-10-13,4803.0,4808.5,4807.5,4811.200000000001,4807.700000000001,IF0000,2020-10
2020-10-14,4749.3,4755.7,4755.799999999999,4750.7,4756.1,IF0000,2020-10
2020-10-15,4766.5,4773.4,4770.0,4762.4,4770.200000000001,IF0000,2020-10
2020-10-16,4758.0,4744.4,4742.5,4726.6,4742.6,IF0000,2020-10
2020-10-19,4753.7,4729.200000000001,4720.9,4721.6,4720.9,IF0000,2020-10
2020-10-20,4735.7,4735.2,4742.6,4746.8,4742.9,IF0000,2020-10
2020-10-21,4713.200000000001,4714.0,4715.200000000001,4714.1,4715.3,IF0000,2020-10
2020-10-22,4706.1,4701.6,4698.1,4695.9,4697.5,IF0000,2020-10
2020-10-23,4745.3,4734.3,4731.9,4740.0,4732.0,IF0000,2020-10
2020-10-26,4682.3,4681.6,4682.6,4672.9,4682.6,IF0000,2020-10
2020-10-27,4636.5,4637.3,4639.6,4638.7,4640.1,IF0000,2020-10
2020-10-28,4665.1,4672.4,4672.5,4688.4,4672.6,IF0000,2020-10
2020-10-29,4731.1,4736.200000000001,4732.200000000001,4727.9,4731.4,IF0000,2020-10
2020-10-30,4727.5,4732.5,4736.7,4734.1,4736.799999999999,IF0000,2020-10
2020-10-09,3258.6,3259.9,3259.4,3260.0,3259.3,IH0000,2020-10
2020-10-12,3331.5,3331.1000000000004,3331.2,3343.4,3331.4,IH0000,2020-10
2020-10-13,3338.4,3341.6,3341.8,3343.1000000000004,3341.8999999999996,IH0000,2020-10
2020-10-14,3334.5,3339.0,3339.3999999999996,3336.6,3339.0,IH0000,2020-10
2020-10-15,3356.8,3361.4,3360.1,3355.3,3360.1,IH0000,2020-10
2020-10-16,3368.5,3358.3,3358.4,3336.1,3358.5,IH0000,2020-10
2020-10-19,3368.7,3346.7,3341.5,3343.8,3341.3999999999996,IH0000,2020-10
2020-10-20,3324.2,3324.2,3328.0,3329.0,3328.4,IH0000,2020-10
2020-10-21,3330.1,3330.6,3330.5,3331.3999999999996,3330.8,IH0000,2020-10
2020-10-22,3317.5,3315.0,3313.1,3313.7,3313.0,IH0000,2020-10
2020-10-23,3367.7,3360.6,3360.1,3367.1000000000004,3360.0,IH0000,2020-10
2020-10-26,3292.1,3291.8,3291.8,3286.5,3291.8,IH0000,2020-10
2020-10-27,3263.6,3264.5,3265.8999999999996,3263.5,3266.0,IH0000,2020-10
2020-10-28,3272.2,3275.4,3276.1,3284.1,3276.0,IH0000,2020-10
2020-10-29,3299.5,3303.2,3300.7,3299.8,3300.8999999999996,IH0000,2020-10
2020-10-30,3302.8999999999996,3305.7,3307.0,3303.4,3307.1000000000004,IH0000,2020-10
2020-11-02,6126.0,6125.8,6128.5,6127.4,6128.6,IC0000,2020-11
2020-11-03,6218.299999999999,6213.0,6205.7,6194.299999999999,6205.6,IC0000,2020-11
2020-11-04,6188.1,6178.0,6190.8,6171.4,6190.8,IC0000,2020-11
2020-11-05,6270.1,6273.6,6273.700000000001,6279.0,6273.3,IC0000,2020-11
2020-11-06,6256.4,6245.8,6241.8,6228.7,6241.700000000001,IC0000,2020-11
2020-11-09,6379.6,6383.299999999999,6387.6,6385.5,6387.6,IC0000,2020-11
2020-11-10,6312.200000000001,6299.7,6303.1,6307.7,6303.5,IC0000,2020-11
2020-11-11,6261.4,6258.9,6259.6,6256.4,6259.5,IC0000,2020-11
2020-11-12,6236.0,6226.7,6232.200000000001,6223.1,6231.0,IC0000,2020-11
2020-11-13,6232.3,6222.6,6226.5,6210.6,6226.7,IC0000,2020-11
2020-11-16,6272.9,6278.1,6281.9,6286.1,6281.799999999999,IC0000,2020-11
2020-11-17,6251.5,6251.5,6251.200000000001,6242.2,6251.700000000001,IC0000,2020-11
2020-11-18,6294.3,6296.4,6293.2,6303.1,6292.9,IC0000,2020-11
2020-11-19,6276.299999999999,6278.9,6277.9,6291.8,6277.9,IC0000,2020-11
2020-11-20,6360.9,6358.8,6363.4,6346.3,6363.5,IC0000,2020-11
2020-11-23,6377.6,6387.3,6388.299999999999,6415.299999999999,6388.6,IC0000,2020-11
2020-11-24,6444.5,6442.4,6447.200000000001,6444.7,6446.9,IC0000,2020-11
