win,mean,n,code,year,month
885,0.18412162162159704,296,IC0000,2021,1
570,-0.20544747081713194,257,IF0000,2021,1
585,-0.6251677852348481,298,IF0000,2021,1
600,-0.3641891891892328,296,IF0000,2021,1
615,-0.4547297297297801,296,IF0000,2021,1
630,-0.2355704697987029,298,IF0000,2021,1
645,-0.07925170068027272,294,IF0000,2021,1
660,-0.10878378378375551,296,IF0000,2021,1
675,0.24831081081082002,296,IF0000,2021,1
780,-0.014062499999990763,256,IF0000,2021,1
795,-0.5053691275167644,298,IF0000,2021,1
810,0.0866220735786306,299,IF0000,2021,1
825,-0.4783050847457701,295,IF0000,2021,1
840,-0.20637583892618977,298,IF0000,2021,1
855,0.20334448160537308,299,IF0000,2021,1
870,0.029591836734714914,294,IF0000,2021,1
885,-0.09393939393937434,297,IF0000,2021,1
570,0.18294573643412368,258,IH0000,2021,1
585,-0.28260869565219976,299,IH0000,2021,1
600,-0.30743243243244933,296,IH0000,2021,1
615,-0.1643097643097588,297,IH0000,2021,1
630,-0.2686868686868816,297,IH0000,2021,1
645,-0.2955782312925266,294,IH0000,2021,1
660,-0.2523648648648381,296,IH0000,2021,1
675,0.13299663299664677,297,IH0000,2021,1
780,-0.04401544401543207,259,IH0000,2021,1
795,-0.38451178451176704,297,IH0000,2021,1
810,0.08255033557048629,298,IH0000,2021,1
825,-0.25469798657718,298,IH0000,2021,1
840,-0.11582491582490388,297,IH0000,2021,1
855,-0.15151515151515765,297,IH0000,2021,1
870,-0.23299663299663392,297,IH0000,2021,1
885,0.03569023569022466,297,IH0000,2021,1
570,-0.808717948718041,195,IC0000,2021,2
585,0.05955555555559436,225,IC0000,2021,2
600,-0.5941964285714262,224,IC0000,2021,2
615,-0.5633928571428807,224,IC0000,2021,2
630,0.027927927927918914,222,IC0000,2021,2
645,-0.44009009009016303,222,IC0000,2021,2
660,-0.21846846846848486,222,IC0000,2021,2
675,-0.34663677130039217,223,IC0000,2021,2
780,0.4376288659794171,194,IC0000,2021,2
795,-0.7388392857142898,224,IC0000,2021,2
810,-0.5931192660549924,218,IC0000,2021,2
825,-0.1766816143497252,223,IC0000,2021,2
840,-0.7328888888889237,225,IC0000,2021,2
855,0.5716216216216077,222,IC0000,2021,2
870,-0.4121076233184044,223,IC0000,2021,2
885,0.3502262443438733,221,IC0000,2021,2
570,0.6876288659793515,194,IF0000,2021,2
585,-0.6071748878923302,223,IF0000,2021,2
600,-0.12232142857145943,224,IF0000,2021,2
615,-0.4582222222222198,225,IF0000,2021,2
630,-0.22266666666663998,225,IF0000,2021,2
645,-0.22242152466368284,223,IF0000,2021,2
660,0.33822222222219556,225,IF0000,2021,2
675,-0.3600896860986596,223,IF0000,2021,2
780,0.25618556701030837,194,IF0000,2021,2
795,-0.5407239819005266,221,IF0000,2021,2
810,-0.3515695067265129,223,IF0000,2021,2
825,-0.007589285714349866,224,IF0000,2021,2
840,-0.35829596412550996,223,IF0000,2021,2
855,-4.191219823838379e-14,217,IF0000,2021,2
870,0.019111111111124048,225,IF0000,2021,2
885,0.34666666666662627,225,IF0000,2021,2
570,0.32187499999994645,192,IH0000,2021,2
585,-0.39955156950671994,223,IH0000,2021,2
600,-0.00491071428572403,224,IH0000,2021,2
615,-0.3853333333333366,225,IH0000,2021,2
630,-0.18468468468469287,222,IH0000,2021,2
645,-0.17027027027028543,222,IH0000,2021,2
660,0.4304545454545364,220,IH0000,2021,2
675,-0.2701357466063361,221,IH0000,2021,2
780,0.22694300518135516,193,IH0000,2021,2
795,-0.09220183486236821,218,IH0000,2021,2
810,-0.06756756756755733,222,IH0000,2021,2
825,-0.09638009049775896,221,IH0000,2021,2
840,-0.024886877828068702,221,IH0000,2021,2
855,0.07045454545455165,220,IH0000,2021,2
870,0.08258928571429587,224,IH0000,2021,2
885,0.45339366515837637,221,IH0000,2021,2
570,0.3630872483221318,298,IC0000,2021,3
585,-0.02173913043477997,345,IC0000,2021,3
600,-0.20233236151599415,343,IC0000,2021,3
615,-0.44883040935670654,342,IC0000,2021,3
630,0.16052631578947263,342,IC0000,2021,3
645,0.33139534883720667,344,IC0000,2021,3
660,-0.03052325581396142,344,IC0000,2021,3
675,0.17362318840579868,345,IC0000,2021,3
780,0.1747474747474674,297,IC0000,2021,3
795,-0.11882352941180643,340,IC0000,2021,3
810,-0.1146198830409697,342,IC0000,2021,3
825,0.07507418397628865,337,IC0000,2021,3
840,0.05730994152048485,342,IC0000,2021,3
855,0.1488235294117845,340,IC0000,2021,3
870,0.26656804733730877,338,IC0000,2021,3
885,0.25747800586510317,341,IC0000,2021,3
570,0.7193979933110319,299,IF0000,2021,3
585,-0.238953488372111,344,IF0000,2021,3
600,-0.6805309734513054,339,IF0000,2021,3
615,-0.49912023460413707,341,IF0000,2021,3
630,0.07595307917894324,341,IF0000,2021,3
645,-0.3622418879055865,339,IF0000,2021,3
660,0.04680232558139641,344,IF0000,2021,3
675,0.14181286549708666,342,IF0000,2021,3
780,-0.09797979797981145,297,IF0000,2021,3
795,-0.27865497076027435,342,IF0000,2021,3
810,-0.1938596491228049,342,IF0000,2021,3
825,-0.007580174927117415,343,IF0000,2021,3
840,0.3271386430678402,339,IF0000,2021,3
855,-0.01994134897365825,341,IF0000,2021,3
870,0.12323529411761121,340,IF0000,2021,3
885,-0.09260355029579126,338,IF0000,2021,3
570,0.3399328859060302,298,IH0000,2021,3
585,-0.061695906432773534,342,IH0000,2021,3
600,-0.24093567251463877,342,IH0000,2021,3
615,-0.30292397660819753,342,IH0000,2021,3
630,-0.02735294117648851,340,IH0000,2021,3
645,-0.17580174927113357,343,IH0000,2021,3
660,-0.11578947368422089,342,IH0000,2021,3
675,-0.009117647058827274,340,IH0000,2021,3
780,-0.18979591836734291,294,IH0000,2021,3
795,-0.08542274052478055,343,IH0000,2021,3
810,-0.029129129129109463,333,IH0000,2021,3
825,0.054385964912265806,342,IH0000,2021,3
840,0.17761627906977512,344,IH0000,2021,3
855,-0.08973607038122874,341,IH0000,2021,3
870,0.07105263157895987,342,IH0000,2021,3
885,-0.13421828908553635,339,IH0000,2021,3
570,-0.08308823529411564,272,IC0000,2021,4
585,0.061783439490407044,314,IC0000,2021,4
600,-0.43079365079362425,315,IC0000,2021,4
615,-0.468167202572287,311,IC0000,2021,4
630,-0.05714285714284947,308,IC0000,2021,4
645,-0.25798045602612324,307,IC0000,2021,4
660,0.23601286173630107,311,IC0000,2021,4
675,0.22115384615387823,312,IC0000,2021,4
780,0.1996254681647572,267,IC0000,2021,4
795,-0.06634304207120624,309,IC0000,2021,4
810,-0.26290322580646924,310,IC0000,2021,4
825,0.33967213114754513,305,IC0000,2021,4
840,-0.004140127388480578,314,IC0000,2021,4
855,0.3347402597402284,308,IC0000,2021,4
870,0.19581993569139028,311,IC0000,2021,4
885,0.1061488673139135,309,IC0000,2021,4
570,-0.22952029520293457,271,IF0000,2021,4
585,-0.06538461538463754,312,IF0000,2021,4
600,0.044871794871818194,312,IF0000,2021,4
615,-0.333762057877817,311,IF0000,2021,4
630,0.054692556634279486,309,IF0000,2021,4
645,0.15224358974360433,312,IF0000,2021,4
660,0.1562700964629915,311,IF0000,2021,4
675,0.15566343042077202,309,IF0000,2021,4
780,-0.0037453183520156424,267,IF0000,2021,4
795,0.10649350649350413,308,IF0000,2021,4
810,-0.021543408360142655,311,IF0000,2021,4
825,0.36925566343046606,309,IF0000,2021,4
840,0.07483870967738356,310,IF0000,2021,4
855,0.2243506493506712,308,IF0000,2021,4
870,0.018506493506501773,308,IF0000,2021,4
885,0.07645161290323696,310,IF0000,2021,4
570,-0.11623616236163704,271,IH0000,2021,4
585,-0.27222222222221987,306,IH0000,2021,4
600,0.13697749196141742,311,IH0000,2021,4
615,-0.3506451612903352,310,IH0000,2021,4
630,-0.12207792207791292,308,IH0000,2021,4
645,0.0009740259740221353,308,IH0000,2021,4
660,-0.0673139158576352,309,IH0000,2021,4
675,0.06307189542482679,306,IH0000,2021,4
780,0.030943396226405826,265,IH0000,2021,4
795,0.13684210526316956,304,IH0000,2021,4
810,-0.07138157894738727,304,IH0000,2021,4
825,0.05627009646301812,311,IH0000,2021,4
840,0.08371335504886379,307,IH0000,2021,4
855,0.048208469055342595,307,IH0000,2021,4
870,-0.033876221498382,307,IH0000,2021,4
885,-0.011935483870977424,310,IH0000,2021,4
570,0.44487179487175366,234,IC0000,2021,5
585,-0.18518518518515822,270,IC0000,2021,5
600,-0.2727611940298351,268,IC0000,2021,5
615,-0.013382899628287951,269,IC0000,2021,5
630,0.04850746268659431,268,IC0000,2021,5
645,0.15735849056601303,265,IC0000,2021,5
660,0.1748120300751914,266,IC0000,2021,5
675,0.4548507462686418,268,IC0000,2021,5
780,0.3218884120171908,233,IC0000,2021,5
795,-0.17425373134323538,268,IC0000,2021,5
810,-0.02377358490572284,265,IC0000,2021,5
825,0.04232209737830168,267,IC0000,2021,5
840,0.21343283582085412,268,IC0000,2021,5
855,0.12397003745321554,267,IC0000,2021,5
870,0.01753731343285211,268,IC0000,2021,5
885,0.2833962264150545,265,IC0000,2021,5
570,0.14077253218881075,233,IF0000,2021,5
585,0.024814814814871404,270,IF0000,2021,5
600,-0.10962962962967476,270,IF0000,2021,5
615,-0.13811320754717463,265,IF0000,2021,5
630,0.33257575757577207,264,IF0000,2021,5
645,0.26928838951311407,267,IF0000,2021,5
660,-0.03531598513021634,269,IF0000,2021,5
675,0.3071161048688594,267,IF0000,2021,5
780,0.07186147186142619,231,IF0000,2021,5
795,-0.05955056179774804,267,IF0000,2021,5
810,0.1570370370370323,270,IF0000,2021,5
825,0.3448148148147993,270,IF0000,2021,5
840,0.16977611940299864,268,IF0000,2021,5
855,-0.03888888888888215,270,IF0000,2021,5
870,0.23595505617976165,267,IF0000,2021,5
885,-0.17041198501865507,267,IF0000,2021,5
570,-0.029184549356214198,233,IH0000,2021,5
585,0.16268656716418387,268,IH0000,2021,5
600,0.020522388059696403,268,IH0000,2021,5
615,-0.24962121212123659,264,IH0000,2021,5
630,0.13895131086143309,267,IH0000,2021,5
645,0.0789473684210646,266,IH0000,2021,5
660,-0.12015209125478536,263,IH0000,2021,5
675,0.1421052631578766,266,IH0000,2021,5
780,-0.1538793103448209,232,IH0000,2021,5
795,-0.07701149425288019,261,IH0000,2021,5
810,0.1488721804511309,266,IH0000,2021,5
825,0.2439849624060205,266,IH0000,2021,5
840,0.05094339622642367,265,IH0000,2021,5
855,-0.06641509433961887,265,IH0000,2021,5
870,0.09400749063670548,267,IH0000,2021,5
885,0.0939393939393929,264,IH0000,2021,5
570,0.08118081180808116,271,IC0000,2021,6
585,0.12788461538460547,312,IC0000,2021,6
600,-0.16305732484082747,314,IC0000,2021,6
615,0.06869009584665699,313,IC0000,2021,6
630,-0.05796178343949566,314,IC0000,2021,6
645,-0.03354838709673488,310,IC0000,2021,6
660,0.1567307692307331,312,IC0000,2021,6
675,0.04281150159745745,313,IC0000,2021,6
780,-0.10714285714288108,266,IC0000,2021,6
795,0.0032258064516627787,310,IC0000,2021,6
810,0.012012987012965753,308,IC0000,2021,6
825,-0.3727564102563817,312,IC0000,2021,6
840,0.009646302250868195,311,IC0000,2021,6
855,0.014193548387098534,310,IC0000,2021,6
870,-0.07877813504822274,311,IC0000,2021,6
885,0.02243589743591784,312,IC0000,2021,6
570,-0.4044117647059325,272,IF0000,2021,6
585,0.30603174603176797,315,IF0000,2021,6
600,-0.1894904458598639,314,IF0000,2021,6
615,-0.14158730158725366,315,IF0000,2021,6
630,-0.011254019292601577,311,IF0000,2021,6
645,-0.13475409836065097,305,IF0000,2021,6
660,0.0061290322580105335,310,IF0000,2021,6
675,0.19903536977495062,311,IF0000,2021,6
780,-0.17977528089884914,267,IF0000,2021,6
795,0.16096774193550323,310,IF0000,2021,6
810,-0.07041800643089331,311,IF0000,2021,6
825,-0.19073482428118735,313,IF0000,2021,6
840,-0.14824281150158466,313,IF0000,2021,6
855,-0.053225806451642245,310,IF0000,2021,6
870,-0.15993589743591669,312,IF0000,2021,6
885,-0.0009615384614865737,312,IF0000,2021,6
570,0.19483394833946896,271,IH0000,2021,6
585,0.037942122186495765,311,IH0000,2021,6
600,-0.07331189710608944,311,IH0000,2021,6
615,-0.1264516129032135,310,IH0000,2021,6
630,-0.09775641025639568,312,IH0000,2021,6
645,-0.1537216828479038,309,IH0000,2021,6
660,-0.10293159609121529,307,IH0000,2021,6
675,0.034304207119730507,309,IH0000,2021,6
780,-0.16315789473684927,266,IH0000,2021,6
795,0.09512987012985744,308,IH0000,2021,6
810,-0.06482084690554812,307,IH0000,2021,6
825,-0.09294871794875001,312,IH0000,2021,6
840,-0.09549839228292106,311,IH0000,2021,6
855,-0.19326923076923427,312,IH0000,2021,6
870,-0.19935897435893296,312,IH0000,2021,6
885,0.050814332247541893,307,IH0000,2021,6
570,-0.23789473684212825,285,IC0000,2021,7
585,-0.5307692307692924,325,IC0000,2021,7
600,-0.5853211009174524,327,IC0000,2021,7
615,-0.40030487804881154,328,IC0000,2021,7
630,0.0021276595744758255,329,IC0000,2021,7
645,-0.3271341463414806,328,IC0000,2021,7
660,0.2975460122699247,326,IC0000,2021,7
675,0.2633027522935485,327,IC0000,2021,7
780,-0.14134275618370382,283,IC0000,2021,7
795,-0.08672839506170145,324,IC0000,2021,7
810,-0.07484662576689516,326,IC0000,2021,7
825,-0.008868501529045312,327,IC0000,2021,7
840,0.15304878048783205,328,IC0000,2021,7
855,0.4610942249239674,329,IC0000,2021,7
870,-0.19999999999997992,326,IC0000,2021,7
885,0.038957055214776375,326,IC0000,2021,7
570,-0.06338028169013764,284,IF0000,2021,7
585,-0.41162079510701527,327,IF0000,2021,7
600,-0.10213414634142459,328,IF0000,2021,7
615,-0.1672782874617648,327,IF0000,2021,7
630,-0.08358662613978998,329,IF0000,2021,7
645,-0.1966257668711863,326,IF0000,2021,7
660,0.15541795665641658,323,IF0000,2021,7
675,0.09384615384613985,325,IF0000,2021,7
780,0.10390070921982655,282,IF0000,2021,7
795,0.05688073394492743,327,IF0000,2021,7
810,-0.14528875379938713,329,IF0000,2021,7
825,0.0660550458715524,327,IF0000,2021,7
840,0.06923076923076643,325,IF0000,2021,7
855,0.34617737003058324,327,IF0000,2021,7
870,0.284829721362246,323,IF0000,2021,7
885,-0.0016077170417830966,311,IF0000,2021,7
570,-0.20212014134273787,283,IH0000,2021,7
585,-0.12569659442723585,323,IH0000,2021,7
600,0.0701538461538481,325,IH0000,2021,7
615,-0.033841463414657436,328,IH0000,2021,7
630,-0.08527607361962827,326,IH0000,2021,7
645,-0.1546012269938402,326,IH0000,2021,7
660,-0.09723926380372228,326,IH0000,2021,7
675,0.14565217391304236,322,IH0000,2021,7
780,-0.08530465949822973,279,IH0000,2021,7
795,-0.07314814814815039,324,IH0000,2021,7
810,-0.04937888198755674,322,IH0000,2021,7
825,0.0705521472392401,326,IH0000,2021,7
840,0.14464831804279732,327,IH0000,2021,7
855,0.08947368421053645,323,IH0000,2021,7
870,0.19382716049382773,324,IH0000,2021,7
885,-0.09876160990710273,323,IH0000,2021,7
570,-0.8855633802816645,284,IC0000,2021,8
585,-0.2539393939394055,330,IC0000,2021,8
600,0.10000000000002447,327,IC0000,2021,8
615,-0.43753846153847775,325,IC0000,2021,8
630,-0.3565749235474017,327,IC0000,2021,8
645,-0.24417177914105798,326,IC0000,2021,8
660,0.06319018404905576,326,IC0000,2021,8
675,0.3588957055214361,326,IC0000,2021,8
780,-0.2812720848056582,283,IC0000,2021,8
795,-0.2787692307692263,325,IC0000,2021,8
810,-0.34103343465046365,329,IC0000,2021,8
825,0.029230769230727253,325,IC0000,2021,8
840,0.2310769230769326,325,IC0000,2021,8
855,0.04613003095969488,323,IC0000,2021,8
870,0.01226993865027327,326,IC0000,2021,8
885,0.191717791411029,326,IC0000,2021,8
570,-0.16784452296819466,283,IF0000,2021,8
585,0.08685015290522548,327,IF0000,2021,8
600,0.03834355828224486,326,IF0000,2021,8
615,-0.23742331288347074,326,IF0000,2021,8
630,-0.022018348623938876,327,IF0000,2021,8
645,0.01107692307689901,325,IF0000,2021,8
660,-0.04999999999998503,328,IF0000,2021,8
675,0.03302469135802132,324,IF0000,2021,8
780,-0.12756183745587024,283,IF0000,2021,8
795,-0.268730650154774,323,IF0000,2021,8
810,-0.15137614678896857,327,IF0000,2021,8
825,-0.07760736196316284,326,IF0000,2021,8
840,0.09786585365854324,328,IF0000,2021,8
855,-0.1499999999999871,324,IF0000,2021,8
870,0.029320987654349057,324,IF0000,2021,8
885,0.06055900621118013,322,IF0000,2021,8
570,-0.23799283154120265,279,IH0000,2021,8
585,0.1286153846153754,325,IH0000,2021,8
600,0.10799999999997453,325,IH0000,2021,8
615,0.006153846153854549,325,IH0000,2021,8
630,-0.03630769230769986,325,IH0000,2021,8
645,-0.08660436137071141,321,IH0000,2021,8
660,-0.1969135802468959,324,IH0000,2021,8
675,-0.058823529411737956,323,IH0000,2021,8
780,-0.3202127659574394,282,IH0000,2021,8
795,-0.1953846153846,325,IH0000,2021,8
810,-0.11832298136647347,322,IH0000,2021,8
825,-0.13520249221186378,321,IH0000,2021,8
840,-0.056748466257682664,326,IH0000,2021,8
855,-0.08165137614679817,327,IH0000,2021,8
870,-0.07826086956522248,322,IH0000,2021,8
885,0.10783699059562582,319,IH0000,2021,8
570,-0.47992277992278765,259,IC0000,2021,9
585,0.2526666666666491,300,IC0000,2021,9
600,0.4337792642140736,299,IC0000,2021,9
615,0.3634228187919286,298,IC0000,2021,9
630,0.3036912751677974,298,IC0000,2021,9
645,-0.10635451505023476,299,IC0000,2021,9
660,-0.08193979933112497,299,IC0000,2021,9
675,0.10771812080541307,298,IC0000,2021,9
780,0.14961538461534823,260,IC0000,2021,9
795,0.10304054054044529,296,IC0000,2021,9
810,0.06486486486488884,296,IC0000,2021,9
825,-0.11734693877549783,294,IC0000,2021,9
840,-0.07248322147652045,298,IC0000,2021,9
855,0.1637583892617639,298,IC0000,2021,9
870,0.5819397993311006,299,IC0000,2021,9
885,0.10816326530611688,294,IC0000,2021,9
570,-0.05307692307692378,260,IF0000,2021,9
585,0.050168350168355066,297,IF0000,2021,9
600,-0.3693877551020235,294,IF0000,2021,9
615,0.11649831649825648,297,IF0000,2021,9
630,-0.09016949152545888,295,IF0000,2021,9
645,-0.3193220338982798,295,IF0000,2021,9
660,0.02466216216218121,296,IF0000,2021,9
675,-0.015646258503365474,294,IF0000,2021,9
780,0.25390624999999645,256,IF0000,2021,9
795,-0.01849315068492403,292,IF0000,2021,9
810,0.01178451178453322,297,IF0000,2021,9
825,-0.24315068493152867,292,IF0000,2021,9
840,-0.13434343434341167,297,IF0000,2021,9
855,-0.006122448979648139,294,IF0000,2021,9
870,0.22576271186445734,295,IF0000,2021,9
885,-0.019453924914628586,293,IF0000,2021,9
570,0.022265624999990408,256,IH0000,2021,9
585,-0.027852348993304462,298,IH0000,2021,9
600,-0.08724832214767085,298,IH0000,2021,9
615,-0.23355932203389862,295,IH0000,2021,9
630,-0.09692832764507169,293,IH0000,2021,9
645,-0.03602693602694307,297,IH0000,2021,9
660,-0.05661016949151248,295,IH0000,2021,9
675,-0.19459459459460196,296,IH0000,2021,9
780,0.17403100775192776,258,IH0000,2021,9
795,-0.1318791946308548,298,IH0000,2021,9
810,-0.09065743944635986,289,IH0000,2021,9
825,-0.21346801346803673,297,IH0000,2021,9
840,-0.09560810810811948,296,IH0000,2021,9
855,-0.08378378378379515,296,IH0000,2021,9
870,0.16983050847457287,295,IH0000,2021,9
885,-0.07499999999997228,292,IH0000,2021,9
570,0.3783653846153575,208,IC0000,2021,10
585,0.5456066945606223,239,IC0000,2021,10
600,0.3336134453781115,238,IC0000,2021,10
615,0.11249999999996589,240,IC0000,2021,10
630,0.3205882352940802,238,IC0000,2021,10
645,0.09748953974896235,239,IC0000,2021,10
660,0.2898734177214875,237,IC0000,2021,10
675,-0.0554166666666409,240,IC0000,2021,10
780,0.28682926829268823,205,IC0000,2021,10
795,0.009243697478944976,238,IC0000,2021,10
810,-0.15400843881857693,237,IC0000,2021,10
825,0.22362869198309165,237,IC0000,2021,10
840,-0.07268907563025669,238,IC0000,2021,10
855,0.09875000000004472,240,IC0000,2021,10
870,-0.17191489361694232,235,IC0000,2021,10
885,0.16969696969692166,231,IC0000,2021,10
570,-0.0665048543689444,206,IF0000,2021,10
585,0.21848739495797936,238,IF0000,2021,10
600,0.005462184873969451,238,IF0000,2021,10
615,-0.1133891213388794,239,IF0000,2021,10
630,-0.12573839662446182,237,IF0000,2021,10
645,-0.0987341772151538,237,IF0000,2021,10
660,0.27238493723849144,239,IF0000,2021,10
675,0.30635593220331353,236,IF0000,2021,10
780,0.09804878048786433,205,IF0000,2021,10
795,0.1081196581196278,234,IF0000,2021,10
810,0.0008403361344759457,238,IF0000,2021,10
825,0.07914893617022205,235,IF0000,2021,10
840,0.028632478632458422,234,IF0000,2021,10
855,0.14420600858371987,233,IF0000,2021,10
870,0.019469026548687055,226,IF0000,2021,10
885,0.018884120171734714,233,IF0000,2021,10
570,0.12598039215686632,204,IH0000,2021,10
585,0.2294117647058877,238,IH0000,2021,10
600,0.13151260504199272,238,IH0000,2021,10
615,-0.09237288135590407,236,IH0000,2021,10
630,0.05762711864406163,236,IH0000,2021,10
645,-0.08275862068968379,232,IH0000,2021,10
660,0.1478813559322057,236,IH0000,2021,10
675,-0.01538461538464026,234,IH0000,2021,10
780,0.15392156862745143,204,IH0000,2021,10
795,0.011637931034472174,232,IH0000,2021,10
810,-0.06738197424894968,233,IH0000,2021,10
825,-0.013617021276581424,235,IH0000,2021,10
840,0.01471861471863283,231,IH0000,2021,10
855,0.0021276595744584097,235,IH0000,2021,10
870,0.0760683760683477,234,IH0000,2021,10
885,-0.05304347826088261,230,IH0000,2021,10
